data_dia,num_internacoes
2016-03-30,82
2016-03-31,74
2016-04-01,80
2016-04-02,76
2016-04-03,68
2016-04-04,120
2016-04-05,102
2016-04-06,110
2016-04-07,116
2016-04-08,80
2016-04-09,66
2016-04-10,70
2016-04-11,120
2016-04-12,114
2016-04-13,118
2016-04-14,94
2016-04-15,100
2016-04-16,66
2016-04-17,84
2016-04-18,100
2016-04-19,106
2016-04-20,128
2016-04-21,76
2016-04-22,108
2016-04-23,60
2016-04-24,96
2016-04-25,136
2016-04-26,112
2016-04-27,124
2016-04-28,84
2016-04-29,98
2016-04-30,64
2016-05-01,86
2016-05-02,94
2016-05-03,86
2016-05-04,128
2016-05-05,120
2016-05-06,96
2016-05-07,80
2016-05-08,84
2016-05-09,162
2016-05-10,134
2016-05-11,132
2016-05-12,94
2016-05-13,126
2016-05-14,94
2016-05-15,104
2016-05-16,138
2016-05-17,126
2016-05-18,116
2016-05-19,135
2016-05-20,133
2016-05-21,94
2016-05-22,118
2016-05-23,158
2016-05-24,140
2016-05-25,158
2016-05-26,116
2016-05-27,150
2016-05-28,120
2016-05-29,114
2016-05-30,131
2016-05-31,136
2016-06-01,188
2016-06-02,136
2016-06-03,154
2016-06-04,132
2016-06-05,124
2016-06-06,144
2016-06-07,108
2016-06-08,116
2016-06-09,108
2016-06-10,152
2016-06-11,88
2016-06-12,86
2016-06-13,136
2016-06-14,136
2016-06-15,150
2016-06-16,142
2016-06-17,120
2016-06-18,106
2016-06-19,126
2016-06-20,146
2016-06-21,144
2016-06-22,136
2016-06-23,128
2016-06-24,176
2016-06-25,92
2016-06-26,94
2016-06-27,134
2016-06-28,154
2016-06-29,102
2016-06-30,124
2016-07-01,125
2016-07-02,88
2016-07-03,94
2016-07-04,134
2016-07-05,154
2016-07-06,120
2016-07-07,142
2016-07-08,118
2016-07-09,90
2016-07-10,70
2016-07-11,136
2016-07-12,130
2016-07-13,115
2016-07-14,106
2016-07-15,116
2016-07-16,102
2016-07-17,86
2016-07-18,106
2016-07-19,124
2016-07-20,88
2016-07-21,114
2016-07-22,96
2016-07-23,86
2016-07-24,72
2016-07-25,130
2016-07-26,111
2016-07-27,103
2016-07-28,122
2016-07-29,128
2016-07-30,80
2016-07-31,73
2016-08-01,106
2016-08-02,104
2016-08-03,84
2016-08-04,89
2016-08-05,96
2016-08-06,64
2016-08-07,69
2016-08-08,98
2016-08-09,96
2016-08-10,86
2016-08-11,75
2016-08-12,72
2016-08-13,64
2016-08-14,57
2016-08-15,81
2016-08-16,53
2016-08-17,90
2016-08-18,70
2016-08-19,98
2016-08-20,76
2016-08-21,58
2016-08-22,46
2016-08-23,66
2016-08-24,56
2016-08-25,64
2016-08-26,78
2016-08-27,55
2016-08-28,62
2016-08-29,90
2016-08-30,70
2016-08-31,69
2016-09-01,75
2016-09-02,48
2016-09-03,74
2016-09-04,44
2016-09-05,83
2016-09-06,52
2016-09-07,60
2016-09-08,61
2016-09-09,65
2016-09-10,62
2016-09-11,47
2016-09-12,75
2016-09-13,56
2016-09-14,69
2016-09-15,74
2016-09-16,74
2016-09-17,36
2016-09-18,32
2016-09-19,59
2016-09-20,64
2016-09-21,72
2016-09-22,62
2016-09-23,82
2016-09-24,30
2016-09-25,50
2016-09-26,57
2016-09-27,77
2016-09-28,72
2016-09-29,70
2016-09-30,60
2016-10-01,75
2016-10-02,50
2016-10-03,74
2016-10-04,51
2016-10-05,62
2016-10-06,59
2016-10-07,63
2016-10-08,50
2016-10-09,41
2016-10-10,75
2016-10-11,47
2016-10-12,57
2016-10-13,43
2016-10-14,57
2016-10-15,48
2016-10-16,52
2016-10-17,65
2016-10-18,61
2016-10-19,66
2016-10-20,56
2016-10-21,70
2016-10-22,37
2016-10-23,62
2016-10-24,70
2016-10-25,70
2016-10-26,49
2016-10-27,50
2016-10-28,46
2016-10-29,45
2016-10-30,35
2016-10-31,61
2016-11-01,63
2016-11-02,48
2016-11-03,53
2016-11-04,54
2016-11-05,43
2016-11-06,51
2016-11-07,54
2016-11-08,46
2016-11-09,54
2016-11-10,47
2016-11-11,44
2016-11-12,39
2016-11-13,39
2016-11-14,43
2016-11-15,44
2016-11-16,46
2016-11-17,52
2016-11-18,71
2016-11-19,49
2016-11-20,26
2016-11-21,61
2016-11-22,42
2016-11-23,48
2016-11-24,69
2016-11-25,47
2016-11-26,30
2016-11-27,39
2016-11-28,78
2016-11-29,51
2016-11-30,61
2016-12-01,59
2016-12-02,45
2016-12-03,43
2016-12-04,38
2016-12-05,67
2016-12-06,55
2016-12-07,50
2016-12-08,43
2016-12-09,64
2016-12-10,36
2016-12-11,37
2016-12-12,39
2016-12-13,35
2016-12-14,41
2016-12-15,33
2016-12-16,40
2016-12-17,18
2016-12-18,20
2016-12-19,27
2016-12-20,44
2016-12-21,32
2016-12-22,26
2016-12-23,24
2016-12-24,21
2016-12-25,25
2016-12-26,40
2016-12-27,32
2016-12-28,23
2016-12-29,29
2016-12-30,26
2016-12-31,23
2017-01-01,23
2017-01-02,37
2017-01-03,35
2017-01-04,35
2017-01-05,21
2017-01-06,31
2017-01-07,20
2017-01-08,25
2017-01-09,24
2017-01-10,25
2017-01-11,18
2017-01-12,21
2017-01-13,34
2017-01-14,24
2017-01-15,18
2017-01-16,28
2017-01-17,30
2017-01-18,33
2017-01-19,27
2017-01-20,29
2017-01-21,16
2017-01-22,10
2017-01-23,20
2017-01-24,26
2017-01-25,28
2017-01-26,22
2017-01-27,29
2017-01-28,19
2017-01-29,14
2017-01-30,32
2017-01-31,31
2017-02-01,28
2017-02-02,23
2017-02-03,22
2017-02-04,17
2017-02-05,16
2017-02-06,27
2017-02-07,24
2017-02-08,17
2017-02-09,18
2017-02-10,15
2017-02-11,18
2017-02-12,13
2017-02-13,25
2017-02-14,27
2017-02-15,39
2017-02-16,26
2017-02-17,23
2017-02-18,19
2017-02-19,21
2017-02-20,24
2017-02-21,22
2017-02-22,28
2017-02-23,25
2017-02-24,22
2017-02-25,27
2017-02-26,21
2017-02-27,26
2017-02-28,18
2017-03-01,23
2017-03-02,34
2017-03-03,31
2017-03-04,20
2017-03-05,16
2017-03-06,30
2017-03-07,41
2017-03-08,34
2017-03-09,32
2017-03-10,35
2017-03-11,20
2017-03-12,15
2017-03-13,31
2017-03-14,30
2017-03-15,31
2017-03-16,21
2017-03-17,37
2017-03-18,31
2017-03-19,22
2017-03-20,18
2017-03-21,21
2017-03-22,23
2017-03-23,23
2017-03-24,30
2017-03-25,27
2017-03-26,18
2017-03-27,33
2017-03-28,22
2017-03-29,46
2017-03-30,22
2017-03-31,43
2017-04-01,33
2017-04-02,22
2017-04-03,36
2017-04-04,42
2017-04-05,40
2017-04-06,53
2017-04-07,48
2017-04-08,30
2017-04-09,20
2017-04-10,51
2017-04-11,39
2017-04-12,46
2017-04-13,42
2017-04-14,21
2017-04-15,29
2017-04-16,37
2017-04-17,40
2017-04-18,36
2017-04-19,42
2017-04-20,39
2017-04-21,50
2017-04-22,28
2017-04-23,39
2017-04-24,41
2017-04-25,39
2017-04-26,48
2017-04-27,32
2017-04-28,50
2017-04-29,46
2017-04-30,31
2017-05-01,61
2017-05-02,49
2017-05-03,63
2017-05-04,41
2017-05-05,48
2017-05-06,30
2017-05-07,29
2017-05-08,59
2017-05-09,52
2017-05-10,70
2017-05-11,50
2017-05-12,44
2017-05-13,40
2017-05-14,43
2017-05-15,61
2017-05-16,58
2017-05-17,63
2017-05-18,51
2017-05-19,44
2017-05-20,32
2017-05-21,33
2017-05-22,58
2017-05-23,36
2017-05-24,61
2017-05-25,47
2017-05-26,54
2017-05-27,50
2017-05-28,46
2017-05-29,60
2017-05-30,49
2017-05-31,72
2017-06-01,59
2017-06-02,66
2017-06-03,37
2017-06-04,37
2017-06-05,59
2017-06-06,54
2017-06-07,55
2017-06-08,52
2017-06-09,42
2017-06-10,25
2017-06-11,47
2017-06-12,62
2017-06-13,55
2017-06-14,58
2017-06-15,47
2017-06-16,52
2017-06-17,36
2017-06-18,39
2017-06-19,50
2017-06-20,59
2017-06-21,57
2017-06-22,66
2017-06-23,48
2017-06-24,34
2017-06-25,35
2017-06-26,51
2017-06-27,44
2017-06-28,49
2017-06-29,41
2017-06-30,38
2017-07-01,49
2017-07-02,34
2017-07-03,51
2017-07-04,56
2017-07-05,39
2017-07-06,49
2017-07-07,49
2017-07-08,27
2017-07-09,32
2017-07-10,62
2017-07-11,64
2017-07-12,54
2017-07-13,56
2017-07-14,50
2017-07-15,44
2017-07-16,42
2017-07-17,63
2017-07-18,57
2017-07-19,44
2017-07-20,55
2017-07-21,50
2017-07-22,35
2017-07-23,33
2017-07-24,56
2017-07-25,41
2017-07-26,49
2017-07-27,51
2017-07-28,53
2017-07-29,44
2017-07-30,28
2017-07-31,39
2017-08-01,54
2017-08-02,49
2017-08-03,38
2017-08-04,41
2017-08-05,33
2017-08-06,32
2017-08-07,39
2017-08-08,37
2017-08-09,48
2017-08-10,36
2017-08-11,44
2017-08-12,38
2017-08-13,29
2017-08-14,46
2017-08-15,49
2017-08-16,48
2017-08-17,34
2017-08-18,36
2017-08-19,23
2017-08-20,27
2017-08-21,44
2017-08-22,49
2017-08-23,52
2017-08-24,46
2017-08-25,32
2017-08-26,24
2017-08-27,33
2017-08-28,41
2017-08-29,35
2017-08-30,44
2017-08-31,39
2017-09-01,50
2017-09-02,29
2017-09-03,26
2017-09-04,48
2017-09-05,51
2017-09-06,48
2017-09-07,33
2017-09-08,35
2017-09-09,26
2017-09-10,36
2017-09-11,37
2017-09-12,34
2017-09-13,48
2017-09-14,38
2017-09-15,37
2017-09-16,34
2017-09-17,25
2017-09-18,44
2017-09-19,37
2017-09-20,30
2017-09-21,37
2017-09-22,28
2017-09-23,26
2017-09-24,20
2017-09-25,40
2017-09-26,42
2017-09-27,54
2017-09-28,24
2017-09-29,33
2017-09-30,24
2017-10-01,65
2017-10-02,40
2017-10-03,44
2017-10-04,44
2017-10-05,31
2017-10-06,50
2017-10-07,30
2017-10-08,24
2017-10-09,39
2017-10-10,37
2017-10-11,39
2017-10-12,31
2017-10-13,28
2017-10-14,31
2017-10-15,28
2017-10-16,45
2017-10-17,39
2017-10-18,43
2017-10-19,32
2017-10-20,51
2017-10-21,21
2017-10-22,22
2017-10-23,41
2017-10-24,28
2017-10-25,36
2017-10-26,46
2017-10-27,37
2017-10-28,34
2017-10-29,30
2017-10-30,32
2017-10-31,52
2017-11-01,62
2017-11-02,48
2017-11-03,55
2017-11-04,32
2017-11-05,43
2017-11-06,56
2017-11-07,43
2017-11-08,41
2017-11-09,65
2017-11-10,47
2017-11-11,31
2017-11-12,29
2017-11-13,62
2017-11-14,46
2017-11-15,42
2017-11-16,60
2017-11-17,41
2017-11-18,56
2017-11-19,48
2017-11-20,37
2017-11-21,56
2017-11-22,34
2017-11-23,57
2017-11-24,44
2017-11-25,35
2017-11-26,41
2017-11-27,65
2017-11-28,30
2017-11-29,49
2017-11-30,55
2017-12-01,65
2017-12-02,34
2017-12-03,41
2017-12-04,50
2017-12-05,54
2017-12-06,58
2017-12-07,47
2017-12-08,54
2017-12-09,38
2017-12-10,50
2017-12-11,71
2017-12-12,51
2017-12-13,54
2017-12-14,44
2017-12-15,60
2017-12-16,48
2017-12-17,31
2017-12-18,52
2017-12-19,64
2017-12-20,59
2017-12-21,47
2017-12-22,65
2017-12-23,37
2017-12-24,44
2017-12-25,48
2017-12-26,75
2017-12-27,69
2017-12-28,72
2017-12-29,62
2017-12-30,30
2017-12-31,50
2018-01-01,100
2018-01-02,72
2018-01-03,46
2018-01-04,68
2018-01-05,64
2018-01-06,86
2018-01-07,38
2018-01-08,76
2018-01-09,54
2018-01-10,82
2018-01-11,52
2018-01-12,64
2018-01-13,50
2018-01-14,40
2018-01-15,58
2018-01-16,48
2018-01-17,76
2018-01-18,68
2018-01-19,76
2018-01-20,40
2018-01-21,44
2018-01-22,54
2018-01-23,72
2018-01-24,64
2018-01-25,58
2018-01-26,42
2018-01-27,42
2018-01-28,42
2018-01-29,58
2018-01-30,58
2018-01-31,70
2018-02-01,98
2018-02-02,58
2018-02-03,42
2018-02-04,42
2018-02-05,42
2018-02-06,84
2018-02-07,60
2018-02-08,62
2018-02-09,48
2018-02-10,46
2018-02-11,52
2018-02-12,76
2018-02-13,52
2018-02-14,46
2018-02-15,52
2018-02-16,66
2018-02-17,54
2018-02-18,66
2018-02-19,54
2018-02-20,70
2018-02-21,72
2018-02-22,56
2018-02-23,88
2018-02-24,36
2018-02-25,44
2018-02-26,32
2018-02-27,56
2018-02-28,70
2018-03-01,120
2018-03-02,54
2018-03-03,50
2018-03-04,54
2018-03-05,80
2018-03-06,74
2018-03-07,74
2018-03-08,70
2018-03-09,72
2018-03-10,62
2018-03-11,70
2018-03-12,102
2018-03-13,82
2018-03-14,86
2018-03-15,112
2018-03-16,92
2018-03-17,72
2018-03-18,62
2018-03-19,116
2018-03-20,114
2018-03-21,102
2018-03-22,122
2018-03-23,86
2018-03-24,72
2018-03-25,78
2018-03-26,86
2018-03-27,114
2018-03-28,110
2018-03-29,84
2018-03-30,58
2018-03-31,48
2018-04-01,174
2018-04-02,124
2018-04-03,114
2018-04-04,114
2018-04-05,146
2018-04-06,122
2018-04-07,102
2018-04-08,88
2018-04-09,158
2018-04-10,136
2018-04-11,148
2018-04-12,152
2018-04-13,132
2018-04-14,116
2018-04-15,120
2018-04-16,120
2018-04-17,152
2018-04-18,126
2018-04-19,142
2018-04-20,146
2018-04-21,148
2018-04-22,92
2018-04-23,116
2018-04-24,158
2018-04-25,182
2018-04-26,172
2018-04-27,168
2018-04-28,130
2018-04-29,114
2018-04-30,164
2018-05-01,198
2018-05-02,176
2018-05-03,148
2018-05-04,148
2018-05-05,132
2018-05-06,122
2018-05-07,172
2018-05-08,152
2018-05-09,150
2018-05-10,138
2018-05-11,122
2018-05-12,86
2018-05-13,108
2018-05-14,150
2018-05-15,188
2018-05-16,176
2018-05-17,122
2018-05-18,124
2018-05-19,100
2018-05-20,100
2018-05-21,160
2018-05-22,128
2018-05-23,130
2018-05-24,152
2018-05-25,114
2018-05-26,110
2018-05-27,128
2018-05-28,182
2018-05-29,122
2018-05-30,138
2018-05-31,124
2018-06-01,200
2018-06-02,134
2018-06-03,115
2018-06-04,130
2018-06-05,120
2018-06-06,108
2018-06-07,154
2018-06-08,142
2018-06-09,120
2018-06-10,78
2018-06-11,136
2018-06-12,122
2018-06-13,138
2018-06-14,104
2018-06-15,124
2018-06-16,104
2018-06-17,74
2018-06-18,86
2018-06-19,122
2018-06-20,115
2018-06-21,136
2018-06-22,110
2018-06-23,68
2018-06-24,122
2018-06-25,142
2018-06-26,164
2018-06-27,124
2018-06-28,128
2018-06-29,122
2018-06-30,114
2018-07-01,238
2018-07-02,138
2018-07-03,126
2018-07-04,138
2018-07-05,139
2018-07-06,119
2018-07-07,84
2018-07-08,78
2018-07-09,158
2018-07-10,110
2018-07-11,122
2018-07-12,112
2018-07-13,124
2018-07-14,72
2018-07-15,88
2018-07-16,144
2018-07-17,116
2018-07-18,116
2018-07-19,100
2018-07-20,108
2018-07-21,58
2018-07-22,80
2018-07-23,104
2018-07-24,90
2018-07-25,104
2018-07-26,100
2018-07-27,90
2018-07-28,68
2018-07-29,36
2018-07-30,56
2018-07-31,74
2018-08-01,164
2018-08-02,82
2018-08-03,66
2018-08-04,80
2018-08-05,66
2018-08-06,98
2018-08-07,104
2018-08-08,95
2018-08-09,71
2018-08-10,86
2018-08-11,74
2018-08-12,66
2018-08-13,144
2018-08-14,110
2018-08-15,138
2018-08-16,105
2018-08-17,140
2018-08-18,94
2018-08-19,82
2018-08-20,154
2018-08-21,114
2018-08-22,140
2018-08-23,124
2018-08-24,68
2018-08-25,70
2018-08-26,70
2018-08-27,118
2018-08-28,95
2018-08-29,76
2018-08-30,77
2018-08-31,103
2018-09-01,134
2018-09-02,62
2018-09-03,114
2018-09-04,118
2018-09-05,92
2018-09-06,80
2018-09-07,82
2018-09-08,84
2018-09-09,68
2018-09-10,115
2018-09-11,97
2018-09-12,76
2018-09-13,118
2018-09-14,94
2018-09-15,62
2018-09-16,56
2018-09-17,86
2018-09-18,116
2018-09-19,68
2018-09-20,101
2018-09-21,93
2018-09-22,67
2018-09-23,41
2018-09-24,70
2018-09-25,76
2018-09-26,80
2018-09-27,104
2018-09-28,75
2018-09-29,66
2018-09-30,35
2018-10-01,124
2018-10-02,92
2018-10-03,76
2018-10-04,112
2018-10-05,100
2018-10-06,68
2018-10-07,63
2018-10-08,117
2018-10-09,69
2018-10-10,75
2018-10-11,72
2018-10-12,66
2018-10-13,59
2018-10-14,66
2018-10-15,107
2018-10-16,76
2018-10-17,81
2018-10-18,96
2018-10-19,93
2018-10-20,71
2018-10-21,68
2018-10-22,66
2018-10-23,73
2018-10-24,90
2018-10-25,90
2018-10-26,95
2018-10-27,63
2018-10-28,62
2018-10-29,88
2018-10-30,81
2018-10-31,82
2018-11-01,160
2018-11-02,84
2018-11-03,62
2018-11-04,63
2018-11-05,116
2018-11-06,78
2018-11-07,104
2018-11-08,72
2018-11-09,70
2018-11-10,78
2018-11-11,61
2018-11-12,104
2018-11-13,89
2018-11-14,87
2018-11-15,85
2018-11-16,82
2018-11-17,60
2018-11-18,74
2018-11-19,88
2018-11-20,69
2018-11-21,72
2018-11-22,84
2018-11-23,75
2018-11-24,53
2018-11-25,79
2018-11-26,88
2018-11-27,99
2018-11-28,64
2018-11-29,55
2018-11-30,61
2018-12-01,99
2018-12-02,53
2018-12-03,74
2018-12-04,66
2018-12-05,41
2018-12-06,67
2018-12-07,63
2018-12-08,40
2018-12-09,43
2018-12-10,89
2018-12-11,60
2018-12-12,69
2018-12-13,67
2018-12-14,52
2018-12-15,36
2018-12-16,57
2018-12-17,62
2018-12-18,57
2018-12-19,50
2018-12-20,50
2018-12-21,52
2018-12-22,40
2018-12-23,32
2018-12-24,24
2018-12-25,29
2018-12-26,54
2018-12-27,48
2018-12-28,44
2018-12-29,31
2018-12-30,16
2018-12-31,26
2019-01-01,42
2019-01-02,38
2019-01-03,37
2019-01-04,35
2019-01-05,37
2019-01-06,28
2019-01-07,24
2019-01-08,40
2019-01-09,37
2019-01-10,34
2019-01-11,33
2019-01-12,44
2019-01-13,30
2019-01-14,34
2019-01-15,45
2019-01-16,24
2019-01-17,30
2019-01-18,34
2019-01-19,32
2019-01-20,16
2019-01-21,41
2019-01-22,33
2019-01-23,26
2019-01-24,30
2019-01-25,31
2019-01-26,25
2019-01-27,31
2019-01-28,35
2019-01-29,35
2019-01-30,37
2019-01-31,29
2019-02-01,40
2019-02-02,27
2019-02-03,24
2019-02-04,30
2019-02-05,30
2019-02-06,31
2019-02-07,14
2019-02-08,21
2019-02-09,22
2019-02-10,21
2019-02-11,31
2019-02-12,31
2019-02-13,26
2019-02-14,31
2019-02-15,20
2019-02-16,25
2019-02-17,22
2019-02-18,36
2019-02-19,30
2019-02-20,31
2019-02-21,34
2019-02-22,19
2019-02-23,30
2019-02-24,28
2019-02-25,45
2019-02-26,32
2019-02-27,36
2019-02-28,32
2019-03-01,56
2019-03-02,37
2019-03-03,27
2019-03-04,24
2019-03-05,27
2019-03-06,39
2019-03-07,45
2019-03-08,31
2019-03-09,32
2019-03-10,35
2019-03-11,44
2019-03-12,45
2019-03-13,42
2019-03-14,33
2019-03-15,42
2019-03-16,44
2019-03-17,33
2019-03-18,42
2019-03-19,43
2019-03-20,33
2019-03-21,32
2019-03-22,31
2019-03-23,39
2019-03-24,25
2019-03-25,52
2019-03-26,46
2019-03-27,36
2019-03-28,51
2019-03-29,39
2019-03-30,38
2019-03-31,34
2019-04-01,87
2019-04-02,69
2019-04-03,50
2019-04-04,64
2019-04-05,51
2019-04-06,44
2019-04-07,48
2019-04-08,62
2019-04-09,54
2019-04-10,59
2019-04-11,63
2019-04-12,75
2019-04-13,39
2019-04-14,56
2019-04-15,70
2019-04-16,70
2019-04-17,55
2019-04-18,71
2019-04-19,43
2019-04-20,50
2019-04-21,58
2019-04-22,86
2019-04-23,67
2019-04-24,66
2019-04-25,70
2019-04-26,59
2019-04-27,63
2019-04-28,51
2019-04-29,63
2019-04-30,58
2019-05-01,117
2019-05-02,67
2019-05-03,76
2019-05-04,71
2019-05-05,59
2019-05-06,88
2019-05-07,68
2019-05-08,75
2019-05-09,82
2019-05-10,65
2019-05-11,51
2019-05-12,52
2019-05-13,87
2019-05-14,62
2019-05-15,74
2019-05-16,62
2019-05-17,56
2019-05-18,51
2019-05-19,67
2019-05-20,82
2019-05-21,81
2019-05-22,74
2019-05-23,65
2019-05-24,51
2019-05-25,50
2019-05-26,62
2019-05-27,57
2019-05-28,65
2019-05-29,61
2019-05-30,67
2019-05-31,54
2019-06-01,104
2019-06-02,62
2019-06-03,73
2019-06-04,68
2019-06-05,61
2019-06-06,75
2019-06-07,52
2019-06-08,59
2019-06-09,57
2019-06-10,58
2019-06-11,55
2019-06-12,55
2019-06-13,61
2019-06-14,56
2019-06-15,56
2019-06-16,47
2019-06-17,75
2019-06-18,44
2019-06-19,61
2019-06-20,53
2019-06-21,52
2019-06-22,48
2019-06-23,43
2019-06-24,56
2019-06-25,62
2019-06-26,46
2019-06-27,55
2019-06-28,55
2019-06-29,28
2019-06-30,34
2019-07-01,103
2019-07-02,59
2019-07-03,45
2019-07-04,52
2019-07-05,44
2019-07-06,45
2019-07-07,25
2019-07-08,47
2019-07-09,56
2019-07-10,45
2019-07-11,37
2019-07-12,59
2019-07-13,29
2019-07-14,41
2019-07-15,56
2019-07-16,59
2019-07-17,45
2019-07-18,56
2019-07-19,65
2019-07-20,32
2019-07-21,42
2019-07-22,39
2019-07-23,48
2019-07-24,45
2019-07-25,41
2019-07-26,50
2019-07-27,20
2019-07-28,19
2019-07-29,40
2019-07-30,42
2019-07-31,50
2019-08-01,71
2019-08-02,37
2019-08-03,24
2019-08-04,32
2019-08-05,43
2019-08-06,42
2019-08-07,39
2019-08-08,32
2019-08-09,35
2019-08-10,25
2019-08-11,21
2019-08-12,39
2019-08-13,34
2019-08-14,30
2019-08-15,34
2019-08-16,27
2019-08-17,34
2019-08-18,30
2019-08-19,48
2019-08-20,43
2019-08-21,50
2019-08-22,48
2019-08-23,52
2019-08-24,28
2019-08-25,28
2019-08-26,53
2019-08-27,41
2019-08-28,42
2019-08-29,58
2019-08-30,34
2019-08-31,34
2019-09-01,60
2019-09-02,51
2019-09-03,44
2019-09-04,38
2019-09-05,44
2019-09-06,44
2019-09-07,30
2019-09-08,34
2019-09-09,49
2019-09-10,51
2019-09-11,48
2019-09-12,33
2019-09-13,39
2019-09-14,26
2019-09-15,24
2019-09-16,50
2019-09-17,43
2019-09-18,45
2019-09-19,38
2019-09-20,42
2019-09-21,27
2019-09-22,26
2019-09-23,31
2019-09-24,36
2019-09-25,41
2019-09-26,34
2019-09-27,31
2019-09-28,22
2019-09-29,27
2019-09-30,42
2019-10-01,69
2019-10-02,49
2019-10-03,37
2019-10-04,40
2019-10-05,36
2019-10-06,27
2019-10-07,41
2019-10-08,46
2019-10-09,28
2019-10-10,39
2019-10-11,30
2019-10-12,35
2019-10-13,27
2019-10-14,41
2019-10-15,37
2019-10-16,32
2019-10-17,37
2019-10-18,46
2019-10-19,32
2019-10-20,25
2019-10-21,32
2019-10-22,47
2019-10-23,37
2019-10-24,25
2019-10-25,37
2019-10-26,24
2019-10-27,30
2019-10-28,27
2019-10-29,25
2019-10-30,26
2019-10-31,34
2019-11-01,93
2019-11-02,28
2019-11-03,32
2019-11-04,39
2019-11-05,26
2019-11-06,34
2019-11-07,55
2019-11-08,42
2019-11-09,53
2019-11-10,39
2019-11-11,56
2019-11-12,43
2019-11-13,38
2019-11-14,44
2019-11-15,31
2019-11-16,45
2019-11-17,42
2019-11-18,31
2019-11-19,47
2019-11-20,33
2019-11-21,48
2019-11-22,30
2019-11-23,35
2019-11-24,23
2019-11-25,46
2019-11-26,45
2019-11-27,96
2019-11-28,26
2019-11-29,20
2019-11-30,16
2019-12-01,57
2019-12-02,38
2019-12-03,50
2019-12-04,47
2019-12-05,41
2019-12-06,46
2019-12-07,28
2019-12-08,28
2019-12-09,30
2019-12-10,23
2019-12-11,34
2019-12-12,29
2019-12-13,27
2019-12-14,35
2019-12-15,27
2019-12-16,32
2019-12-17,26
2019-12-18,28
2019-12-19,24
2019-12-20,22
2019-12-21,31
2019-12-22,17
2019-12-23,21
2019-12-24,17
2019-12-25,27
2019-12-26,26
2019-12-27,26
2019-12-28,12
2019-12-29,5
2019-12-30,1
