data_formatada,descricao_aqi,aqi_final
2015-05-31,Moderate,4.131549592042259
2015-06-01,Moderate,3.93378156545029
2015-06-02,Moderate,3.874499042518276
2015-06-03,Moderate,3.942657016719588
2015-06-04,Moderate,4.110457382554351
2015-06-05,Unhealthy for Sensitive Groups,4.402161935289891
2015-06-06,Moderate,4.35645321826038
2015-06-07,Moderate,4.3752550501630445
2015-06-08,Moderate,4.344122755044363
2015-06-09,Unhealthy for Sensitive Groups,4.432745627149115
2015-06-10,Unhealthy for Sensitive Groups,4.468819333047123
2015-06-11,Unhealthy for Sensitive Groups,4.482660609665581
2015-06-12,Moderate,4.305336179066628
2015-06-13,Moderate,4.2927915813711675
2015-06-14,Unhealthy for Sensitive Groups,4.509689860825439
2015-06-15,Moderate,4.094014292012948
2015-06-16,Moderate,3.9202632027951845
2015-06-17,Moderate,4.169022434308762
2015-06-18,Unhealthy for Sensitive Groups,4.4691320413948725
2015-06-19,Moderate,4.140348450393696
2015-06-20,Moderate,3.791991958196442
2015-06-21,Moderate,3.93032494927072
2015-06-22,Moderate,4.184507522116705
2015-06-23,Moderate,4.2468730512742185
2015-06-24,Moderate,3.93032494927072
2015-06-25,Moderate,3.86449330000762
2015-06-26,Moderate,3.909298949977326
2015-06-27,Moderate,3.9862541043152606
2015-06-28,Moderate,4.056080252932071
2015-06-29,Moderate,4.180810934314576
2015-06-30,Moderate,4.273526589194036
2015-07-01,Moderate,4.159113906134091
2015-07-02,Moderate,4.0993928054640225
2015-07-03,Moderate,4.317705052020908
2015-07-04,Moderate,4.277746176534496
2015-07-05,Moderate,3.921332812850784
2015-07-06,Moderate,4.084681617210129
2015-07-07,Moderate,4.041902021560442
2015-07-08,Moderate,4.249530632101152
2015-07-09,Moderate,4.247377786240411
2015-07-10,Moderate,4.253816199779316
2015-07-11,Moderate,4.0962523827213895
2015-07-12,Moderate,4.378222654244756
2015-07-13,Unhealthy for Sensitive Groups,4.438692534775295
2015-07-14,Moderate,4.333127516141906
2015-07-15,Unhealthy for Sensitive Groups,4.433925481040847
2015-07-16,Moderate,4.323113277444759
2015-07-17,Unhealthy for Sensitive Groups,4.5476987755463085
2015-07-18,Unhealthy for Sensitive Groups,4.563497652206965
2015-07-19,Unhealthy for Sensitive Groups,4.552241840071528
2015-07-20,Moderate,4.199258514759765
2015-07-21,Moderate,4.095191313761798
2015-07-22,Moderate,3.885947022489087
2015-07-23,Moderate,3.9553674778442414
2015-07-24,Moderate,4.228835607005183
2015-07-25,Moderate,4.046000258313744
2015-07-26,Moderate,3.90574590004344
2015-07-27,Moderate,4.211944703393373
2015-07-28,Moderate,4.0943343649604085
2015-07-29,Moderate,4.203497045591537
2015-07-30,Moderate,4.13796880881026
2015-07-31,Unhealthy for Sensitive Groups,4.454904877103437
2015-08-01,Unhealthy for Sensitive Groups,4.61980678006703
2015-08-02,Unhealthy for Sensitive Groups,4.572399470071085
2015-08-03,Unhealthy for Sensitive Groups,4.459113278753666
2015-08-04,Unhealthy for Sensitive Groups,4.526958887821377
2015-08-05,Unhealthy for Sensitive Groups,4.562005194022544
2015-08-06,Unhealthy for Sensitive Groups,4.539308251922721
2015-08-07,Unhealthy for Sensitive Groups,4.400127805837
2015-08-08,Moderate,3.9741223460403146
2015-08-09,Moderate,3.802710806973449
2015-08-10,Moderate,4.085930626831708
2015-08-11,Moderate,4.295104803410982
2015-08-12,Moderate,4.296678533823252
2015-08-13,Moderate,4.202879044155255
2015-08-14,Moderate,3.9463423334949366
2015-08-15,Moderate,4.2105382956925546
2015-08-16,Moderate,3.9740607012635443
2015-08-17,Moderate,4.26834638387315
2015-08-18,Moderate,4.222246465494923
2015-08-19,Moderate,4.304713163422727
2015-08-20,Moderate,3.8366851598581566
2015-08-21,Moderate,3.8444878714510553
2015-08-22,Moderate,3.8506789165650344
2015-08-23,Moderate,4.3132927683763995
2015-08-24,Moderate,4.1920907241498275
2015-08-25,Moderate,3.9709447142802445
2015-08-26,Moderate,4.041936027394486
2015-08-27,Moderate,3.9760807133007234
2015-08-28,Moderate,3.941249813246751
2015-08-29,Moderate,3.9618222125412794
2015-08-30,Unhealthy for Sensitive Groups,4.64846143523369
2015-08-31,Unhealthy for Sensitive Groups,4.672055793244497
2015-09-01,Unhealthy,4.75094862493179
2015-09-02,Moderate,3.8925955936506567
2015-09-03,Moderate,4.034041626152562
2015-09-04,Moderate,4.332020418387702
2015-09-05,Good,3.7457863687770305
2015-09-06,Moderate,3.9233712388270696
2015-09-07,Moderate,4.139259823966453
2015-09-08,Moderate,4.348680435454589
2015-09-09,Moderate,4.040643422291795
2015-09-10,Moderate,4.113040883984298
2015-09-11,Moderate,4.129019513338004
2015-09-12,Moderate,3.918587534929497
2015-09-13,Good,3.60912660159617
2015-09-14,Moderate,3.9179452666601216
2015-09-15,Moderate,4.036013250916551
2015-09-16,Moderate,4.378700365716958
2015-09-17,Unhealthy for Sensitive Groups,4.423507433892706
2015-09-18,Unhealthy for Sensitive Groups,4.487246358079619
2015-09-19,Unhealthy,4.908366205721414
2015-09-20,Moderate,4.107996069029287
2015-09-21,Moderate,4.059063671907822
2015-09-22,Unhealthy for Sensitive Groups,4.4231209106693985
2015-09-23,Unhealthy for Sensitive Groups,4.6883988088797945
2015-09-24,Unhealthy for Sensitive Groups,4.659450068187519
2015-09-25,Unhealthy for Sensitive Groups,4.549973247544534
2015-09-26,Moderate,4.204345448512763
2015-09-27,Moderate,4.222132428184976
2015-09-28,Unhealthy for Sensitive Groups,4.397142538980746
2015-09-29,Moderate,4.166718642428086
2015-09-30,Unhealthy for Sensitive Groups,4.437328617347516
2015-10-01,Moderate,4.1600058832005
2015-10-02,Unhealthy for Sensitive Groups,4.4088594605405715
2015-10-03,Moderate,4.054575524056019
2015-10-04,Good,3.540265450376385
2015-10-05,Good,2.978038464989021
2015-10-06,Moderate,3.9349685476112843
2015-10-07,Moderate,4.039242885261692
2015-10-08,Unhealthy for Sensitive Groups,4.40656138514011
2015-10-09,Unhealthy for Sensitive Groups,4.4178137745754755
2015-10-10,Moderate,4.08420009811479
2015-10-11,Unhealthy for Sensitive Groups,4.740434970312835
2015-10-12,Moderate,4.132848221380094
2015-10-13,Moderate,4.056042949022906
2015-10-14,Moderate,4.156880027857849
2015-10-15,Unhealthy for Sensitive Groups,4.409285586550721
2015-10-16,Unhealthy for Sensitive Groups,4.684482472080977
2015-10-17,Moderate,4.011901198962195
2015-10-18,Good,3.2599460075989604
2015-10-19,Good,3.5568111103545683
2015-10-20,Moderate,4.034635319348175
2015-10-21,Moderate,4.218933401984941
2015-10-22,Moderate,4.344302057820371
2015-10-23,Moderate,4.080327490362308
2015-10-24,Good,3.561483080923571
2015-10-25,Moderate,3.9059790843506303
2015-10-26,Moderate,4.047474332544535
2015-10-27,Moderate,4.030651491329655
2015-10-28,Moderate,3.944071688534911
2015-10-29,Good,3.601055360805464
2015-10-30,Moderate,3.8418679301626186
2015-10-31,Moderate,4.059337774483541
2015-11-01,Good,3.750008692949813
2015-11-02,Moderate,3.860720209382418
2015-11-03,Moderate,4.117415644862084
2015-11-04,Moderate,3.8422176999991793
2015-11-05,Good,3.234361939646836
2015-11-06,Moderate,3.8079994005197384
2015-11-07,Good,3.5484688722485944
2015-11-08,Moderate,3.8655159713059457
2015-11-09,Moderate,4.201129023904545
2015-11-10,Unhealthy for Sensitive Groups,4.566276616628514
2015-11-11,Moderate,4.226123216725372
2015-11-12,Moderate,4.033751385769083
2015-11-13,Moderate,4.297996733763741
2015-11-14,Moderate,4.175537534338119
2015-11-15,Moderate,4.361045237057214
2015-11-16,Good,3.6209008593257304
2015-11-17,Moderate,3.9883351765430795
2015-11-18,Moderate,4.060570190613511
2015-11-19,Unhealthy for Sensitive Groups,4.39398041081564
2015-11-20,Moderate,4.189254627536272
2015-11-21,Moderate,3.883893367016844
2015-11-22,Good,3.718314524258906
2015-11-23,Moderate,3.98133192737847
2015-11-24,Moderate,3.936857580600615
2015-11-25,Moderate,4.0439704660185445
2015-11-26,Good,3.760863023672267
2015-11-27,Moderate,3.8870583883683416
2015-11-28,Moderate,3.935913564646989
2015-11-29,Moderate,3.7852268446545065
2015-11-30,Moderate,3.9425007704836874
2015-12-01,Good,3.5871656439390467
2015-12-02,Good,3.445203659699118
2015-12-03,Good,3.310567653884166
2015-12-04,Good,3.574311659541279
2015-12-05,Moderate,3.9198739352849112
2015-12-06,Moderate,4.006618680961185
2015-12-07,Moderate,4.043856307006783
2015-12-08,Moderate,4.019973229551788
2015-12-09,Moderate,4.151410940846779
2015-12-10,Moderate,4.128259080108955
2015-12-11,Good,3.3265445215099905
2015-12-12,Unhealthy for Sensitive Groups,4.519169545921438
2015-12-13,Moderate,3.9093912434915645
2015-12-14,Moderate,4.138219598357962
2015-12-15,Moderate,4.089381597707653
2015-12-16,Moderate,4.08420009811479
2015-12-17,Moderate,4.093238189805962
2015-12-18,Moderate,4.288772497635001
2015-12-19,Moderate,4.261061703412542
2015-12-20,Good,3.7255772104769775
2015-12-21,Moderate,3.8297162315718496
2015-12-22,Moderate,4.155995242063782
2015-12-23,Good,3.7081187934552804
2015-12-24,Good,3.75988952375213
2015-12-25,Unhealthy for Sensitive Groups,4.432296868908889
2015-12-26,Moderate,4.211406097631102
2015-12-27,Moderate,3.822468703448961
2015-12-28,Good,3.5813833669564232
2015-12-29,Moderate,3.8857271159290865
2015-12-30,Moderate,3.987337622432717
2015-12-31,Moderate,3.8127105429948367
2016-01-01,Unhealthy for Sensitive Groups,4.458273207589489
2016-01-02,Good,3.142969472682826
2016-01-03,Good,3.199080859081673
2016-01-04,Moderate,3.8828915496603935
2016-01-05,Good,3.4790244574064015
2016-01-06,Good,3.6956408975900645
2016-01-07,Good,3.6979775793459897
2016-01-08,Moderate,3.944071688534911
2016-01-09,Moderate,4.151665552958201
2016-01-10,Moderate,3.976442626260953
2016-01-11,Moderate,4.084681617210129
2016-01-12,Moderate,3.8895491828726514
2016-01-13,Moderate,3.874161695062201
2016-01-14,Moderate,3.8415180233086015
2016-01-15,Good,3.729428164737104
2016-01-16,Good,3.2993087353038164
2016-01-17,Good,3.536788878101093
2016-01-18,Good,3.4552692990147413
2016-01-19,Good,3.679977987421213
2016-01-20,Good,3.579724433228744
2016-01-21,Good,3.357445209753476
2016-01-22,Good,3.4953566006914114
2016-01-23,Good,3.4062987348449307
2016-01-24,Good,3.618680527133543
2016-01-25,Moderate,4.236611024343052
2016-01-26,Moderate,4.058842229500118
2016-01-27,Moderate,4.088188548302296
2016-01-28,Moderate,3.9508990995033417
2016-01-29,Moderate,3.85671723248039
2016-01-30,Moderate,3.885947022489087
2016-01-31,Moderate,4.272880721660314
2016-02-01,Unhealthy for Sensitive Groups,4.401104112663799
2016-02-02,Unhealthy for Sensitive Groups,4.404125453625212
2016-02-03,Moderate,4.051054548449756
2016-02-04,Moderate,3.9753457566270836
2016-02-05,Moderate,4.084681617210129
2016-02-06,Moderate,3.9875216894009635
2016-02-07,Moderate,3.825070394673766
2016-02-08,Unhealthy for Sensitive Groups,4.639671670357137
2016-02-09,Good,3.6615325168956394
2016-02-10,Moderate,4.0161047409381165
2016-02-11,Good,3.7109924840487394
2016-02-12,Good,3.627419766053524
2016-02-13,Moderate,3.8487835386698834
2016-02-14,Good,3.675373553320537
2016-02-15,Moderate,3.8743451355413074
2016-02-16,Moderate,3.962517871606821
2016-02-17,Moderate,4.051519652295871
2016-02-18,Moderate,3.9384287215846987
2016-02-19,Moderate,3.9631901548394475
2016-02-20,Moderate,3.906931823626221
2016-02-21,Good,3.6331929930962974
2016-02-22,Moderate,3.922111763248781
2016-02-23,Moderate,3.8706498237103717
2016-02-24,Moderate,4.370833014268146
2016-02-25,Moderate,4.002616759732694
2016-02-26,Moderate,3.9735189038146967
2016-02-27,Moderate,3.90574590004344
2016-02-28,Moderate,3.902976564774041
2016-02-29,Good,3.6211156167714837
2016-03-01,Moderate,4.119978992239694
2016-03-02,Moderate,4.239411421345555
2016-03-03,Moderate,4.048168421205916
2016-03-04,Moderate,4.28262602343234
2016-03-05,Unhealthy for Sensitive Groups,4.394680385341689
2016-03-06,Moderate,4.315860727126738
2016-03-07,Moderate,4.003965611770806
2016-03-08,Moderate,4.1323884709567
2016-03-09,Moderate,4.042550574724578
2016-03-10,Moderate,4.235038920574874
2016-03-11,Moderate,4.323621780966837
2016-03-12,Moderate,4.34818617461529
2016-03-13,Moderate,3.786583967136904
2016-03-14,Moderate,3.9609621066664378
2016-03-15,Moderate,4.05066266119588
2016-03-16,Moderate,4.1500511200906285
2016-03-17,Moderate,4.093478760687078
2016-03-18,Moderate,4.21088487368415
2016-03-19,Moderate,4.219962922207103
2016-03-20,Moderate,4.204392935042997
2016-03-21,Moderate,3.9668028419706096
2016-03-22,Unhealthy for Sensitive Groups,4.438058417501605
2016-03-23,Unhealthy for Sensitive Groups,4.403119491007275
2016-03-24,Moderate,3.9963140148506704
2016-03-25,Moderate,3.930069931544341
2016-03-26,Moderate,4.1452130590718745
2016-03-27,Moderate,3.9598459888080586
2016-03-28,Unhealthy for Sensitive Groups,4.486264344909414
2016-03-29,Moderate,4.290261137920097
2016-03-30,Moderate,4.321705470403564
2016-03-31,Unhealthy for Sensitive Groups,4.458273207589489
2016-04-01,Unhealthy for Sensitive Groups,4.426179788491639
2016-04-02,Unhealthy for Sensitive Groups,4.415441354734908
2016-04-03,Moderate,4.138971541681031
2016-04-04,Moderate,4.168174365636022
2016-04-05,Moderate,4.087104661378228
2016-04-06,Moderate,4.317397932898182
2016-04-07,Unhealthy for Sensitive Groups,4.406413446395417
2016-04-08,Moderate,4.354861247793155
2016-04-09,Unhealthy for Sensitive Groups,4.544107637181617
2016-04-10,Unhealthy for Sensitive Groups,4.421134159992249
2016-04-11,Unhealthy for Sensitive Groups,4.392060963035266
2016-04-12,Unhealthy for Sensitive Groups,4.446360777273178
2016-04-13,Unhealthy for Sensitive Groups,4.450123056442169
2016-04-14,Unhealthy for Sensitive Groups,4.4832935118709525
2016-04-15,Unhealthy for Sensitive Groups,4.5112738775954355
2016-04-16,Unhealthy for Sensitive Groups,4.741519261848538
2016-04-17,Unhealthy for Sensitive Groups,4.473416721325349
2016-04-18,Unhealthy for Sensitive Groups,4.440149272861304
2016-04-19,Unhealthy for Sensitive Groups,4.432043341907394
2016-04-20,Unhealthy for Sensitive Groups,4.455005645873891
2016-04-21,Unhealthy for Sensitive Groups,4.416384588285239
2016-04-22,Unhealthy for Sensitive Groups,4.479383336390916
2016-04-23,Unhealthy for Sensitive Groups,4.5590126395446315
2016-04-24,Moderate,4.298667908535679
2016-04-25,Unhealthy for Sensitive Groups,4.4305891081189035
2016-04-26,Unhealthy for Sensitive Groups,4.422942948674275
2016-04-27,Unhealthy for Sensitive Groups,4.408941423864121
2016-04-28,Moderate,3.8513098163058728
2016-04-29,Unhealthy for Sensitive Groups,4.395379804182237
2016-04-30,Moderate,4.168053146676528
2016-05-01,Moderate,4.111491685998966
2016-05-02,Unhealthy for Sensitive Groups,4.394763678611138
2016-05-03,Unhealthy for Sensitive Groups,4.412377013397442
2016-05-04,Unhealthy for Sensitive Groups,4.435851300690005
2016-05-05,Unhealthy for Sensitive Groups,4.400905629422812
2016-05-06,Moderate,4.198438922656222
2016-05-07,Moderate,4.320566356084544
2016-05-08,Moderate,4.284548944055297
2016-05-09,Moderate,4.312263487538041
2016-05-10,Unhealthy for Sensitive Groups,4.6828574335773085
2016-05-11,Moderate,4.340076958613425
2016-05-12,Moderate,3.9587588077535822
2016-05-13,Moderate,4.034887143702552
2016-05-14,Moderate,3.9382717320840275
2016-05-15,Moderate,4.09281920566365
2016-05-16,Unhealthy for Sensitive Groups,4.410579090494742
2016-05-17,Moderate,4.067928997317319
2016-05-18,Moderate,4.059337774483541
2016-05-19,Moderate,4.094006052089874
2016-05-20,Moderate,3.9936623428982303
2016-06-02,Moderate,3.9920379782681
2016-06-03,Moderate,4.096506417596094
2016-06-04,Moderate,3.936543019717935
2016-06-05,Moderate,4.054528727576968
2016-06-06,Moderate,4.198673169259162
2016-06-07,Moderate,3.892363702267048
2016-06-08,Moderate,3.9515180597884934
2016-06-09,Moderate,4.085651628561167
2016-06-10,Moderate,4.163120751652011
2016-06-11,Moderate,4.028597452227354
2016-06-12,Moderate,4.190672463289436
2016-06-13,Moderate,4.063068819817912
2016-06-14,Unhealthy for Sensitive Groups,4.4072333909308865
2016-06-15,Unhealthy for Sensitive Groups,4.399180844627154
2016-06-16,Unhealthy for Sensitive Groups,4.726945052987384
2016-06-17,Unhealthy for Sensitive Groups,4.685780332526141
2016-06-18,Unhealthy,4.866710993624199
2016-06-19,Unhealthy for Sensitive Groups,4.4134459766942165
2016-06-20,Moderate,4.174815995882793
2016-06-21,Moderate,3.948607206060538
2016-06-22,Moderate,4.033477500688902
2016-06-23,Moderate,4.078839189196465
2016-06-24,Moderate,4.122534953851781
2016-06-25,Unhealthy for Sensitive Groups,4.4231209106693985
2016-06-26,Moderate,4.112390314680089
2016-06-27,Moderate,4.098344295602516
2016-06-28,Moderate,4.219734243425645
2016-06-29,Unhealthy for Sensitive Groups,4.67992473442066
2016-06-30,Unhealthy for Sensitive Groups,4.736787335838988
2016-07-01,Unhealthy for Sensitive Groups,4.681229370329558
2016-07-02,Unhealthy for Sensitive Groups,4.658112525076271
2016-07-03,Unhealthy,4.868284977412011
2016-07-04,Unhealthy for Sensitive Groups,4.401980212406909
2016-07-05,Unhealthy for Sensitive Groups,4.477394692750879
2016-07-06,Moderate,4.331306363463296
2016-07-07,Moderate,4.150422187227397
2016-07-08,Moderate,4.134684843238792
2016-07-09,Moderate,4.286869315252022
2016-07-10,Unhealthy for Sensitive Groups,4.600721732181151
2016-07-11,Unhealthy,4.7857149207108325
2016-07-12,Unhealthy for Sensitive Groups,4.703750982813867
2016-07-13,Unhealthy for Sensitive Groups,4.428331088779751
2016-07-14,Unhealthy for Sensitive Groups,4.5176366908649825
2016-07-15,Unhealthy,4.7611691240770435
2016-07-16,Unhealthy for Sensitive Groups,4.631613442616274
2016-07-17,Moderate,3.947020823678866
2016-07-18,Moderate,3.992628999433792
2016-07-19,Moderate,4.370543848648385
2016-07-20,Unhealthy for Sensitive Groups,4.424868624312354
2016-07-21,Moderate,4.138191392047478
2016-07-22,Moderate,4.2522904780200355
2016-07-23,Moderate,4.299190684250748
2016-07-24,Unhealthy for Sensitive Groups,4.415197250495653
2016-07-25,Unhealthy for Sensitive Groups,4.402756402743216
2016-07-26,Unhealthy,4.752318290649238
2016-07-27,Unhealthy for Sensitive Groups,4.603575508119056
2016-07-28,Moderate,4.0596117925174635
2016-07-29,Moderate,4.266070461240427
2016-07-30,Moderate,4.145586156471246
2016-07-31,Moderate,3.8373260184542084
2016-08-01,Unhealthy for Sensitive Groups,4.393796992218504
2016-08-02,Unhealthy for Sensitive Groups,4.463042445384666
2016-08-03,Moderate,4.03580462198973
2016-08-04,Moderate,3.9587588077535822
2016-08-05,Unhealthy for Sensitive Groups,4.409236428686034
2016-08-06,Unhealthy for Sensitive Groups,4.4459836630334175
2016-08-07,Unhealthy for Sensitive Groups,4.423995201180241
2016-08-08,Moderate,3.9927355137799756
2016-08-09,Moderate,4.377457776932456
2016-08-10,Unhealthy for Sensitive Groups,4.392044253832564
2016-08-11,Moderate,4.047335449735968
2016-08-12,Moderate,3.9529091499593974
2016-08-13,Moderate,4.309367374318456
2016-08-14,Unhealthy for Sensitive Groups,4.442992457030147
2016-08-15,Unhealthy for Sensitive Groups,4.729416038687227
2016-08-16,Unhealthy for Sensitive Groups,4.438026699641084
2016-08-17,Unhealthy for Sensitive Groups,4.51443336789676
2016-08-18,Unhealthy for Sensitive Groups,4.424538700359031
2016-08-19,Moderate,4.25471203687029
2016-08-20,Moderate,4.295839559908258
2016-08-21,Moderate,4.266612879390191
2016-08-22,Moderate,3.9164984691157136
2016-08-23,Moderate,4.146580315894584
2016-08-24,Moderate,4.001304607027158
2016-08-25,Moderate,4.176498672325521
2016-08-26,Moderate,4.367163222818442
2016-08-27,Moderate,4.280920332955202
2016-08-28,Unhealthy for Sensitive Groups,4.412605576860086
2016-08-29,Unhealthy for Sensitive Groups,4.584857698840651
2016-08-30,Unhealthy for Sensitive Groups,4.667432679511743
2016-08-31,Unhealthy for Sensitive Groups,4.444721808834367
2016-09-01,Moderate,4.224865275299927
2016-09-02,Moderate,4.309478420399173
2016-09-03,Unhealthy for Sensitive Groups,4.3974249138365025
2016-09-04,Moderate,4.156338231770495
2016-09-05,Moderate,4.280493395321891
2016-09-06,Unhealthy for Sensitive Groups,4.414920517196749
2016-09-07,Unhealthy for Sensitive Groups,4.407021480167753
2016-09-08,Moderate,3.906931823626221
2016-09-09,Moderate,3.920351390580199
2016-09-10,Moderate,3.9793850906381723
2016-09-11,Moderate,4.140598567864455
2016-09-12,Moderate,4.359679900525023
2016-09-13,Unhealthy for Sensitive Groups,4.41360076874989
2016-09-14,Moderate,4.332725095834667
2016-09-15,Moderate,4.165868364766
2016-09-16,Moderate,4.045806304652394
2016-09-17,Moderate,4.073745495901411
2016-09-18,Unhealthy for Sensitive Groups,4.403317476086784
2016-09-19,Unhealthy for Sensitive Groups,4.427047362923887
2016-09-20,Moderate,3.9241877317797154
2016-09-21,Moderate,4.020975310674205
2016-09-22,Moderate,4.054390943035116
2016-09-23,Moderate,4.278676605347072
2016-09-24,Moderate,4.190082761077581
2016-09-25,Moderate,4.167689390261413
2016-09-26,Moderate,4.069149559916034
2016-09-27,Moderate,4.102008673628731
2016-09-28,Moderate,4.175898083300078
2016-09-29,Moderate,4.338542302907585
2016-09-30,Moderate,4.020545985596587
2016-10-01,Moderate,3.9510538798984496
2016-10-02,Good,3.6453476888571825
2016-10-03,Moderate,3.899935236166443
2016-10-04,Moderate,4.25931667548726
2016-10-05,Moderate,4.130032411134212
2016-10-06,Moderate,3.9409367993243776
2016-10-07,Moderate,3.9861060781512143
2016-10-08,Moderate,4.185102303700304
2016-10-09,Moderate,4.108255476404569
2016-10-10,Moderate,3.8853401429647527
2016-10-11,Moderate,4.007423648220423
2016-10-12,Moderate,4.063575585394498
2016-10-13,Moderate,4.238068337268412
2016-10-14,Unhealthy for Sensitive Groups,4.395429741430421
2016-10-15,Moderate,4.159403935955438
2016-10-16,Moderate,4.247377786240411
2016-10-17,Moderate,4.276212634340192
2016-10-18,Moderate,4.287641419925559
2016-10-19,Unhealthy for Sensitive Groups,4.566470323185119
2016-10-20,Unhealthy for Sensitive Groups,4.424329322103019
2016-10-21,Moderate,4.294789720556452
2016-10-22,Moderate,3.8761870698327914
2016-10-23,Moderate,3.8519402706404176
2016-10-24,Moderate,3.9214720298640193
2016-10-25,Moderate,4.0161047409381165
2016-10-26,Moderate,3.9404670721707737
2016-10-27,Moderate,4.308961701724989
2016-10-28,Moderate,4.2414222310369185
2016-10-29,Moderate,3.896201310795912
2016-10-30,Moderate,3.974247533923526
2016-10-31,Moderate,3.9253035617046153
2016-11-01,Moderate,4.355455105947638
2016-11-02,Moderate,4.313704144938952
2016-11-03,Moderate,4.232900872224909
2016-11-04,Moderate,4.276641644888481
2016-11-05,Moderate,4.216870761283334
2016-11-06,Moderate,3.9907636820878527
2016-11-07,Moderate,4.010324322903664
2016-11-08,Moderate,4.290366717919129
2016-11-09,Moderate,4.167931911130588
2016-11-10,Moderate,4.1664757892005415
2016-11-11,Unhealthy for Sensitive Groups,4.537826652188194
2016-11-12,Moderate,4.250525169282766
2016-11-13,Good,3.6568709742679224
2016-11-14,Good,3.75421119648349
2016-11-15,Moderate,3.8938501549129247
2016-11-16,Moderate,3.944071688534911
2016-11-17,Unhealthy for Sensitive Groups,4.4133561536886265
2016-11-18,Moderate,3.9398403838601332
2016-11-19,Moderate,3.945207734382329
2016-11-20,Moderate,4.087148655573978
2016-11-21,Moderate,4.287829308516404
2016-11-22,Unhealthy for Sensitive Groups,4.427047362923887
2016-11-23,Moderate,4.082065575924783
2016-11-24,Moderate,4.123172795155566
2016-11-25,Moderate,3.9335515409971626
2016-11-26,Moderate,3.9151894194630876
2016-11-27,Moderate,4.114335836519486
2016-11-28,Moderate,4.200778604342261
2016-11-29,Moderate,4.136211293071996
2016-11-30,Moderate,3.9648575404385515
2016-12-01,Moderate,3.939512964522542
2016-12-02,Moderate,3.9905802844861538
2016-12-03,Moderate,3.9579913073282724
2016-12-04,Moderate,4.05328789684741
2016-12-05,Moderate,3.93378156545029
2016-12-06,Moderate,4.007677697150806
2016-12-07,Unhealthy for Sensitive Groups,4.429037914890537
2016-12-08,Moderate,4.2032286334507365
2016-12-09,Moderate,4.204858227240209
2016-12-10,Unhealthy for Sensitive Groups,4.492449644714646
2016-12-11,Moderate,4.09176289725937
2016-12-12,Moderate,4.3322218122307925
2016-12-13,Unhealthy for Sensitive Groups,4.415587784804259
2016-12-14,Moderate,4.372662197124634
2016-12-15,Moderate,4.186053124175604
2016-12-16,Moderate,4.109810330112064
2016-12-17,Moderate,3.9512086334048533
2016-12-18,Moderate,3.8733177681484197
2016-12-19,Moderate,3.918748029726628
2016-12-20,Moderate,4.0604333398838115
2016-12-21,Moderate,4.169385643962896
2016-12-22,Moderate,4.174936293111169
2016-12-23,Unhealthy for Sensitive Groups,4.415734190527748
2016-12-24,Unhealthy for Sensitive Groups,4.436137426542867
2016-12-25,Moderate,4.3200560887135175
2016-12-26,Moderate,4.333931806590835
2016-12-27,Moderate,4.136588196951236
2016-12-28,Moderate,4.315245102005994
2016-12-29,Moderate,4.285709218900549
2016-12-30,Moderate,4.261610031882671
2016-12-31,Unhealthy for Sensitive Groups,4.632650607591944
2017-01-01,Moderate,4.231322154862867
2017-01-02,Moderate,4.316270914389185
2017-01-03,Moderate,4.319953999831875
2017-01-04,Moderate,4.273849346031548
2017-01-05,Moderate,4.309478420399173
2017-01-06,Unhealthy for Sensitive Groups,4.405772091208725
2017-01-07,Moderate,4.1280054574082525
2017-01-08,Moderate,3.840523433204594
2017-01-09,Moderate,3.8845262767155737
2017-01-10,Moderate,3.91048016099319
2017-01-11,Moderate,3.9755323198331407
2017-01-12,Moderate,3.9657788205398865
2017-01-13,Moderate,4.307306166896408
2017-01-14,Moderate,4.022404899141702
2017-01-15,Moderate,4.197296931237538
2017-01-16,Moderate,4.000569601028998
2017-01-17,Moderate,4.066027004365712
2017-01-18,Moderate,3.9508990995033417
2017-01-19,Moderate,4.181766370428846
2017-01-20,Moderate,3.937797412033609
2017-01-21,Moderate,4.0795241481193685
2017-01-22,Moderate,4.054575524056019
2017-01-23,Moderate,4.091252881833246
2017-01-24,Moderate,4.197384045310315
2017-01-25,Moderate,4.240417397653538
2017-01-26,Moderate,4.132559605918442
2017-01-27,Moderate,4.26834638387315
2017-01-28,Unhealthy for Sensitive Groups,4.5615823208276245
2017-01-29,Moderate,3.8925955936506567
2017-01-30,Moderate,3.7843209510462104
2017-01-31,Moderate,3.90574590004344
2017-02-01,Moderate,4.209960363957017
2017-02-02,Moderate,4.126736254875288
2017-02-03,Moderate,4.375638528712746
2017-02-04,Moderate,4.190082761077581
2017-02-05,Moderate,4.196210483431991
2017-02-06,Moderate,3.9453090190806805
2017-02-07,Moderate,4.0596117925174635
2017-02-08,Moderate,3.9463423334949366
2017-02-09,Good,3.6901299768421563
2017-02-10,Moderate,3.9302283724011673
2017-02-11,Moderate,3.935756131383978
2017-02-12,Moderate,3.786672639460393
2017-02-13,Moderate,4.024687470962288
2017-02-14,Moderate,3.9092290554369096
2017-02-15,Moderate,3.990410643238183
2017-02-16,Moderate,4.1994925446423315
2017-02-17,Moderate,4.243762411953326
2017-02-18,Unhealthy,4.833365050005553
2017-02-19,Moderate,4.292625929564124
2017-02-20,Moderate,4.109551376959296
2017-02-21,Moderate,3.84134301846686
2017-02-22,Moderate,4.052873901244259
