data_dia,nome_estacao,codnum,ano,mes,dia,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,lat,lon,temp_min,temp_max,AQI,Qualidade_do_Ar
2016-08-26,ESTAÇÃO PEDRA DE GUARATIBA,6,2016,8,26,0.0,22.317,,,,,,,36.142,39.375,,-23.004,-43.629,17.68,28.27,44.0,N2 - Moderada
2016-08-26,ESTAÇÃO IRAJÁ,5,2016,8,26,0.0,25.177,55.345,0.41,10.194,32.353,42.542,3.621,36.918,37.875,20.25,-22.832,-43.327,18.62,33.6,44.0,N2 - Moderada
2016-08-27,ESTAÇÃO CAMPO GRANDE,4,2016,8,27,0.0,26.313,,0.379,37.452,39.669,77.153,5.127,33.925,60.375,,-22.886,-43.557,19.52,34.53,53.0,N2 - Moderada
2016-08-27,ESTAÇÃO BANGU,2,2016,8,27,0.0,,54.825,0.653,15.497,48.241,63.738,0.804,44.842,65.292,,-22.888,-43.471,,,53.0,N2 - Moderada
2016-08-27,ESTAÇÃO CENTRO,3,2016,8,27,0.0,,,0.385,,,,,18.674,28.167,,-22.908,-43.178,,,53.0,N2 - Moderada
2016-08-27,ESTAÇÃO PEDRA DE GUARATIBA,6,2016,8,27,0.0,23.33,,,,,,,35.072,52.542,,-23.004,-43.629,17.48,31.33,53.0,N2 - Moderada
2016-08-27,ESTAÇÃO TIJUCA,8,2016,8,27,0.0,22.17,52.03,0.43,10.726,66.519,77.255,2.361,27.236,38.375,,-22.925,-43.233,15.23,32.62,53.0,N2 - Moderada
2016-08-27,ESTAÇÃO COPACABANA,1,2016,8,27,0.0,23.06,65.115,0.039,,,,1.213,18.833,57.708,,-22.965,-43.18,18.75,28.9,53.0,N2 - Moderada
2016-08-27,ESTAÇÃO IRAJÁ,5,2016,8,27,0.0,26.309,52.746,0.495,11.076,36.501,47.577,3.07,33.947,47.042,24.917,-22.832,-43.327,19.35,34.54,53.0,N2 - Moderada
2016-08-27,ESTAÇÃO SÃO CRISTÓVÃO,7,2016,8,27,0.0,23.731,55.372,0.513,,,,11.123,24.41,30.917,,-22.898,-43.222,17.72,31.48,53.0,N2 - Moderada
2016-08-28,ESTAÇÃO SÃO CRISTÓVÃO,7,2016,8,28,0.0,26.09,52.039,0.76,,,,9.92,13.408,40.542,,-22.898,-43.222,18.85,35.09,96.0,N3 - Ruim
2016-08-28,ESTAÇÃO BANGU,2,2016,8,28,0.0,,49.292,0.652,8.822,41.33,50.151,0.85,60.324,62.667,,-22.888,-43.471,,,96.0,N3 - Ruim
2016-08-28,ESTAÇÃO CAMPO GRANDE,4,2016,8,28,0.0,28.971,,0.502,23.448,37.429,60.86,2.15,31.758,60.417,,-22.886,-43.557,21.62,37.61,96.0,N3 - Ruim
2016-08-28,ESTAÇÃO TIJUCA,8,2016,8,28,0.0,24.393,45.362,0.441,10.729,70.07,80.797,4.525,33.76,44.792,,-22.925,-43.233,17.18,34.78,96.0,N3 - Ruim
2016-08-28,ESTAÇÃO CENTRO,3,2016,8,28,0.0,,,0.467,,,,,21.854,36.667,,-22.908,-43.178,,,96.0,N3 - Ruim
2016-08-28,ESTAÇÃO COPACABANA,1,2016,8,28,0.0,25.003,59.152,0.073,,,,4.289,15.859,67.708,,-22.965,-43.18,21.22,30.97,96.0,N3 - Ruim
2016-08-28,ESTAÇÃO IRAJÁ,5,2016,8,28,0.0,28.635,49.338,0.545,11.228,34.927,46.153,7.042,48.894,47.042,28.458,-22.832,-43.327,21.05,37.58,96.0,N3 - Ruim
2016-08-28,ESTAÇÃO PEDRA DE GUARATIBA,6,2016,8,28,0.0,26.408,,,,,,,46.765,60.292,,-23.004,-43.629,20.65,35.27,96.0,N3 - Ruim
2016-08-29,ESTAÇÃO CENTRO,3,2016,8,29,0.0,,,0.686,,,,,16.915,57.5,,-22.908,-43.178,,,94.0,N3 - Ruim
2016-08-29,ESTAÇÃO CAMPO GRANDE,4,2016,8,29,0.0,31.475,,0.39,42.016,48.175,90.198,1.625,39.654,66.917,,-22.886,-43.557,24.41,39.32,94.0,N3 - Ruim
2016-08-29,ESTAÇÃO TIJUCA,8,2016,8,29,0.0,26.705,35.917,0.696,32.517,88.584,121.098,5.175,27.054,54.667,,-22.925,-43.233,19.82,37.65,94.0,N3 - Ruim
2016-08-29,ESTAÇÃO COPACABANA,1,2016,8,29,0.0,27.18,49.929,0.084,,,,8.599,20.105,80.958,,-22.965,-43.18,24.18,32.67,94.0,N3 - Ruim
2016-08-29,ESTAÇÃO IRAJÁ,5,2016,8,29,0.0,30.762,41.572,0.764,48.975,48.137,97.109,2.621,34.45,71.875,45.417,-22.832,-43.327,23.4,39.8,94.0,N3 - Ruim
2016-08-29,ESTAÇÃO PEDRA DE GUARATIBA,6,2016,8,29,0.0,28.841,,,,,,,53.738,70.458,,-23.004,-43.629,23.58,36.58,94.0,N3 - Ruim
2016-08-29,ESTAÇÃO SÃO CRISTÓVÃO,7,2016,8,29,0.0,27.817,44.279,0.753,,,,8.552,17.28,58.917,,-22.898,-43.222,21.05,37.3,94.0,N3 - Ruim
2016-08-29,ESTAÇÃO BANGU,2,2016,8,29,0.0,,38.889,0.671,12.188,54.479,66.667,1.551,58.699,63.333,,-22.888,-43.471,,,94.0,N3 - Ruim
2016-08-30,ESTAÇÃO TIJUCA,8,2016,8,30,0.0,26.767,40.285,0.581,26.03,95.984,122.015,6.423,22.518,54.167,,-22.925,-43.233,20.14,36.77,58.0,N2 - Moderada
2016-08-30,ESTAÇÃO PEDRA DE GUARATIBA,6,2016,8,30,0.0,24.69,,,,,,,57.189,38.125,,-23.004,-43.629,19.93,33.9,58.0,N2 - Moderada
2016-08-30,ESTAÇÃO CENTRO,3,2016,8,30,0.0,,,0.722,,,,,13.27,70.333,,-22.908,-43.178,,,58.0,N2 - Moderada
2016-08-30,ESTAÇÃO BANGU,2,2016,8,30,0.0,,56.355,0.626,10.762,50.45,61.21,1.031,47.101,71.583,,-22.888,-43.471,,,58.0,N2 - Moderada
2016-08-30,ESTAÇÃO IRAJÁ,5,2016,8,30,0.0,29.385,52.156,0.702,30.601,55.932,86.533,8.969,37.336,84.375,50.375,-22.832,-43.327,23.87,38.82,58.0,N2 - Moderada
2016-08-30,ESTAÇÃO CAMPO GRANDE,4,2016,8,30,0.0,28.19,,0.272,23.182,33.962,57.121,0.928,53.58,69.458,,-22.886,-43.557,23.49,37.32,58.0,N2 - Moderada
2016-08-30,ESTAÇÃO SÃO CRISTÓVÃO,7,2016,8,30,0.0,27.79,52.562,0.55,,,,7.417,6.442,76.167,,-22.898,-43.222,21.75,36.15,58.0,N2 - Moderada
2016-08-30,ESTAÇÃO COPACABANA,1,2016,8,30,0.0,24.954,71.804,0.07,,,,3.605,18.222,90.292,,-22.965,-43.18,20.78,30.32,58.0,N2 - Moderada
2016-08-31,ESTAÇÃO CAMPO GRANDE,4,2016,8,31,2.6,25.705,,0.257,7.724,29.082,36.802,0.172,46.035,48.958,,-22.886,-43.557,23.9,30.33,28.0,N1 - Boa
2016-08-31,ESTAÇÃO TIJUCA,8,2016,8,31,0.0,23.1,64.109,0.678,22.842,78.769,101.612,3.039,27.957,51.792,,-22.925,-43.233,19.73,29.72,28.0,N1 - Boa
2016-08-31,ESTAÇÃO PEDRA DE GUARATIBA,6,2016,8,31,0.0,23.335,,,,,,,44.5,35.604,,-23.004,-43.629,20.72,26.15,28.0,N1 - Boa
2016-08-31,ESTAÇÃO COPACABANA,1,2016,8,31,8.4,24.103,80.572,0.038,,,,0.306,16.97,81.792,,-22.965,-43.18,21.53,28.87,28.0,N1 - Boa
2016-08-31,ESTAÇÃO SÃO CRISTÓVÃO,7,2016,8,31,0.0,26.262,59.267,0.43,,,,0.783,5.757,53.25,,-22.898,-43.222,22.87,29.6,28.0,N1 - Boa
2016-08-31,ESTAÇÃO CENTRO,3,2016,8,31,5.6,,,0.551,,,,,16.671,44.333,,-22.908,-43.178,,,28.0,N1 - Boa
2016-08-31,ESTAÇÃO IRAJÁ,5,2016,8,31,4.4,25.729,72.037,0.53,11.8,42.685,54.499,2.878,32.432,62.333,38.0,-22.832,-43.327,22.88,31.27,28.0,N1 - Boa
2016-08-31,ESTAÇÃO BANGU,2,2016,8,31,0.0,,77.117,0.529,3.175,43.035,46.209,0.477,30.213,50.583,,-22.888,-43.471,,,28.0,N1 - Boa
2016-09-01,ESTAÇÃO CAMPO GRANDE,4,2016,9,1,20.0,25.708,,0.192,6.354,23.227,29.582,0.083,51.434,31.625,,-22.886,-43.557,23.01,31.19,33.0,N1 - Boa
2016-09-01,ESTAÇÃO CENTRO,3,2016,9,1,6.2,,,0.55,,,,,14.815,29.583,,-22.908,-43.178,,,33.0,N1 - Boa
2016-09-01,ESTAÇÃO COPACABANA,1,2016,9,1,11.0,23.463,83.895,0.164,,,,0.832,20.044,61.417,,-22.965,-43.18,21.53,28.13,33.0,N1 - Boa
2016-09-01,ESTAÇÃO BANGU,2,2016,9,1,17.0,,75.585,0.384,3.117,24.654,27.772,0.705,56.424,22.875,,-22.888,-43.471,,,33.0,N1 - Boa
2016-09-01,ESTAÇÃO IRAJÁ,5,2016,9,1,5.6,25.105,77.021,0.53,9.787,33.486,43.275,5.714,37.151,34.417,21.688,-22.832,-43.327,22.75,29.9,33.0,N1 - Boa
2016-09-01,ESTAÇÃO SÃO CRISTÓVÃO,7,2016,9,1,0.0,25.648,67.295,0.528,,,,1.899,19.089,32.083,,-22.898,-43.222,24.08,26.8,33.0,N1 - Boa
2016-09-01,ESTAÇÃO TIJUCA,8,2016,9,1,0.8,21.649,74.554,0.358,11.394,64.932,76.331,1.748,29.928,29.583,,-22.925,-43.233,18.84,27.33,33.0,N1 - Boa
2016-09-01,ESTAÇÃO PEDRA DE GUARATIBA,6,2016,9,1,8.6,23.87,,,,,,,47.599,18.292,,-23.004,-43.629,21.9,26.97,33.0,N1 - Boa
2016-09-02,ESTAÇÃO TIJUCA,8,2016,9,2,0.6,22.995,72.136,0.587,16.048,79.233,95.281,1.481,22.591,42.333,,-22.925,-43.233,19.23,30.75,38.0,N1 - Boa
2016-09-02,ESTAÇÃO CENTRO,3,2016,9,2,1.2,,,0.43,,,,,23.676,34.542,,-22.908,-43.178,,,38.0,N1 - Boa
2016-09-02,ESTAÇÃO IRAJÁ,5,2016,9,2,0.0,26.077,72.659,0.561,8.55,36.625,45.171,1.843,37.628,42.958,27.375,-22.832,-43.327,22.8,31.15,38.0,N1 - Boa
2016-09-02,ESTAÇÃO CAMPO GRANDE,4,2016,9,2,3.2,25.631,,0.312,8.357,27.224,35.592,0.063,62.869,30.042,,-22.886,-43.557,23.04,29.86,38.0,N1 - Boa
2016-09-02,ESTAÇÃO SÃO CRISTÓVÃO,7,2016,9,2,0.2,24.658,77.92,0.421,,,,1.861,8.325,37.458,,-22.898,-43.222,21.68,29.77,38.0,N1 - Boa
2016-09-02,ESTAÇÃO BANGU,2,2016,9,2,0.4,,75.659,0.451,3.656,31.103,34.759,0.136,68.235,28.625,,-22.888,-43.471,,,38.0,N1 - Boa
2016-09-02,ESTAÇÃO PEDRA DE GUARATIBA,6,2016,9,2,0.6,24.097,,,,,,,60.406,16.5,,-23.004,-43.629,22.32,27.32,38.0,N1 - Boa
2016-09-02,ESTAÇÃO COPACABANA,1,2016,9,2,1.2,24.294,84.388,0.075,,,,0.9,29.455,67.917,,-22.965,-43.18,21.57,28.1,38.0,N1 - Boa
2016-09-03,ESTAÇÃO SÃO CRISTÓVÃO,7,2016,9,3,0.0,25.523,69.007,0.51,,,,4.617,8.757,38.231,,-22.898,-43.222,22.8,29.67,51.0,N2 - Moderada
2016-09-03,ESTAÇÃO PEDRA DE GUARATIBA,6,2016,9,3,0.0,25.603,,,,,,,44.024,25.042,,-23.004,-43.629,23.08,31.12,51.0,N2 - Moderada
2016-09-03,ESTAÇÃO IRAJÁ,5,2016,9,3,0.0,27.104,67.511,0.519,13.68,37.063,50.745,0.97,36.661,54.875,27.917,-22.832,-43.327,24.25,32.2,51.0,N2 - Moderada
2016-09-03,ESTAÇÃO CAMPO GRANDE,4,2016,9,3,0.0,27.267,,0.33,15.599,31.121,46.728,0.722,43.062,52.75,,-22.886,-43.557,24.37,32.61,51.0,N2 - Moderada
2016-09-03,ESTAÇÃO COPACABANA,1,2016,9,3,0.0,24.576,76.982,0.053,,,,2.489,14.721,76.0,,-22.965,-43.18,21.87,29.53,51.0,N2 - Moderada
2016-09-03,ESTAÇÃO BANGU,2,2016,9,3,0.0,,69.2,0.522,5.827,37.52,43.348,0.138,52.38,47.583,,-22.888,-43.471,,,51.0,N2 - Moderada
2016-09-03,ESTAÇÃO TIJUCA,8,2016,9,3,0.0,23.92,63.082,0.573,13.303,70.056,83.358,2.972,21.653,43.583,,-22.925,-43.233,20.43,30.58,51.0,N2 - Moderada
2016-09-03,ESTAÇÃO CENTRO,3,2016,9,3,0.0,,,0.365,,,,,21.36,32.125,,-22.908,-43.178,,,51.0,N2 - Moderada
2016-09-04,ESTAÇÃO COPACABANA,1,2016,9,4,0.0,25.357,69.718,0.044,,,,2.076,13.258,59.375,,-22.965,-43.18,21.27,30.53,34.0,N1 - Boa
2016-09-04,ESTAÇÃO CAMPO GRANDE,4,2016,9,4,0.0,27.892,,0.221,9.968,23.423,33.389,0.481,32.673,40.958,,-22.886,-43.557,23.16,35.25,34.0,N1 - Boa
2016-09-04,ESTAÇÃO SÃO CRISTÓVÃO,7,2016,9,4,0.0,26.582,60.202,0.376,,,,5.513,7.157,24.625,,-22.898,-43.222,21.58,33.82,34.0,N1 - Boa
2016-09-04,ESTAÇÃO TIJUCA,8,2016,9,4,0.0,24.791,55.49,0.425,9.254,59.349,68.605,1.914,22.982,30.958,,-22.925,-43.233,18.77,33.83,34.0,N1 - Boa
2016-09-04,ESTAÇÃO BANGU,2,2016,9,4,0.0,,59.496,0.335,3.217,25.639,28.856,0.486,46.448,28.875,,-22.888,-43.471,,,34.0,N1 - Boa
2016-09-04,ESTAÇÃO IRAJÁ,5,2016,9,4,0.0,28.295,58.203,0.181,2.964,22.103,25.065,1.63,38.851,30.208,17.208,-22.832,-43.327,22.87,35.93,34.0,N1 - Boa
2016-09-04,ESTAÇÃO CENTRO,3,2016,9,4,0.0,,,0.351,,,,,16.943,23.125,,-22.908,-43.178,,,34.0,N1 - Boa
2016-09-04,ESTAÇÃO PEDRA DE GUARATIBA,6,2016,9,4,0.0,25.916,,,,,,,33.219,29.917,,-23.004,-43.629,21.53,33.4,34.0,N1 - Boa
2016-09-05,ESTAÇÃO CAMPO GRANDE,4,2016,9,5,0.0,26.618,,0.2,17.541,22.193,39.75,1.149,47.501,40.375,,-22.886,-43.557,24.1,30.09,31.0,N1 - Boa
2016-09-05,ESTAÇÃO IRAJÁ,5,2016,9,5,0.0,26.832,69.36,0.409,7.747,28.533,36.276,5.035,39.501,45.125,26.062,-22.832,-43.327,23.9,31.37,31.0,N1 - Boa
2016-09-05,ESTAÇÃO TIJUCA,8,2016,9,5,0.0,24.056,63.81,0.547,17.809,73.084,90.891,5.544,19.126,48.417,,-22.925,-43.233,20.02,31.13,31.0,N1 - Boa
2016-09-05,ESTAÇÃO COPACABANA,1,2016,9,5,0.0,24.918,77.428,0.057,,,,1.942,15.636,81.458,,-22.965,-43.18,22.4,28.97,31.0,N1 - Boa
2016-09-05,ESTAÇÃO SÃO CRISTÓVÃO,7,2016,9,5,0.0,25.873,70.921,0.354,,,,6.667,7.789,37.542,,-22.898,-43.222,22.62,30.88,31.0,N1 - Boa
2016-09-05,ESTAÇÃO BANGU,2,2016,9,5,0.0,,69.359,0.342,2.555,18.628,21.186,0.654,54.712,29.125,,-22.888,-43.471,,,31.0,N1 - Boa
2016-09-05,ESTAÇÃO CENTRO,3,2016,9,5,0.0,,,0.487,,,,,17.427,40.917,,-22.908,-43.178,,,31.0,N1 - Boa
2016-09-05,ESTAÇÃO PEDRA DE GUARATIBA,6,2016,9,5,0.0,24.483,,,,,,,42.925,28.375,,-23.004,-43.629,22.8,26.78,31.0,N1 - Boa
2016-09-06,ESTAÇÃO COPACABANA,1,2016,9,6,0.0,25.292,75.475,0.138,,,,2.553,18.639,76.333,,-22.965,-43.18,21.5,30.12,33.0,N1 - Boa
2016-09-06,ESTAÇÃO TIJUCA,8,2016,9,6,0.0,24.084,59.197,0.433,9.51,70.903,80.413,3.386,31.183,46.833,,-22.925,-43.233,19.27,32.0,33.0,N1 - Boa
2016-09-06,ESTAÇÃO CAMPO GRANDE,4,2016,9,6,0.0,28.005,,0.337,23.024,33.87,56.909,2.779,33.06,51.771,,-22.886,-43.557,23.71,34.18,33.0,N1 - Boa
2016-09-06,ESTAÇÃO IRAJÁ,5,2016,9,6,0.0,28.127,61.437,0.396,5.818,36.098,41.919,5.521,42.22,47.5,24.333,-22.832,-43.327,23.43,34.12,33.0,N1 - Boa
2016-09-06,ESTAÇÃO BANGU,2,2016,9,6,0.0,,62.386,0.397,2.875,30.28,33.154,4.919,48.971,66.125,,-22.888,-43.471,,,33.0,N1 - Boa
2016-09-06,ESTAÇÃO PEDRA DE GUARATIBA,6,2016,9,6,0.0,25.66,,,,,,,39.81,35.75,,-23.004,-43.629,22.2,32.03,33.0,N1 - Boa
2016-09-06,ESTAÇÃO CENTRO,3,2016,9,6,0.0,,,0.53,,,,,20.572,42.875,,-22.908,-43.178,,,33.0,N1 - Boa
2016-09-06,ESTAÇÃO SÃO CRISTÓVÃO,7,2016,9,6,0.0,26.259,66.532,0.151,,,,3.115,7.144,38.417,,-22.898,-43.222,22.0,31.3,33.0,N1 - Boa
2016-09-07,ESTAÇÃO CENTRO,3,2016,9,7,0.0,,,0.519,,,,,18.338,47.833,,-22.908,-43.178,,,35.0,N1 - Boa
2016-09-07,ESTAÇÃO COPACABANA,1,2016,9,7,0.0,25.55,71.256,0.072,,,,0.999,13.167,82.542,,-22.965,-43.18,22.75,30.03,35.0,N1 - Boa
2016-09-07,ESTAÇÃO SÃO CRISTÓVÃO,7,2016,9,7,0.0,26.255,66.587,0.192,,,,4.402,9.075,52.0,,-22.898,-43.222,22.72,32.58,35.0,N1 - Boa
2016-09-07,ESTAÇÃO IRAJÁ,5,2016,9,7,0.0,27.573,59.667,0.428,5.919,29.621,35.543,4.227,40.702,42.208,21.521,-22.832,-43.327,23.88,33.38,35.0,N1 - Boa
2016-09-07,ESTAÇÃO CAMPO GRANDE,4,2016,9,7,0.0,26.923,,0.193,4.864,20.972,25.832,0.256,46.778,36.75,,-22.886,-43.557,23.73,32.68,35.0,N1 - Boa
2016-09-07,ESTAÇÃO PEDRA DE GUARATIBA,6,2016,9,7,1.6,24.399,,,,,,,44.506,21.625,,-23.004,-43.629,22.5,28.28,35.0,N1 - Boa
2016-09-07,ESTAÇÃO TIJUCA,8,2016,9,7,0.0,24.195,58.156,0.425,11.377,72.058,83.435,3.741,26.698,51.375,,-22.925,-43.233,20.29,31.45,35.0,N1 - Boa
2016-09-07,ESTAÇÃO BANGU,2,2016,9,7,0.0,,60.166,0.364,1.938,18.441,20.379,1.194,64.751,36.833,,-22.888,-43.471,,,35.0,N1 - Boa
2016-09-08,ESTAÇÃO CAMPO GRANDE,4,2016,9,8,1.4,24.089,,0.206,15.244,23.302,38.515,0.042,32.696,32.708,,-22.886,-43.557,22.89,25.69,27.0,N1 - Boa
2016-09-08,ESTAÇÃO SÃO CRISTÓVÃO,7,2016,9,8,2.8,23.178,67.894,0.026,,,,0.458,17.908,18.042,,-22.898,-43.222,20.88,26.25,27.0,N1 - Boa
2016-09-08,ESTAÇÃO COPACABANA,1,2016,9,8,0.6,23.364,70.867,0.046,,,,1.704,28.668,63.875,,-22.965,-43.18,21.33,26.27,27.0,N1 - Boa
2016-09-08,ESTAÇÃO IRAJÁ,5,2016,9,8,0.0,24.623,64.39,0.348,5.075,27.174,32.248,0.139,32.398,32.125,13.25,-22.832,-43.327,22.77,26.77,27.0,N1 - Boa
2016-09-08,ESTAÇÃO PEDRA DE GUARATIBA,6,2016,9,8,2.2,22.405,,,,,,,37.307,15.667,,-23.004,-43.629,21.12,24.23,27.0,N1 - Boa
2016-09-08,ESTAÇÃO TIJUCA,8,2016,9,8,0.2,21.056,62.574,0.248,8.641,49.572,58.203,1.187,32.308,28.208,,-22.925,-43.233,18.37,24.29,27.0,N1 - Boa
2016-09-08,ESTAÇÃO CENTRO,3,2016,9,8,1.8,,,0.291,,,,,29.728,20.083,,-22.908,-43.178,,,27.0,N1 - Boa
2016-09-08,ESTAÇÃO BANGU,2,2016,9,8,0.8,,70.695,0.34,3.077,23.403,26.482,0.001,47.488,31.917,,-22.888,-43.471,,,27.0,N1 - Boa
2016-09-09,ESTAÇÃO BANGU,2,2016,9,9,0.0,,62.415,0.237,2.898,21.316,24.213,0.98,55.265,20.583,,-22.888,-43.471,,,28.0,N1 - Boa
2016-09-09,ESTAÇÃO CAMPO GRANDE,4,2016,9,9,0.0,24.427,,0.272,31.866,31.319,63.187,1.548,21.998,28.5,,-22.886,-43.557,23.31,26.66,28.0,N1 - Boa
2016-09-09,ESTAÇÃO SÃO CRISTÓVÃO,7,2016,9,9,0.0,22.877,68.044,0.078,,,,1.933,20.307,16.083,,-22.898,-43.222,22.03,24.45,28.0,N1 - Boa
2016-09-09,ESTAÇÃO COPACABANA,1,2016,9,9,0.2,22.684,73.31,0.047,,,,0.898,24.985,53.167,,-22.965,-43.18,21.45,23.5,28.0,N1 - Boa
2016-09-09,ESTAÇÃO CENTRO,3,2016,9,9,0.0,,,0.297,,,,,26.485,17.792,,-22.908,-43.178,,,28.0,N1 - Boa
2016-09-09,ESTAÇÃO IRAJÁ,5,2016,9,9,0.0,24.498,61.619,0.263,4.826,23.165,27.988,5.961,37.828,27.375,,-22.832,-43.327,23.53,26.93,28.0,N1 - Boa
2016-09-09,ESTAÇÃO TIJUCA,8,2016,9,9,0.0,20.518,64.494,0.328,12.746,45.619,58.366,1.413,33.99,21.625,,-22.925,-43.233,19.59,22.42,28.0,N1 - Boa
2016-09-09,ESTAÇÃO PEDRA DE GUARATIBA,6,2016,9,9,0.0,22.622,,,,,,,36.267,14.417,,-23.004,-43.629,21.48,24.05,28.0,N1 - Boa
2016-09-10,ESTAÇÃO BANGU,2,2016,9,10,0.2,,70.282,0.304,2.229,22.378,24.605,0.491,47.709,24.0,,-22.888,-43.471,,,29.0,N1 - Boa
2016-09-10,ESTAÇÃO SÃO CRISTÓVÃO,7,2016,9,10,0.0,24.059,73.043,0.083,,,,3.964,10.596,22.667,,-22.898,-43.222,21.53,28.82,29.0,N1 - Boa
2016-09-10,ESTAÇÃO COPACABANA,1,2016,9,10,0.0,23.652,78.015,0.031,,,,1.26,23.012,64.75,,-22.965,-43.18,21.12,26.9,29.0,N1 - Boa
2016-09-10,ESTAÇÃO CAMPO GRANDE,4,2016,9,10,0.0,25.44,,0.204,24.255,25.695,49.979,0.513,29.1,33.333,,-22.886,-43.557,22.76,29.36,29.0,N1 - Boa
2016-09-10,ESTAÇÃO IRAJÁ,5,2016,9,10,0.0,25.138,69.605,0.38,4.621,23.225,27.847,2.494,35.638,29.417,,-22.832,-43.327,22.55,29.22,29.0,N1 - Boa
2016-09-10,ESTAÇÃO PEDRA DE GUARATIBA,6,2016,9,10,0.0,23.444,,,,,,,32.985,15.542,,-23.004,-43.629,21.1,26.72,29.0,N1 - Boa
2016-09-10,ESTAÇÃO TIJUCA,8,2016,9,10,0.0,22.262,66.931,0.4,9.124,51.375,60.498,0.784,24.966,30.083,,-22.925,-43.233,19.05,30.83,29.0,N1 - Boa
2016-09-10,ESTAÇÃO CENTRO,3,2016,9,10,0.0,,,0.27,,,,,22.883,20.375,,-22.908,-43.178,,,29.0,N1 - Boa
2016-09-11,ESTAÇÃO IRAJÁ,5,2016,9,11,0.0,28.175,63.7,0.358,2.49,20.224,22.715,9.291,43.588,32.417,,-22.832,-43.327,24.22,35.13,76.0,N2 - Moderada
2016-09-11,ESTAÇÃO COPACABANA,1,2016,9,11,0.0,24.652,78.925,0.022,,,,1.02,13.281,63.25,,-22.965,-43.18,21.42,29.87,76.0,N2 - Moderada
2016-09-11,ESTAÇÃO CAMPO GRANDE,4,2016,9,11,0.0,28.527,,0.286,12.613,25.039,37.654,4.318,44.821,45.125,,-22.886,-43.557,23.59,35.69,76.0,N2 - Moderada
2016-09-11,ESTAÇÃO CENTRO,3,2016,9,11,0.0,,,0.288,,,,,21.087,17.208,,-22.908,-43.178,,,76.0,N2 - Moderada
2016-09-11,ESTAÇÃO SÃO CRISTÓVÃO,7,2016,9,11,0.0,25.765,69.064,0.154,,,,7.596,14.26,25.833,,-22.898,-43.222,23.2,31.47,76.0,N2 - Moderada
2016-09-11,ESTAÇÃO TIJUCA,8,2016,9,11,0.0,24.837,60.675,0.259,13.704,54.158,67.86,4.874,27.14,36.083,,-22.925,-43.233,20.59,33.97,76.0,N2 - Moderada
2016-09-11,ESTAÇÃO BANGU,2,2016,9,11,0.0,,66.162,0.361,2.257,23.771,26.027,5.543,60.636,38.708,,-22.888,-43.471,,,76.0,N2 - Moderada
2016-09-11,ESTAÇÃO PEDRA DE GUARATIBA,6,2016,9,11,0.0,25.85,,,,,,,39.544,21.0,,-23.004,-43.629,21.57,31.5,76.0,N2 - Moderada
2016-09-12,ESTAÇÃO PEDRA DE GUARATIBA,6,2016,9,12,0.0,27.274,,,,,,,42.123,38.25,,-23.004,-43.629,21.73,35.5,39.0,N1 - Boa
2016-09-12,ESTAÇÃO COPACABANA,1,2016,9,12,0.0,25.695,73.356,0.063,,,,1.39,12.935,70.042,,-22.965,-43.18,22.25,31.42,39.0,N1 - Boa
2016-09-12,ESTAÇÃO IRAJÁ,5,2016,9,12,0.0,29.443,60.137,0.414,5.407,26.742,32.142,10.973,36.228,49.917,,-22.832,-43.327,24.3,38.1,39.0,N1 - Boa
2016-09-12,ESTAÇÃO BANGU,2,2016,9,12,0.0,,61.169,0.391,3.609,28.514,32.125,10.352,51.357,48.875,,-22.888,-43.471,,,39.0,N1 - Boa
2016-09-12,ESTAÇÃO CAMPO GRANDE,4,2016,9,12,0.0,29.963,,0.345,37.972,38.023,75.952,13.471,42.193,59.917,,-22.886,-43.557,23.77,38.02,39.0,N1 - Boa
2016-09-12,ESTAÇÃO SÃO CRISTÓVÃO,7,2016,9,12,0.0,26.963,66.32,0.147,,,,8.111,10.492,33.25,,-22.898,-43.222,22.72,34.6,39.0,N1 - Boa
2016-09-12,ESTAÇÃO CENTRO,3,2016,9,12,0.0,,,0.456,,,,,13.276,28.125,,-22.908,-43.178,,,39.0,N1 - Boa
2016-09-12,ESTAÇÃO TIJUCA,8,2016,9,12,0.0,26.147,57.118,0.383,22.954,70.437,93.412,4.791,17.28,46.833,,-22.925,-43.233,20.77,35.13,39.0,N1 - Boa
2016-09-13,ESTAÇÃO CAMPO GRANDE,4,2016,9,13,0.0,32.631,,0.307,32.338,34.666,66.981,0.55,27.525,49.667,,-22.886,-43.557,25.47,39.25,34.0,N1 - Boa
2016-09-13,ESTAÇÃO TIJUCA,8,2016,9,13,0.0,28.333,41.145,0.322,27.525,80.042,107.563,11.044,19.962,45.083,,-22.925,-43.233,21.0,38.46,34.0,N1 - Boa
2016-09-13,ESTAÇÃO SÃO CRISTÓVÃO,7,2016,9,13,0.0,29.955,48.04,0.195,,,,16.951,10.688,38.875,,-22.898,-43.222,22.63,38.45,34.0,N1 - Boa
2016-09-13,ESTAÇÃO CENTRO,3,2016,9,13,0.0,,,0.568,,,,,9.34,38.0,,-22.908,-43.178,,,34.0,N1 - Boa
2016-09-13,ESTAÇÃO PEDRA DE GUARATIBA,6,2016,9,13,0.0,31.098,,,,,,,49.598,53.542,,-23.004,-43.629,24.28,37.07,34.0,N1 - Boa
