nome_estacao,codnum,data,chuva,temp,ur,pres,rs,dir_vento,vel_vento,co,no,no2,nox,so2,o3,pm10,pm2_5,lat,lon,data_formatada,ano,mes
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-05 16:30:00,0.0,,,1025.0,96.5,253.33,0.72,0.07,,,,4.67,55.9,6.0,,-22.89777109,-43.22174541,2019-09-05,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-05 17:30:00,0.0,,,1025.03,43.83,239.67,1.23,0.08,,,,4.63,53.09,5.0,,-22.89777109,-43.22174541,2019-09-05,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-05 18:30:00,1.8,,,1025.15,33.17,295.33,1.48,0.07,,,,4.51,52.68,4.0,,-22.89777109,-43.22174541,2019-09-05,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-05 19:30:00,0.0,,,1025.65,10.17,209.0,1.13,0.07,,,,4.51,45.4,6.0,,-22.89777109,-43.22174541,2019-09-05,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-05 20:30:00,0.0,,,1026.18,3.67,291.17,1.47,0.1,,,,4.5,,13.0,,-22.89777109,-43.22174541,2019-09-05,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-05 21:30:00,0.2,,,1026.77,0.0,262.0,0.8,0.1,,,,4.47,,11.0,,-22.89777109,-43.22174541,2019-09-05,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-05 22:30:00,0.0,,,1027.42,0.0,236.0,1.6,0.11,,,,4.09,,19.0,,-22.89777109,-43.22174541,2019-09-05,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-05 23:30:00,0.0,,,1027.88,0.0,294.83,0.87,0.11,,,,4.12,,17.0,,-22.89777109,-43.22174541,2019-09-05,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 00:30:00,0.0,,,1027.83,0.0,294.67,0.87,0.09,,,,3.85,,20.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 01:30:00,0.0,,,1027.7,0.0,192.17,0.58,0.09,,,,4.06,,22.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 02:30:00,0.2,,,1027.4,0.0,175.17,0.72,0.1,,,,5.68,,18.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 03:30:00,0.8,,,1027.13,1.17,295.17,1.37,0.01,,,,3.6,,8.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 04:30:00,0.4,,,1026.73,1.0,204.33,0.52,0.01,,,,3.55,,7.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 05:30:00,0.6,,,1026.22,0.17,260.5,0.82,0.01,,,,3.26,,8.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 06:30:00,0.0,,,1025.88,1.0,270.33,0.47,0.01,,,,3.09,,6.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 07:30:00,0.0,,,1025.52,1.33,241.17,0.53,0.01,,,,4.53,,6.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 08:30:00,0.0,,,1025.28,1.33,318.5,0.57,0.02,,,,3.62,,12.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 09:30:00,0.0,,,1025.43,7.83,271.33,0.35,0.07,,,,5.46,,21.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 10:30:00,0.0,,,1025.82,50.67,192.17,0.88,0.09,,,,6.71,,19.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 11:30:00,0.0,,,1026.72,71.0,150.0,0.57,0.06,,,,7.37,,26.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 12:30:00,0.2,,,1026.58,135.67,109.67,0.9,0.06,,,,9.5,,29.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 13:30:00,0.0,,,1026.15,194.67,143.5,0.95,0.04,,,,8.68,,38.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 14:30:00,0.0,,,1025.37,240.0,92.5,0.9,0.06,,,,7.9,,33.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 15:30:00,0.0,,,1024.82,176.83,102.67,1.1,0.03,,,,6.85,,26.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 16:30:00,0.0,,,1023.92,127.33,150.83,0.68,0.05,,,,7.21,,16.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 17:30:00,0.0,,,1023.44,78.2,71.0,0.92,0.05,,,,7.81,23.01,22.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 18:30:00,0.0,,,1023.5,47.33,235.0,1.33,0.06,,,,7.12,20.48,24.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 19:30:00,0.0,,,1023.77,20.17,308.33,1.37,0.07,,,,6.0,22.12,25.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 20:30:00,0.0,,,1024.38,4.33,257.83,1.35,0.1,,,,5.34,17.99,33.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 21:30:00,0.0,,,1025.07,0.0,294.5,0.82,0.14,,,,5.43,13.68,19.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 22:30:00,0.2,,,1025.7,0.17,197.67,0.78,0.18,,,,5.87,7.17,23.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-06 23:30:00,0.0,,,1026.15,1.17,248.33,0.45,0.22,,,,6.35,2.75,24.0,,-22.89777109,-43.22174541,2019-09-06,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 00:30:00,0.0,,,1025.95,0.0,88.0,0.7,0.18,,,,8.26,7.98,22.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 01:30:00,0.0,,,1025.57,0.0,100.0,0.78,0.19,,,,8.38,12.77,25.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 02:30:00,0.0,,,1025.4,0.0,250.67,0.78,0.17,,,,8.07,8.62,34.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 03:30:00,0.0,,,1025.12,0.0,157.17,0.32,0.1,,,,6.13,7.34,29.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 04:30:00,0.0,,,1024.28,0.0,175.17,0.42,0.08,,,,7.18,7.11,23.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 05:30:00,0.0,,,1023.52,0.0,154.5,0.58,0.06,,,,7.11,10.48,27.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 06:30:00,0.0,,,1023.38,0.0,254.17,0.6,0.03,,,,7.96,7.58,23.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 07:30:00,0.0,,,1023.45,0.0,207.17,0.32,0.05,,,,4.9,11.54,18.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 08:30:00,0.0,,,1023.32,0.17,235.33,0.42,0.08,,,,4.82,3.19,19.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 09:30:00,0.0,,,1023.38,13.67,294.5,0.3,0.09,,,,5.56,3.73,21.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 10:30:00,0.0,,,1023.35,112.0,142.17,0.68,0.05,,,,6.17,19.05,12.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 11:30:00,0.0,,,1023.15,372.17,122.83,0.65,0.01,,,,5.78,33.03,24.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 12:30:00,0.0,,,1023.05,499.5,140.5,0.73,0.02,,,,8.19,28.93,10.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 13:30:00,0.0,,,1022.38,598.0,140.83,0.95,0.02,,,,8.86,40.99,17.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 14:30:00,0.0,,,1021.57,639.33,132.83,1.22,0.01,,,,6.94,62.2,16.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 15:30:00,0.0,,,1020.38,623.0,91.5,0.92,0.01,,,,6.32,81.28,21.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 16:30:00,0.0,,,1019.4,551.17,152.5,0.65,0.03,,,,6.58,92.02,13.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 17:30:00,0.0,,,1018.85,367.33,252.83,1.12,0.07,,,,6.2,85.61,21.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 18:30:00,0.0,,,1018.73,44.33,278.33,1.35,0.04,,,,5.23,85.66,26.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 19:30:00,0.0,,,1018.88,34.17,291.67,1.95,0.02,,,,5.24,73.96,20.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 20:30:00,0.0,,,1018.95,8.5,317.33,0.63,0.07,,,,5.0,36.65,22.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 21:30:00,0.0,,,1019.43,0.0,281.33,0.6,0.36,,,,5.83,6.68,22.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 22:30:00,0.0,,,1020.1,0.0,180.17,0.68,0.31,,,,8.72,4.17,31.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-07 23:30:00,0.0,,,1021.05,0.0,187.83,0.57,0.44,,,,7.54,5.25,26.0,,-22.89777109,-43.22174541,2019-09-07,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 00:30:00,0.0,,,1021.73,0.0,95.17,0.42,0.24,,,,9.22,3.65,44.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 01:30:00,0.0,,,1021.92,0.0,180.83,0.35,0.23,,,,10.26,3.5,46.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 02:30:00,0.0,,,1022.05,0.0,101.83,0.53,0.1,,,,8.79,4.37,29.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 03:30:00,0.0,,,1021.93,0.0,118.5,0.83,0.14,,,,5.48,10.35,27.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 04:30:00,0.0,,,1021.33,0.0,123.33,0.72,0.14,,,,4.96,19.59,25.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 05:30:00,0.0,,,1020.65,0.0,194.67,0.25,0.17,,,,3.44,12.0,25.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 06:30:00,0.0,,,1020.3,0.0,175.33,0.25,0.25,,,,4.3,2.23,27.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 07:30:00,0.0,,,1020.37,0.0,230.0,0.28,0.53,,,,4.08,2.15,27.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 08:30:00,0.0,,,1020.67,0.17,189.83,0.27,0.57,,,,4.36,2.38,20.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 09:30:00,0.0,,,1020.97,13.17,282.67,0.25,0.36,,,,5.05,2.67,29.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 10:30:00,0.0,,,1021.43,125.0,207.33,0.5,0.07,,,,7.44,13.15,36.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 11:30:00,0.0,,,1021.97,286.0,91.83,0.65,0.04,,,,6.48,18.88,26.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 12:30:00,0.0,,,1022.18,507.5,119.83,0.83,0.04,,,,17.08,20.59,26.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 13:30:00,0.0,,,1021.67,601.5,120.83,1.25,0.04,,,,16.12,41.89,37.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 14:30:00,0.0,,,1020.88,636.33,115.83,0.98,0.05,,,,14.93,92.46,43.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 15:30:00,0.0,,,1019.78,621.0,107.33,0.82,0.06,,,,5.75,92.2,28.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 16:30:00,0.0,,,1018.57,531.67,155.33,0.67,0.11,,,,4.01,97.28,26.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 17:30:00,0.0,,,1018.07,368.5,99.33,0.77,0.2,,,,5.43,89.37,16.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 18:30:00,0.0,,,1017.78,73.67,290.33,2.23,0.13,,,,5.34,92.09,41.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 19:30:00,0.0,,,1017.97,40.17,300.83,2.05,0.07,,,,3.47,86.97,31.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 20:30:00,0.0,,,1018.08,17.17,301.33,1.87,0.07,,,,2.64,64.02,25.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 21:30:00,0.0,,,1018.42,0.0,269.17,0.77,0.19,,,,2.91,27.84,32.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 22:30:00,0.0,,,1018.95,0.0,324.83,0.3,0.47,,,,3.96,3.05,36.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-08 23:30:00,0.0,,,1019.43,0.0,169.0,0.47,0.33,,,,7.14,3.45,39.0,,-22.89777109,-43.22174541,2019-09-08,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 00:30:00,0.0,,,1019.5,0.0,166.67,0.27,0.14,,,,5.34,6.18,44.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 01:30:00,0.0,,,1019.23,0.0,119.5,0.3,0.17,,,,8.08,3.27,31.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 02:30:00,0.0,,,1019.0,0.0,311.5,0.43,0.1,,,,10.87,3.04,39.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 03:30:00,0.0,,,1018.57,0.0,218.83,0.3,0.08,,,,8.0,3.65,24.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 04:30:00,0.0,,,1018.23,0.0,177.0,0.2,0.05,,,,6.22,6.42,33.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 05:30:00,0.0,,,1017.78,0.0,218.0,0.25,0.03,,,,5.55,9.76,36.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 06:30:00,0.0,,,1017.55,0.0,223.83,0.33,0.01,,,,4.96,11.69,27.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 07:30:00,0.0,,,1017.62,0.0,292.0,0.2,0.01,,,,7.06,9.69,16.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 08:30:00,0.0,,,1017.78,0.2,232.0,0.2,0.04,,,,6.81,4.49,15.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 09:30:00,0.0,,,1018.2,13.83,231.17,0.25,0.09,,,,8.31,3.18,18.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 10:30:00,0.0,,,1018.82,125.55,214.83,0.45,0.11,,,,15.87,7.68,28.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 11:30:00,0.0,,,1018.83,371.48,129.67,0.52,0.12,,,,32.33,10.62,41.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 12:30:00,0.0,,,1018.4,509.05,122.67,1.2,0.05,,,,36.76,15.8,73.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 13:30:00,0.0,,,1017.87,604.17,143.33,0.98,0.04,,,,20.79,27.04,49.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 14:30:00,0.0,,,1017.23,643.5,114.0,1.03,0.08,,,,10.79,57.78,46.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 15:30:00,0.0,,,1016.25,622.6,114.0,1.27,0.08,,,,18.56,56.04,40.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 16:30:00,0.0,,,1015.17,552.83,103.33,1.25,0.03,,,,16.85,96.0,43.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 17:30:00,0.0,,,1014.33,373.5,131.17,1.02,0.01,,,,7.87,100.3,36.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 18:30:00,0.0,,,1013.98,43.8,107.5,1.03,0.01,,,,13.13,89.8,25.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 19:30:00,0.0,,,1014.22,30.5,246.0,0.95,0.06,,,,8.88,70.11,36.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 20:30:00,0.0,,,1014.53,10.47,308.17,0.92,0.14,,,,6.32,35.27,41.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 21:30:00,0.0,,,1014.95,0.0,324.5,0.48,0.53,,,,7.18,4.53,44.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 22:30:00,0.0,,,1015.53,0.03,258.33,0.45,0.7,,,,9.24,3.02,41.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-09 23:30:00,0.0,,,1016.12,0.0,249.33,0.3,0.27,,,,17.82,2.99,49.0,,-22.89777109,-43.22174541,2019-09-09,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 00:30:00,0.0,,,1016.27,0.0,220.5,0.55,0.29,,,,10.82,2.67,56.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 01:30:00,0.0,,,1016.18,0.0,137.17,0.53,0.05,,,,18.19,5.17,51.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 02:30:00,0.0,,,1015.87,0.0,143.67,0.32,0.04,,,,10.46,9.38,38.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 03:30:00,0.0,,,1015.4,0.0,233.83,0.18,0.06,,,,15.29,8.51,32.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 04:30:00,0.0,,,1014.87,0.0,177.0,0.32,0.06,,,,9.93,3.3,29.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 05:30:00,0.0,,,1014.2,0.0,173.67,0.2,0.08,,,,8.18,2.58,43.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 06:30:00,0.0,,,1013.93,0.0,206.5,0.3,0.1,,,,8.08,2.73,35.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 07:30:00,0.0,,,1014.3,0.0,174.83,0.3,0.1,,,,10.46,2.43,35.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 08:30:00,0.0,,,1014.85,0.17,277.5,0.33,0.12,,,,11.57,2.45,41.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 09:30:00,0.0,,,1015.42,12.67,212.33,0.32,0.12,,,,10.63,3.23,38.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 10:30:00,0.0,,,1015.93,153.67,136.5,0.77,0.13,,,,19.07,6.48,34.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 11:30:00,0.0,,,1016.33,403.67,118.67,0.87,0.2,,,,26.56,7.97,49.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 12:30:00,0.0,,,1016.2,546.0,135.5,1.18,0.08,,,,19.73,19.74,70.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 13:30:00,0.0,,,1015.83,637.67,115.67,1.03,0.09,,,,17.58,29.71,46.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 14:30:00,0.0,,,1014.87,677.5,144.17,0.93,0.03,,,,13.48,73.08,48.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 15:30:00,0.0,,,1013.67,661.33,135.83,0.92,0.04,,,,10.9,116.55,40.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 16:30:00,0.0,,,1012.72,589.67,150.33,1.15,0.05,,,,11.77,136.76,48.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 17:30:00,0.0,,,1012.17,366.33,104.0,0.93,0.03,,,,18.03,109.48,41.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 18:30:00,0.0,,,1012.0,43.67,162.17,1.17,0.03,,,,20.52,110.36,50.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 19:30:00,0.0,,,1012.05,31.83,136.0,0.73,0.07,,,,15.2,60.7,68.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 20:30:00,0.0,,,1012.35,9.33,262.5,0.47,0.37,,,,8.62,16.55,77.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 21:30:00,0.0,,,1012.6,0.0,230.67,0.32,0.85,,,,10.88,3.65,42.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 22:30:00,0.0,,,1012.75,0.0,283.83,0.55,0.96,,,,12.39,4.26,47.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-10 23:30:00,0.0,,,1013.35,0.0,287.17,0.4,0.56,,,,35.43,4.87,60.0,,-22.89777109,-43.22174541,2019-09-10,2019,9
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-09-11 00:30:00,0.0,,,1013.8,0.0,247.67,0.32,0.54,,,,20.49,3.94,74.0,,-22.89777109,-43.22174541,2019-09-11,2019,9
