data_formatada,pm2_5,pm10,no,no2,nox,temp,o3,co,so2,num_internacoes,aqi_final
2013-03-11,3.0876921634902708,5.196230936568336,1.487526977441358,5.0359069541008505,3.69398782836095,5.802705562215001,5.551889137220183,0.26361139550684043,0.9870973280632208,72,3.9679064892144886
2013-03-12,3.6568985042672533,5.671184145126251,1.5871981957593095,5.485461617615708,3.9297377209720463,5.86629350272299,4.982312925302043,0.2608580067110048,1.1127919517597213,58,4.050914722360708
2013-03-13,3.7943776002289678,6.021255393047373,1.5231524887844667,5.001944328473392,3.6829811932370364,5.984149216046521,4.69277647718023,0.2765988689588027,1.1215143352189956,56,4.083029105645905
2013-03-14,2.8755730076376156,4.936079074203491,1.8985589722483998,5.005795257032468,3.8303030519933117,5.562544137588303,4.088563930163342,0.24394515958562327,0.5716297343432762,64,3.746754600207205
2013-03-15,2.6629517893667036,5.505225180075977,2.0645222825300986,5.1675673109704965,3.9519627245146576,5.5852611147993425,3.09632597628546,0.21300734355195597,0.8662018251567012,59,3.75879098064009
2013-03-16,2.5201516305404366,4.981866434421084,1.6942855223078832,4.75569571262013,3.6457922043118183,5.687050027714709,4.375646532551156,0.23249031128444267,0.5540501121279426,39,3.7027089874697343
2013-03-17,3.139535481037782,5.13860816614699,1.3216028645148488,4.01939080633116,3.1398968171278248,5.6481374602271215,3.953203335778439,0.24164012361760445,0.7201942650695243,36,3.9199492976160153
2013-03-18,2.319885426321737,4.477440292673151,1.6853391619835678,4.271711435036756,3.456297317020415,5.2917825391777615,4.496610175374691,0.2191561901040708,0.6197066178778778,65,3.7381318231332794
2013-03-19,2.238246759199918,5.152485456880579,2.0483936591064493,5.254485777739614,4.031757926656348,5.248406979984467,2.691582927185613,0.2230917423613582,0.9075989375037031,54,3.9055329565370265
2013-03-20,3.2946920963597304,6.058869908639182,2.3612387809654503,5.050001130063643,4.265040923585071,5.415231586150393,2.97468874479314,0.21003659091453522,0.8910561143423301,59,3.979861308224354
2013-03-21,3.4773337080052173,5.84252115821396,2.184049439858354,5.8917247252583245,4.3474504946496,5.628927633089539,2.9453486841817593,0.2400030679520666,1.289964380261313,60,4.538708570419045
2013-03-22,4.979298926740182,6.771247154141441,1.9942639367018284,5.672776946273975,4.1398756902341125,5.7890361241885495,3.7984079269355813,0.2826232227675059,1.3288706908533205,56,4.538061514412741
2013-03-23,3.6050334648919935,5.445670165430433,1.208767790240705,4.775487026411923,3.422421385862231,5.691188689769981,5.3015229353746465,0.24303641790018973,0.8349071483494515,27,4.04801242763359
2013-03-24,2.3507364771353063,3.8532976754866777,1.2005698312972273,4.337307539891807,3.2339880872348727,5.511646337818312,4.784748245489318,0.20103775221454628,0.786723319398496,51,3.8492258890185713
2013-03-25,2.208634803482114,4.884738869386845,1.6347830262953524,4.847126799813787,3.673644297644203,5.607158042098586,3.9452960152484238,0.22966849053206567,0.8710522223932736,82,4.183927698473391
2013-03-26,3.5140333220278186,5.691244540799811,1.7485139944635546,5.199088241659576,3.8225561755313864,5.590281629472718,3.7147716801012214,0.24675938572338124,1.0170027126717731,59,4.1045688881083136
2013-03-27,3.2206979479893643,4.698222799254346,2.126871493645577,5.831952195875148,4.2536165398082195,5.3610532721053135,3.0515813833942707,0.278049678268259,1.073541700434299,62,3.979520320125112
2013-03-28,2.7073561776844524,5.097028254579505,1.5318756965335119,4.6296901257538945,3.4820608450657944,5.468572747468105,5.105103988875874,0.19864492609707374,0.8053487645296544,43,3.9558562600628417
2013-03-29,2.069672635484913,4.123581254511024,1.345863233212345,4.396252018870211,3.3168061685626644,5.421850630412167,5.209170405607494,0.15999065878845484,0.6304714686663079,34,3.83235717587448
2013-03-30,1.962402649934692,5.01516175538099,1.931250635278265,5.234754214412952,3.977467736168153,5.377052766526313,3.6511692979846164,0.20099306854068094,0.8061074265474977,43,3.5601617911986407
2013-03-31,2.52557977187284,4.3992602188445185,1.7017361857587543,5.319528711304947,3.9109617928336737,5.487208803751255,4.592479709937141,0.20904790834875703,1.0614378507781888,33,3.9649136543417782
2013-04-01,3.8220250932157804,6.170263330163897,1.9872011597547012,5.898116129658292,4.297457544114579,5.662004473055837,4.125559183350942,0.2543934187898734,1.0783786339376253,76,4.124564483246199
2013-04-02,3.0551931105787795,5.736465584263725,1.7493340263416923,5.8749154678313715,4.197634116642552,5.7160876573912915,4.291939315564159,0.22443934612455735,0.9660076730846908,70,3.9994264281536087
2013-04-03,2.332368740067245,4.81294955213656,2.0732709049253506,5.85602210426178,4.308386044547653,5.395770206843054,2.5500767678551735,0.2790891756255878,0.8219083512285587,68,3.814997212499634
2013-04-04,1.7949035338871098,4.79471097096699,1.8829719075786402,5.746618202519199,4.196958053482648,5.641382108580288,3.0804101123731598,0.23518356145214778,0.9152187592997465,68,4.04110732886231
2013-04-05,3.581322356698724,5.288599314448094,2.446065105650294,5.619118651979349,4.390490594958823,5.616010305133355,1.6334158578657145,0.3126087364484711,1.1563954608594922,62,4.091293595308177
2013-04-06,4.074290819143116,5.510738555938612,1.8524480195774389,4.6834004182818525,3.8308501306222262,5.726567437638951,3.7344333824924267,0.2990975770009626,0.9900093640319084,59,4.163183997074972
2013-04-07,3.324457329573793,5.418386089394198,1.3613474095285036,5.249035913315111,3.771001323355498,5.696064213905307,5.203923286428587,0.23174665126577376,0.7780957743170002,49,3.9483277726714814
2013-04-08,3.210366030160076,5.142228522138063,1.4653566902368764,5.076736135776057,3.7177903168843582,5.634425715530728,5.427744326462623,0.20478093595651994,0.8238910754702086,106,3.926250833372042
2013-04-09,3.705179462788996,5.253462283624461,2.1532324123231152,5.727811059560471,4.2609042377267015,5.485603942343119,3.5074449837494193,0.22833009245163755,0.8833450708022057,71,4.076485333876192
2013-04-10,3.325015184938584,5.396360476141181,1.909064308408162,5.738117325179212,4.174153805526708,5.469554066949613,3.6792272232701966,0.2023798779137119,0.9834260437011088,77,4.063117926792939
2013-04-11,2.8439782680478642,5.586238325548838,1.7727226494190274,5.670908877736611,4.054086759737023,5.6233959968125005,4.320608046832944,0.19711555426328536,0.9094428310934646,77,4.061122533917321
2013-04-12,2.7017922544099204,5.716473010988716,1.9052935105615971,6.092939758925507,4.295195140994859,5.762313644778813,3.6678382761642996,0.23288553670520665,1.224148835686745,83,4.397840360165128
2013-04-13,3.895413966126538,6.186476543488882,2.0903171163252314,5.855879551526189,4.247357558833732,5.785639357792846,2.8984597959338343,0.2829843548710655,1.3001327033128025,53,4.19354679550835
2013-04-14,2.1322993275279813,4.3463810340479885,1.337260086949069,4.260543254472815,3.216950390561939,5.242411270246118,5.165184666997356,0.17660573643689753,0.4368959862479699,49,3.613711273438631
2013-04-15,2.9430692487796386,5.280070849938288,1.8260598882267505,5.1831444429371984,3.8472787789180227,5.219721408574508,3.2392648593057345,0.20880992732194711,0.8414154418094713,85,3.952134709781421
2013-04-16,3.9164245022480286,6.296538990721316,2.0700559402705925,5.067103140126604,3.9343211492917667,5.377251052067471,3.7868411439005687,0.2404843249815445,1.0710539733135227,75,4.105297951910584
2013-04-17,3.621420245999778,5.885415564397757,1.7228929089436804,4.500485128010193,3.426001687017734,5.404430395874758,5.243513811774777,0.16423120751885575,0.7523077355121918,74,4.047712965608978
2013-04-18,4.210434021069539,5.982696002572482,2.01708316265668,4.901232069656374,3.764198505595253,5.272625905591391,3.808023257278697,0.20491837313720027,0.9226571653887982,73,4.222403715947835
2013-04-19,3.666826214869779,5.311191288336391,2.020222664574946,5.114755871581359,3.8634742224760292,5.357888623402505,3.4566739054347315,0.21588109691147522,0.939604543571554,78,4.063867551387994
2013-04-20,3.568190098193236,5.0662016222077435,1.9064644943683877,4.500909075817627,3.5249210418838914,5.319139000842147,4.1681656140515875,0.20143108748937763,0.7546548904586023,56,4.059624533153135
2013-04-21,3.801505519095578,4.916806550983798,1.6884318390838666,4.431823382185619,3.39102551053486,5.288212834586654,4.504452355892314,0.18684248743217718,0.885768863714763,56,4.095984435000793
2013-04-22,4.0875699351755665,5.283049158743877,2.1431684752457953,4.954193411011957,3.945339565167352,5.256797793457064,3.2698233763682363,0.24392968573916293,0.955641379335213,67,4.226160060188436
2013-04-23,3.2559554103380552,5.241440252818729,1.7942497118405243,4.54189944809393,3.442383979574112,5.3054614286164545,4.550676797531669,0.16054807276291974,0.8210393165611262,45,4.014858975161501
2013-04-24,3.701489006426908,5.69657649231753,2.0683235220021676,5.2350586321094115,4.006096722096809,5.3108053104971304,4.194672877530679,0.20986314444841125,1.0571175259592434,88,4.1401745558389305
2013-04-25,3.856393181820867,5.908233506981745,2.246709397638703,5.513468840572873,4.2143161218184515,5.29514026829436,3.5923914557605934,0.22048646743861544,1.1782595394407578,75,4.154417749652473
2013-04-26,4.588425062317603,6.25938845799524,2.219756128617225,5.8831191139920485,4.29291977848565,5.3459905481105805,3.796543969453165,0.22554816387339455,1.1854404129737357,82,4.555803991308603
2013-04-27,5.45790365114332,7.318439251700438,1.922814278916751,6.186702480826606,4.324740978334447,5.367811509101299,4.318144000739966,0.2504816602337436,1.283886125994707,61,4.56313773262603
2013-04-28,5.377236093236825,6.77564485482106,1.6144654493080948,5.781777917062522,4.051931306507277,5.402249133323939,5.802026747965255,0.23994460135996348,0.9912730749006398,61,4.562187436234764
2013-04-29,4.1754064190957845,6.429558934105781,1.8255833407714739,5.822163449956462,4.258917119867579,5.429157987739183,4.574922105943023,0.2046892524756414,1.2360040789724227,92,4.401233009111336
2013-04-30,5.635951936255078,7.484765802281306,1.9840083219270914,5.592365472189935,4.253131985684821,5.570952201130401,4.7724926040517275,0.25898810286035256,1.2969425163747141,76,4.63977068383282
2013-05-01,5.390644815659762,7.4814506431524554,1.698303919343697,5.518965582873073,3.769416723808732,5.495406725668552,5.5404121389401615,0.2615069876633107,1.0253445692760268,53,4.546688808507665
2013-05-02,5.587456742863776,7.468650808540419,2.058799794388506,6.153119813958912,4.2632245748359505,5.475179957590389,4.691502442385938,0.27113681510565596,1.0596607496350579,84,4.6562848404220665
2013-05-03,4.615408769603891,7.070141670589146,2.0851038326582283,6.171835023521528,4.2756490192037,5.589428573265962,4.744982923792996,0.23031545196661588,1.2209169176993286,73,4.53926540726663
2013-05-04,5.357826198196894,7.594364784397008,2.3358200610818423,6.4013857935900695,4.470489838377804,5.693753694329225,4.282799718765672,0.2810419018078503,1.494001971102407,66,4.601367544092575
2013-05-05,5.953826782950151,7.816599778743386,1.9933116129117618,5.715955382264968,4.097635161996898,5.63991671628653,5.097643806225251,0.2723188170418561,1.2327389881521342,64,4.777518165096813
2013-05-06,4.613199998600798,6.124831737084443,1.8222566235243096,5.424287194745347,3.8809899896856064,5.151585120452943,4.954398544462565,0.22750259907620024,0.8264447383182967,84,4.379550398202988
2013-05-07,4.4400705592681495,6.012154666503933,2.338701965411363,5.64743161682065,4.295440269849382,5.143245456227668,3.166721012799465,0.23293358626134103,1.2740569307426606,71,4.421454814004408
2013-05-08,3.852321101304252,6.039405139273609,1.8885313831194661,4.892765328213138,3.6525641956096027,5.162999330801058,4.782689955969052,0.1600506493437089,0.787265750847346,72,4.129692763534572
2013-05-09,3.4583074667108296,6.640286373334956,2.4133590360512187,5.8917962988235555,4.4670377007378885,5.060783360351132,3.5581225346276906,0.2431903760761275,1.3730487534828866,75,4.264659074620894
2013-05-10,3.940271401681443,6.4101169799293265,2.3364547931936084,5.899266903849891,4.418517732539939,5.19819525881338,3.9502543869369204,0.22282680486479173,0.9966520700811888,82,4.206367227765256
2013-05-11,3.761904365057605,5.916289945735322,1.9822262134799047,5.745607772637128,4.124419026177205,5.27175975418185,4.704914275019418,0.19747181733098632,1.0566418934835593,48,4.347062326082515
2013-05-12,3.555507759710284,5.695219113666454,1.998917197220572,5.3737240317125385,3.982364389572677,5.351969740616088,4.028319943885937,0.2260952045804085,1.0922981593020968,42,4.023440193884221
2013-05-13,4.390759604366468,6.553154976653036,2.219560081558128,5.9973500568626905,4.320291445051388,5.422638011233395,3.295722086930745,0.2384562227921719,1.3531381808774392,106,4.452836709313855
2013-05-14,5.422900111700295,7.434848711879013,2.610581043260542,6.52775069382709,4.724524798069119,5.584373425621899,2.849678766355284,0.28626402701590326,1.5261206060760266,80,4.560733176103303
2013-05-15,5.28264613780055,7.471421052435044,2.704115446904227,6.588647498577315,4.8815964427815315,5.7287867323137815,2.9486357991590095,0.29963971769304615,1.488068625595258,72,4.512154854709279
2013-05-16,4.85878373380799,7.054084945920906,1.6958096148147745,4.705931858541648,3.422022067595012,5.687065117169197,4.066563812740997,0.2663577071489862,1.2721003348842446,83,4.349784799990167
2013-05-17,2.7328629936859343,4.2251087039063835,1.6100786283969535,4.760354289552238,3.5047525919436544,5.198753616156135,5.1612004018921205,0.1984210527558441,0.6013160872437849,76,3.910802196930656
2013-05-18,2.5856873782812335,4.75199014598232,1.9749964176192538,5.538721882951808,4.0058605499976885,5.0394254972901384,3.7806146483674516,0.2110443145490441,0.6843939939484356,48,3.614827340126048
2013-05-19,1.8725938065976109,4.513531771627802,1.572262112194798,4.682402958059963,3.5049871757863666,5.157154931680296,5.122276096402325,0.15346730064302333,0.68254770133221,47,3.696408659891377
2013-05-20,3.666641843239772,5.330778607314913,2.084461285569948,5.976274268985801,4.291915986855224,5.335759149300003,4.1260267106216055,0.21747674358217883,1.1359300532932555,90,4.433273229334436
2013-05-21,4.280268058105207,6.136380220945583,2.1539743482451965,5.442811544837043,4.084947092873461,5.3867246487337255,3.311090944186446,0.24331122393136415,0.9947168980271645,69,4.249202620958545
2013-05-22,3.408029345397571,5.255776836967127,1.8053334201146258,4.773966068400932,3.6359159750915793,5.375417690350729,4.3458534413207195,0.18651029333238336,0.6597599627577068,75,3.998814577197118
2013-05-23,3.8799439144632797,5.119605272901643,2.0202296301097316,5.192697455906996,3.8951224982504518,5.159613090620813,3.5586640961690685,0.24850227114206028,0.767526628419459,73,4.080060187885613
2013-05-24,2.881694352485477,4.767765584360488,2.1668394149736074,5.585297672983881,4.155464899571791,5.091227992897092,3.4012599879829577,0.24005426385634857,0.8385624579113792,66,3.883439322969123
2013-05-25,3.338076639405557,4.967015301379418,2.1963861401803277,5.461529936188019,4.1122381803433825,5.12269954079541,3.187650474735612,0.22500831830250356,0.9901061332793498,34,3.9884038345526025
2013-05-26,3.580014414386241,5.139191114470784,2.193192552260793,4.918977586265118,3.9902980841067275,5.13146887838566,3.767486901453417,0.2069631604889599,0.8480022484935015,39,4.093055345441531
2013-05-27,3.450400065856202,5.414924622905665,2.133265773059202,5.770604688993777,4.2629327266871595,5.245343513661103,3.7645628205190245,0.224890453380449,1.1527993778183394,77,4.212926993403133
2013-05-28,3.6955996148781654,5.679990748808176,2.0559497175248107,5.476645401252296,4.122754944281972,5.400463475482467,4.0736926455251625,0.23646798818338938,1.1738487465999436,65,4.196008908838759
2013-05-29,3.588756928805436,5.31728384668753,2.1616703034697973,5.273338418520712,4.141498615903655,5.421539950056707,3.0041608436239158,0.2729703129420163,1.2677121516429697,76,4.072375360463551
2013-05-30,3.8770282722783427,5.261992295702761,1.981511933511692,4.837388160320303,3.809257540288223,5.517346910679104,3.892300185821597,0.2284711001786016,1.0980371281762822,38,4.087760373035846
2013-05-31,3.4306450773300328,4.9906431654582395,1.8802924790846054,5.005390730787487,3.7388155586485525,5.093065788084673,4.285135759199074,0.18566106339167632,0.63266786454625,57,4.043483810308999
2013-06-01,4.410917522832258,5.95793504273406,2.404888289008041,5.897757053421499,4.433685154290222,5.207821084728507,3.461775757342146,0.24947298489204928,1.1062428862738762,43,4.2462060826620815
2013-06-02,4.071587425895626,5.951113203982609,2.2843771998760363,5.476979815058085,4.311318846304865,5.411711163334594,3.4389594335550746,0.27246721715982647,1.0442454174742992,59,4.154417749652473
2013-06-03,4.325522472113794,5.148052478605909,2.208926241675433,6.1233850027856285,4.4294293430534175,5.206529328999416,2.5660222491592646,0.2795040716814303,1.1494001602993618,85,4.217605445231565
2013-06-04,3.7608388805041475,5.101229431955485,2.1719256303828853,6.061509111814089,4.381819455914125,5.03321194792034,3.2457913194878336,0.23966103597136226,0.9743535592312262,75,4.087760373035846
2013-06-05,4.710575239466204,6.325457181846374,2.6205474094080077,6.645605835059514,4.904668501400975,5.151505142289339,2.4536467690281514,0.25509801828067136,1.3429395373729263,63,4.489527143198166
2013-06-06,4.530987791055038,6.487521898757854,2.654650980700591,6.536789032454796,4.837254140281945,5.348179895338224,2.2855952774215935,0.2832291835783554,1.286019929084811,69,4.535306636362799
2013-06-07,5.473417010725433,6.899717645671503,2.3844986363487073,6.587137285124221,4.7145940181425745,5.3964203740898995,3.3272147764215534,0.3236902001993125,1.1476767254410747,65,4.594510219483952
2013-06-08,4.827845904781777,5.991746000523737,1.9092661909237576,6.453828732482331,4.444200226025164,5.364437662373857,5.321836116864161,0.24067781146786102,0.8162270276954803,39,4.351504416231852
2013-06-09,3.6479807729026326,5.758890472620743,1.3917215181736509,5.0320065508237155,3.609003980917538,5.369794386079445,6.140666163566617,0.18566041439343556,0.5611134076089763,52,4.034389166553251
2013-06-10,4.524020554636311,6.368317133450301,2.1608167578204602,6.151632439365159,4.391936578433482,5.333743660050498,4.445773286766291,0.2636807008755601,1.1466226118734009,70,4.562014123740179
2013-06-11,5.998029067512568,7.138823448755929,2.681599145594535,7.092240526978051,5.03300680022348,5.374215159278649,3.121841630846278,0.29946888017358086,1.4134263212710052,93,4.80519846189832
2013-06-12,5.638614576834219,7.395631894584612,2.1535927600287152,7.090239031163352,4.731916828747705,5.353250232639506,3.82487081410954,0.31326806515904915,1.4030157307400999,70,4.604952799175609
2013-06-13,5.410644170577885,6.837638834571211,1.6499446368642123,6.102152952822608,4.181752255046188,5.355888535520534,4.86037261644474,0.28761446546733793,0.9000140947119958,85,4.523181565860582
2013-06-14,5.684464401738892,6.776205298234021,2.145750772286381,6.381733206723921,4.43439439646183,5.362325575096573,4.618349761103329,0.27975432072118644,0.8823701981295814,70,4.623858211708585
2013-06-15,4.571408170265388,5.4671075073230115,1.7690583980204555,6.142660434257131,4.1474880382834804,5.153472565169926,5.119730072459172,0.2519399489002865,0.7330916881304486,49,4.279490894167004
2013-06-16,4.823486190465041,5.9951967409425935,2.1231183054978406,6.3095189429248375,4.397850459162448,5.222292087295284,4.0156414630639,0.2768157197968059,1.0365964717450722,39,4.340460307207651
2013-06-17,4.379584581442948,5.915070773754862,2.2980529952978705,5.888107565163543,4.384422198663055,5.344288995475848,3.015455678322931,0.28674402937106747,1.0681544049194938,108,4.2392305893652535
2013-06-18,2.8533082246571495,4.660808341967271,1.6386974273985315,4.824391037706798,3.479357894968624,5.325701719733147,5.493744298834883,0.21735430720533336,0.6158076160602077,67,4.121599367606531
2013-06-19,4.892669134654717,6.4490772975240676,2.428319694251842,6.842177453565256,4.7860943404536505,5.261689762455342,3.0966954372914883,0.27853706134494505,1.2046778968595988,77,4.361092467330215
2013-06-20,5.433251583586288,7.239214549067122,2.1774349618917874,6.242641901884828,4.370000673006815,5.279755673194923,3.542616871977589,0.2832551095976097,1.1768008648445119,75,4.578682899959008
2013-06-21,5.695640859448538,7.440064707001632,2.3174585064013695,6.812152550493893,4.673265775623628,5.423472422995143,3.5516858596000715,0.3187652487918803,1.4357585779576105,66,4.626528741398123
2013-06-22,4.651369367414641,6.413404683216469,1.9738660519715443,5.302542174583243,3.939017428163414,5.564475535349796,4.009431952908691,0.23942416546799217,0.8334274000409585,51,4.410110121957846
2013-06-23,3.2601074751829047,5.245163775250776,1.6440114927298566,4.882486398654854,3.539892443410826,5.169587594683311,5.032410692554049,0.18308148467713153,0.6693582520894769,43,3.955124172718481
2013-06-24,3.1089421560586015,5.630495282274068,1.7774870213062965,5.607197370201256,4.035583793501022,5.135585944460337,4.342312936551401,0.18689063077696022,0.8054328264035252,91,3.906508939356728
2013-06-25,3.977729505215587,6.187374944415712,2.1420674865952596,6.457799965932251,4.51812701052864,5.296077716173213,3.4877325073111103,0.22093494377415196,1.1690672512528144,81,4.3113097548481445
2013-06-26,5.057481243630341,6.748680716492097,2.601644710294615,6.293969712711317,4.771206248179816,5.360763535081619,2.531148604903454,0.28856432438686336,1.3419520125995459,86,4.421701437170635
2013-06-27,5.62348086728417,7.310719252449144,2.3734092401790052,6.284742088302352,4.639252993137477,5.355845523297551,3.0103509630151533,0.3029127647949868,1.1080457126077445,72,4.642397214280272
2013-06-28,5.113059048351734,6.078505246324833,2.2857466921600764,6.582192087741567,4.5754675711919175,5.328820485126872,3.2190801990461217,0.2747961148518653,1.0064454408933186,58,4.428063825166988
2013-06-29,4.445791310899063,6.5096373098140665,2.0893873583094265,6.396449051431119,4.435266947382289,5.540300622854736,3.8469347965452196,0.29611644577567603,1.0893026621459863,40,4.261286697076283
2013-06-30,5.478290167243721,6.6509117564505855,1.9687658704704167,5.982396535421676,4.330607294766158,5.4408987703033205,3.7917479430322705,0.3187885080136452,0.974889247359984,51,4.650233802846904
2013-07-01,4.660021011749898,5.67035939593009,2.0672778146691795,5.938594868234496,4.227585534026365,5.313814298905301,3.848205135036395,0.27176257803339704,0.6996120568460773,75,4.310995460565371
2013-07-02,2.3774329102336087,4.022332695004024,1.843556849902689,5.318542355140852,3.83110659693414,4.9638464426776485,4.456973992974777,0.19428896262202255,0.7094068266848665,56,4.038554560790334
2013-07-03,2.9290360364618166,5.546151935996979,2.225077018225507,5.901438379821534,4.313116118270503,5.060436043811262,3.412707353873479,0.19302424018041567,0.9191183264448793,81,3.8871592369478623
2013-07-04,3.792321514127657,5.671428175157175,2.360905797726189,6.338271236299126,4.560026940757125,5.084118545377875,3.754902700574658,0.20156820951535198,1.2846376343234733,77,4.286492669834679
2013-07-05,3.5299091016540802,5.803592076270842,2.4645885087101127,6.3944227868002335,4.638341167516393,5.125309912283156,3.5048203120924644,0.23950120755116866,1.4108599924041823,60,4.572408622371019
2013-07-06,5.186625612020729,6.609937362889418,2.822841887972675,6.534107930517799,4.90512429224761,5.160368645742041,2.616834605047063,0.2876184929411416,1.4257106476605483,41,4.5673475594070485
2013-07-07,6.371727608509843,7.2349600954360405,2.507882297279001,6.270756005312628,4.63266425481589,5.269146724928466,3.8617710064035404,0.3324937571314504,1.527099560774478,48,4.977896285664271
2013-07-08,4.538453991635832,6.650433114135048,2.2384506977533736,5.696774769968793,4.277934061062606,5.149365035853104,3.551370318232152,0.2817150459865485,1.365492491184714,68,4.293062527378515
2013-07-09,2.3856897651793623,4.6333822756373575,1.6842954210385572,4.738235403568978,3.5577612713446807,5.051906336266301,5.5174177618727205,0.1505659191677542,0.6038862197266532,80,4.064611756919859
2013-07-10,3.700241681569969,5.872253153466524,2.3602799525046816,5.823010001880743,4.4665734309553,4.99244941575651,3.260003217710846,0.2064080321157425,1.1226206690252263,70,4.057800345755145
2013-07-11,3.334385007491592,5.251907564137341,2.1726587158629385,5.905353092422107,4.371691414634778,5.034817644976967,3.7934830560573265,0.18871885362032093,1.1953229488520363,75,4.085397651815598
2013-07-12,4.631103660494988,6.0730484813020364,2.468668929254371,6.51920384172994,4.678436190353191,5.08526287041737,3.100325305056676,0.253592534856345,1.5145897079234314,64,4.546403669569095
2013-07-13,4.572157999903765,6.462290396534667,2.6413511280684014,6.403206818909892,4.740292586056722,5.3429014268824035,3.0504398883314616,0.28859299216615475,1.570784406161961,43,4.536766088766107
2013-07-14,4.472005398880654,6.6839375281941,2.310996374474763,5.76445014778449,4.3380477638819075,5.546872547512852,3.764705366786851,0.3195998788156502,1.5518005530660348,46,4.41398338705182
2013-07-15,3.7203602970014433,5.040856011240964,1.7839526106941321,5.085776462635866,3.7481907403134094,5.3303141747869125,5.787626697105718,0.21597437817454065,1.0829047833373537,76,4.06205140865996
2013-07-16,3.5692595421513142,4.646780746595687,1.7009473073437262,5.025500306862428,3.5966803715362343,5.105212199799311,5.299782709040175,0.192565982445653,0.693265881526601,72,4.006549313589206
2013-07-17,4.191020911537533,6.137707966604391,2.2740387857886932,6.337552559081856,4.493879772496691,5.241901168260181,3.7542756318048927,0.2300489481011241,1.2365472263820432,75,4.345702079330778
2013-07-18,5.952411392879812,7.376524680968634,2.7686560850315596,6.684415193336702,4.936041171998505,5.402041875797011,2.9050470358383924,0.3436441896638235,1.5769413848101488,84,4.826635090258448
2013-07-19,5.827078893793854,7.39982267181296,2.199685792157865,5.834915395690607,4.271850903361996,5.506081750030795,4.628476886825312,0.29759157346072485,1.3414425867998614,76,4.743024935786306
2013-07-20,4.431291337491848,6.390906088266376,2.1191036615049006,5.965673830153843,4.227343316988752,5.45732212347389,4.6892878182623905,0.2817958411337118,1.2749224010045512,50,4.288202308948182
2013-07-21,3.4491367584045545,6.277216208328174,1.7097918058701471,5.163075696960792,3.803978464714996,5.679610934189722,5.821528354491138,0.2232042249682838,1.1626590400048962,36,4.319102215041336
2013-07-22,3.96266164582668,6.47839968694454,1.977994857507716,5.441002883850191,3.9196930059034774,5.411774121030972,4.497804287868878,0.23416263536381166,1.0401685499308353,76,4.118938587772526
2013-07-23,2.532262255541604,3.481884506923164,1.4994603468187704,4.1572876517714175,3.135093126343468,4.959550925648389,5.502661485997256,0.13662534091792816,0.4739023832397519,71,3.733584140342973
2013-07-24,2.767556762504904,3.862159931708609,1.8589824504983732,4.7485683320886105,3.5918733551334903,4.425433789542487,4.645703682887135,0.15593168267647106,0.5181178438699319,45,3.884162597328935
2013-07-25,3.314583315449863,3.7408287888033995,2.208028742271901,5.573465768848646,4.183474336916856,4.380132905928585,3.152950608568758,0.20370152817252213,0.7761147869462864,27,3.9483277726714814
2013-07-26,3.4742873078087446,4.403017069900627,2.082151899419807,5.0013090947096375,3.854144137931129,4.746260994234042,4.71973414927268,0.15831339960660107,0.86127795775356,44,4.1496327855611534
2013-07-27,2.9644057307086484,4.149436437139357,1.8071969614118473,4.844289296637297,3.6025205946315704,4.844735932389075,5.490333698324984,0.16639603486475402,0.5669066937205445,41,3.9459624930283113
2013-07-28,4.906107630516512,5.693570998851582,2.1176620472833254,4.742831942619314,3.778438616224357,4.786152496187247,4.045727847068378,0.22798412236629717,0.8907543177107754,32,4.348586723393229
2013-07-29,4.851457435177959,5.893906705806281,2.256471946691886,5.591457322506604,4.148435205398246,4.91677306031543,3.868015620839407,0.2192330776112274,0.8817093628199121,64,4.349665059683461
2013-07-30,5.4010071684446475,6.636752571963132,2.275716152263621,6.332474565396417,4.474693195347106,4.864136956388706,3.9304195436184575,0.24632892224145359,1.2669436531689502,59,4.50959782688656
2013-07-31,5.4379120569102675,7.085723007066153,2.55568388364715,6.6701332844512,4.741239709591424,4.994940523188916,3.9792135134093494,0.24206907712408685,1.1655576690206169,56,4.601785084603994
2013-08-01,6.4788900905438345,7.933223098418096,2.741220479890521,7.3468429059121645,5.140274404283153,5.175136170397501,2.962708653221768,0.34010152038044755,1.5951359220668972,59,4.925051084035056
2013-08-02,7.45514538210405,8.81716452026107,2.8001337680236844,7.481643579524715,5.2111661134181135,5.291722515341005,3.555944168489859,0.3799320440405202,1.831700000141217,62,5.071916232940437
2013-08-03,7.097328880578199,8.896529608165608,2.7666106289611423,7.543207035971477,5.162732729037082,5.448695939627655,4.2252846396639105,0.37875179969559025,1.801391528374828,41,5.036751096048208
2013-08-04,6.516525520305947,8.115756190919674,2.3143193321362077,6.657472615276969,4.5930413105314605,5.4731580511994435,4.577309432653478,0.32231573057675467,1.539058465459737,36,4.968131795346526
2013-08-05,4.826752320439307,6.875184942407636,1.3648351264241716,5.646478233915936,3.8629969359787535,5.177054145958998,6.190120166138523,0.20726364618749174,0.8644980269006797,66,4.358426364715916
2013-08-06,5.17035150784824,7.116455958177162,1.8134379539248704,6.060614697315391,4.254236416856893,5.242742595236921,5.053658715594666,0.22143745975591317,1.3012639024669972,66,4.466061206843654
