nome_estacao,codnum,data,ano,mes,dia,data_dia,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,lat,lon
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-01 13:30:00,2019,6,1,2019-06-01,0.0,,,0.09,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-01 14:30:00,2019,6,1,2019-06-01,0.0,,,0.09,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-01 15:30:00,2019,6,1,2019-06-01,0.0,,,0.1,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-01 16:30:00,2019,6,1,2019-06-01,0.0,,,0.15,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-01 17:30:00,2019,6,1,2019-06-01,,,,0.2,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-01 18:30:00,2019,6,1,2019-06-01,,,,0.15,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-01 19:30:00,2019,6,1,2019-06-01,,,,0.09,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-01 20:30:00,2019,6,1,2019-06-01,,,,0.12,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-01 21:30:00,2019,6,1,2019-06-01,,,,0.12,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-01 22:30:00,2019,6,1,2019-06-01,,,,0.08,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-01 23:30:00,2019,6,1,2019-06-01,,,,0.12,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 00:30:00,2019,6,2,2019-06-02,,,,0.22,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 01:30:00,2019,6,2,2019-06-02,,,,0.17,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 02:30:00,2019,6,2,2019-06-02,,,,0.23,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 03:30:00,2019,6,2,2019-06-02,,,,0.14,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 04:30:00,2019,6,2,2019-06-02,,,,0.27,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 05:30:00,2019,6,2,2019-06-02,,,,0.19,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 06:30:00,2019,6,2,2019-06-02,,,,0.12,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 07:30:00,2019,6,2,2019-06-02,,,,0.21,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 08:30:00,2019,6,2,2019-06-02,,,,0.26,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 09:30:00,2019,6,2,2019-06-02,,,,0.31,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 10:30:00,2019,6,2,2019-06-02,,,,0.18,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 11:30:00,2019,6,2,2019-06-02,,,,0.14,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 12:30:00,2019,6,2,2019-06-02,,,,0.03,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 13:30:00,2019,6,2,2019-06-02,,,,0.05,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 14:30:00,2019,6,2,2019-06-02,,,,0.06,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 15:30:00,2019,6,2,2019-06-02,,,,0.04,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 16:30:00,2019,6,2,2019-06-02,,,,0.03,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 17:30:00,2019,6,2,2019-06-02,,,,0.05,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 18:30:00,2019,6,2,2019-06-02,,,,0.06,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 19:30:00,2019,6,2,2019-06-02,,,,0.05,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 20:30:00,2019,6,2,2019-06-02,,,,0.13,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 21:30:00,2019,6,2,2019-06-02,,,,0.14,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 22:30:00,2019,6,2,2019-06-02,,,,0.25,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-02 23:30:00,2019,6,2,2019-06-02,,,,0.22,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 00:30:00,2019,6,3,2019-06-03,,,,0.24,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 01:30:00,2019,6,3,2019-06-03,,,,0.16,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 02:30:00,2019,6,3,2019-06-03,,,,0.15,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 03:30:00,2019,6,3,2019-06-03,,,,0.14,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 04:30:00,2019,6,3,2019-06-03,,,,0.17,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 05:30:00,2019,6,3,2019-06-03,,,,0.1,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 06:30:00,2019,6,3,2019-06-03,,,,0.06,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 07:30:00,2019,6,3,2019-06-03,,,,0.03,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 08:30:00,2019,6,3,2019-06-03,,,,0.06,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 09:30:00,2019,6,3,2019-06-03,,,,0.12,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 10:30:00,2019,6,3,2019-06-03,,,,0.25,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 11:30:00,2019,6,3,2019-06-03,,,,0.09,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 12:30:00,2019,6,3,2019-06-03,,,,0.06,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 13:30:00,2019,6,3,2019-06-03,,,,0.04,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 14:30:00,2019,6,3,2019-06-03,0.0,,,0.09,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 15:30:00,2019,6,3,2019-06-03,0.0,,,0.05,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 16:30:00,2019,6,3,2019-06-03,0.0,,,0.04,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 17:30:00,2019,6,3,2019-06-03,2.4,,,0.02,,,,,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 18:30:00,2019,6,3,2019-06-03,1.8,,,0.06,,,,2.19,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 19:30:00,2019,6,3,2019-06-03,1.4,,,0.23,,,,4.02,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 20:30:00,2019,6,3,2019-06-03,0.0,,,0.29,,,,5.59,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 21:30:00,2019,6,3,2019-06-03,0.6,,,0.36,,,,6.85,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 22:30:00,2019,6,3,2019-06-03,0.0,,,0.23,,,,7.13,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-03 23:30:00,2019,6,3,2019-06-03,0.0,,,0.14,,,,7.34,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 00:30:00,2019,6,4,2019-06-04,0.0,,,0.14,,,,6.96,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 01:30:00,2019,6,4,2019-06-04,0.0,,,0.21,,,,6.92,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 02:30:00,2019,6,4,2019-06-04,0.0,,,0.29,,,,7.87,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 03:30:00,2019,6,4,2019-06-04,0.0,,,0.19,,,,5.6,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 04:30:00,2019,6,4,2019-06-04,0.0,,,0.12,,,,4.38,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 05:30:00,2019,6,4,2019-06-04,0.0,,,0.02,,,,3.29,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 06:30:00,2019,6,4,2019-06-04,0.0,,,0.01,,,,1.5,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 07:30:00,2019,6,4,2019-06-04,0.0,,,0.01,,,,0.49,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 08:30:00,2019,6,4,2019-06-04,0.0,,,0.02,,,,0.6,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 09:30:00,2019,6,4,2019-06-04,1.2,,,0.01,,,,0.2,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 10:30:00,2019,6,4,2019-06-04,0.6,,,0.02,,,,0.0,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 11:30:00,2019,6,4,2019-06-04,0.4,,,0.04,,,,0.0,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 12:30:00,2019,6,4,2019-06-04,0.6,,,0.03,,,,0.0,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 13:30:00,2019,6,4,2019-06-04,0.0,,,0.03,,,,0.0,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 14:30:00,2019,6,4,2019-06-04,0.2,,,0.01,,,,0.0,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 15:30:00,2019,6,4,2019-06-04,0.8,,,0.03,,,,0.0,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 16:30:00,2019,6,4,2019-06-04,0.0,,,0.01,,,,0.0,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 17:30:00,2019,6,4,2019-06-04,0.0,,,0.01,,,,0.0,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 18:30:00,2019,6,4,2019-06-04,0.0,,,0.01,,,,0.0,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 19:30:00,2019,6,4,2019-06-04,0.0,,,0.0,,,,0.0,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 20:30:00,2019,6,4,2019-06-04,0.0,,,0.01,,,,0.0,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 21:30:00,2019,6,4,2019-06-04,0.0,,,0.01,,,,0.0,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 22:30:00,2019,6,4,2019-06-04,0.0,,,0.03,,,,0.0,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-04 23:30:00,2019,6,4,2019-06-04,0.0,,,0.04,,,,0.0,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 00:30:00,2019,6,5,2019-06-05,0.0,,,0.04,,,,0.0,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 01:30:00,2019,6,5,2019-06-05,0.4,,,0.01,,,,0.0,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 02:30:00,2019,6,5,2019-06-05,0.0,,,0.01,,,,0.0,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 03:30:00,2019,6,5,2019-06-05,0.0,,,0.07,,,,1.95,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 04:30:00,2019,6,5,2019-06-05,0.0,,,0.04,,,,3.69,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 05:30:00,2019,6,5,2019-06-05,0.8,,,0.03,,,,3.85,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 06:30:00,2019,6,5,2019-06-05,0.4,,,0.04,,,,4.13,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 07:30:00,2019,6,5,2019-06-05,0.0,,,0.02,,,,3.92,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 08:30:00,2019,6,5,2019-06-05,0.2,,,0.04,,,,3.91,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 09:30:00,2019,6,5,2019-06-05,0.4,,,0.11,,,,4.0,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 10:30:00,2019,6,5,2019-06-05,0.6,,,0.23,,,,5.53,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 11:30:00,2019,6,5,2019-06-05,0.0,,,0.28,,,,6.67,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 12:30:00,2019,6,5,2019-06-05,0.0,,,0.21,,,,8.12,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 13:30:00,2019,6,5,2019-06-05,0.0,,,0.12,,,,9.54,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 14:30:00,2019,6,5,2019-06-05,0.0,,,0.1,,,,9.19,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 15:30:00,2019,6,5,2019-06-05,3.4,,,0.12,,,,9.46,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 16:30:00,2019,6,5,2019-06-05,0.0,,,0.07,,,,9.58,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 17:30:00,2019,6,5,2019-06-05,0.0,,,0.04,,,,9.62,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 18:30:00,2019,6,5,2019-06-05,0.0,,,0.05,,,,9.67,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 19:30:00,2019,6,5,2019-06-05,0.0,,,0.07,,,,8.63,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 20:30:00,2019,6,5,2019-06-05,4.2,,,0.06,,,,8.73,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 21:30:00,2019,6,5,2019-06-05,0.0,,,0.16,,,,7.72,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 22:30:00,2019,6,5,2019-06-05,0.0,,,0.58,,,,10.78,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-05 23:30:00,2019,6,5,2019-06-05,0.0,,,0.51,,,,12.32,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 00:30:00,2019,6,6,2019-06-06,2.8,,,0.08,,,,11.16,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 01:30:00,2019,6,6,2019-06-06,0.2,,,0.04,,,,9.48,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 02:30:00,2019,6,6,2019-06-06,0.0,,,0.03,,,,8.26,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 03:30:00,2019,6,6,2019-06-06,0.0,,,0.03,,,,5.96,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 04:30:00,2019,6,6,2019-06-06,0.0,,,0.03,,,,5.15,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 05:30:00,2019,6,6,2019-06-06,0.0,,,0.01,,,,4.87,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 06:30:00,2019,6,6,2019-06-06,0.0,,,0.01,,,,5.37,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 07:30:00,2019,6,6,2019-06-06,0.0,,,0.0,,,,4.91,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 08:30:00,2019,6,6,2019-06-06,0.0,,,0.05,,,,5.3,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 09:30:00,2019,6,6,2019-06-06,0.0,,,0.06,,,,5.7,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 10:30:00,2019,6,6,2019-06-06,0.0,,,0.12,,,,5.92,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 11:30:00,2019,6,6,2019-06-06,0.0,,,0.13,,,,5.83,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 12:30:00,2019,6,6,2019-06-06,0.0,,,0.18,,,,6.81,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 13:30:00,2019,6,6,2019-06-06,0.0,,,0.06,,,,7.83,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 14:30:00,2019,6,6,2019-06-06,0.0,,,0.03,,,,6.58,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 15:30:00,2019,6,6,2019-06-06,0.0,,,0.01,,,,6.42,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 16:30:00,2019,6,6,2019-06-06,0.0,,,0.01,,,,6.18,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 17:30:00,2019,6,6,2019-06-06,0.0,,,0.0,,,,5.81,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 18:30:00,2019,6,6,2019-06-06,0.0,,,0.01,,,,5.04,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 19:30:00,2019,6,6,2019-06-06,0.0,,,0.02,,,,4.11,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 20:30:00,2019,6,6,2019-06-06,0.0,,,0.04,,,,2.48,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 21:30:00,2019,6,6,2019-06-06,0.0,,,0.05,,,,3.88,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 22:30:00,2019,6,6,2019-06-06,0.0,,,0.04,,,,4.35,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-06 23:30:00,2019,6,6,2019-06-06,0.0,,,0.03,,,,4.64,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 00:30:00,2019,6,7,2019-06-07,0.0,,,0.02,,,,4.38,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 01:30:00,2019,6,7,2019-06-07,0.0,,,0.02,,,,3.96,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 02:30:00,2019,6,7,2019-06-07,0.0,,,0.02,,,,4.25,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 03:30:00,2019,6,7,2019-06-07,0.0,,,0.02,,,,4.77,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 04:30:00,2019,6,7,2019-06-07,0.0,,,0.08,,,,5.48,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 05:30:00,2019,6,7,2019-06-07,0.0,,,0.06,,,,6.21,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 06:30:00,2019,6,7,2019-06-07,0.0,,,0.01,,,,6.37,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 07:30:00,2019,6,7,2019-06-07,0.0,,,0.01,,,,5.67,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 08:30:00,2019,6,7,2019-06-07,0.0,,,0.09,,,,6.61,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 09:30:00,2019,6,7,2019-06-07,0.0,,,0.28,,,,7.73,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 10:30:00,2019,6,7,2019-06-07,0.0,,,0.45,,,,9.07,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 11:30:00,2019,6,7,2019-06-07,0.0,,,0.23,,,,9.71,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 12:30:00,2019,6,7,2019-06-07,0.0,,,0.12,,,,9.45,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 13:30:00,2019,6,7,2019-06-07,0.0,,,0.02,,,,8.4675,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 14:30:00,2019,6,7,2019-06-07,0.0,,,0.015,,,,7.484999999999999,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 15:30:00,2019,6,7,2019-06-07,0.0,,,0.01,,,,6.5024999999999995,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 16:30:00,2019,6,7,2019-06-07,0.0,,,0.013333333333333332,,,,5.52,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 17:30:00,2019,6,7,2019-06-07,0.0,,,0.016666666666666666,,,,3.69,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 18:30:00,2019,6,7,2019-06-07,0.0,,,0.02,,,,4.71,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 19:30:00,2019,6,7,2019-06-07,0.0,,,0.045,,,,3.9,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 20:30:00,2019,6,7,2019-06-07,0.0,,,0.07,,,,3.09,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 21:30:00,2019,6,7,2019-06-07,0.0,,,0.19,,,,4.62,,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 22:30:00,2019,6,7,2019-06-07,0.0,,,0.85,,,,6.21,5.55,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-07 23:30:00,2019,6,7,2019-06-07,0.0,,,1.35,,,,10.24,5.88,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-08 00:30:00,2019,6,8,2019-06-08,0.0,,,1.52,,,,12.61,5.42,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-08 01:30:00,2019,6,8,2019-06-08,0.0,,,1.64,,,,14.38,2.77,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-08 02:30:00,2019,6,8,2019-06-08,0.0,,,1.38,,,,15.52,1.52,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-08 03:30:00,2019,6,8,2019-06-08,0.0,,,0.69,,,,7.75,0.7,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-08 04:30:00,2019,6,8,2019-06-08,0.0,,,0.75,,,,4.85,0.36,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-08 05:30:00,2019,6,8,2019-06-08,0.0,,,0.49,,,,4.77,0.3,,,-22.89777109,-43.22174541
ESTAÇÃO SÃO CRISTÓVÃO,7,2019-06-08 06:30:00,2019,6,8,2019-06-08,0.0,,,0.26,,,,3.28,0.15,,,-22.89777109,-43.22174541
