nome_estacao,codnum,data,ano,mes,dia,data_dia,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,lat,lon
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-26 13:30:00,2020,2,26,2020-02-26,0.0,32.38,,,,,,,35.29,6.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-26 14:30:00,2020,2,26,2020-02-26,0.0,33.17,,,,,,,38.91,7.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-26 15:30:00,2020,2,26,2020-02-26,0.0,34.68,,,,,,,38.06,11.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-26 16:30:00,2020,2,26,2020-02-26,0.0,35.28,,,,,,,46.44,10.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-26 17:30:00,2020,2,26,2020-02-26,0.0,34.73,,,,,,,48.03,16.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-26 18:30:00,2020,2,26,2020-02-26,0.0,32.7,,,,,,,52.14,24.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-26 19:30:00,2020,2,26,2020-02-26,0.0,29.57,,,,,,,61.91,27.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-26 20:30:00,2020,2,26,2020-02-26,0.0,29.48,,,,,,,68.56,21.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-26 21:30:00,2020,2,26,2020-02-26,0.0,28.28,,,,,,,65.14,19.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-26 22:30:00,2020,2,26,2020-02-26,0.0,28.07,,,,,,,48.5,24.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-26 23:30:00,2020,2,26,2020-02-26,0.0,27.95,,,,,,,42.8,15.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 00:30:00,2020,2,27,2020-02-27,0.0,27.82,,,,,,,33.14,15.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 01:30:00,2020,2,27,2020-02-27,0.0,27.83,,,,,,,24.6,25.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 02:30:00,2020,2,27,2020-02-27,0.0,26.62,,,,,,,37.65,17.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 03:30:00,2020,2,27,2020-02-27,0.0,26.1,,,,,,,42.95,16.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 04:30:00,2020,2,27,2020-02-27,0.0,25.8,,,,,,,43.55,14.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 05:30:00,2020,2,27,2020-02-27,0.0,25.77,,,,,,,44.07,19.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 06:30:00,2020,2,27,2020-02-27,0.0,25.7,,,,,,,42.99,15.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 07:30:00,2020,2,27,2020-02-27,0.4,25.22,,,,,,,45.4,13.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 08:30:00,2020,2,27,2020-02-27,1.2,24.23,,,,,,,48.39,13.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 09:30:00,2020,2,27,2020-02-27,2.4,23.67,,,,,,,51.52,11.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 10:30:00,2020,2,27,2020-02-27,1.4,23.37,,,,,,,51.71,21.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 11:30:00,2020,2,27,2020-02-27,0.4,23.52,,,,,,,52.27,12.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 12:30:00,2020,2,27,2020-02-27,0.0,24.03,,,,,,,48.77,13.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 13:30:00,2020,2,27,2020-02-27,0.0,25.08,,,,,,,47.77,14.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 14:30:00,2020,2,27,2020-02-27,0.0,24.77,,,,,,,48.23,13.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 15:30:00,2020,2,27,2020-02-27,0.0,24.38,,,,,,,46.63,16.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 16:30:00,2020,2,27,2020-02-27,2.8,23.37,,,,,,,42.44,17.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 17:30:00,2020,2,27,2020-02-27,2.2,23.13,,,,,,,38.87,14.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 18:30:00,2020,2,27,2020-02-27,0.4,23.42,,,,,,,41.07,14.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 19:30:00,2020,2,27,2020-02-27,0.8,22.8,,,,,,,42.73,19.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 20:30:00,2020,2,27,2020-02-27,0.0,22.9,,,,,,,43.11,7.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 21:30:00,2020,2,27,2020-02-27,0.0,22.88,,,,,,,43.66,8.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 22:30:00,2020,2,27,2020-02-27,0.0,22.6,,,,,,,40.31,10.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-27 23:30:00,2020,2,27,2020-02-27,0.0,22.43,,,,,,,32.29,10.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 00:30:00,2020,2,28,2020-02-28,0.0,22.62,,,,,,,19.68,17.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 01:30:00,2020,2,28,2020-02-28,0.0,22.38,,,,,,,9.83,30.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 02:30:00,2020,2,28,2020-02-28,0.0,22.37,,,,,,,14.99,30.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 03:30:00,2020,2,28,2020-02-28,0.0,22.38,,,,,,,11.92,31.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 04:30:00,2020,2,28,2020-02-28,0.0,22.32,,,,,,,9.3,29.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 05:30:00,2020,2,28,2020-02-28,0.0,22.2,,,,,,,9.71,26.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 06:30:00,2020,2,28,2020-02-28,0.0,22.2,,,,,,,13.66,19.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 07:30:00,2020,2,28,2020-02-28,0.0,22.03,,,,,,,16.25,19.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 08:30:00,2020,2,28,2020-02-28,0.0,22.18,,,,,,,17.0,10.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 09:30:00,2020,2,28,2020-02-28,0.0,22.42,,,,,,,9.77,13.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 10:30:00,2020,2,28,2020-02-28,0.0,23.02,,,,,,,11.72,20.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 11:30:00,2020,2,28,2020-02-28,0.0,24.38,,,,,,,15.57,26.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 12:30:00,2020,2,28,2020-02-28,0.0,24.95,,,,,,,18.61,28.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 13:30:00,2020,2,28,2020-02-28,0.0,24.27,,,,,,,23.91,34.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 14:30:00,2020,2,28,2020-02-28,0.0,24.1,,,,,,,29.08,25.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 15:30:00,2020,2,28,2020-02-28,0.0,24.45,,,,,,,30.33,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 16:30:00,2020,2,28,2020-02-28,0.2,23.87,,,,,,,37.53,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 17:30:00,2020,2,28,2020-02-28,0.0,23.72,,,,,,,32.58,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 18:30:00,2020,2,28,2020-02-28,0.0,24.02,,,,,,,20.16,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 19:30:00,2020,2,28,2020-02-28,1.0,23.9,,,,,,,15.74,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 20:30:00,2020,2,28,2020-02-28,4.4,22.82,,,,,,,7.8,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 21:30:00,2020,2,28,2020-02-28,5.2,22.17,,,,,,,5.53,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 22:30:00,2020,2,28,2020-02-28,2.6,22.12,,,,,,,5.53,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-28 23:30:00,2020,2,28,2020-02-28,0.0,22.23,,,,,,,5.53,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 00:30:00,2020,2,29,2020-02-29,0.4,22.52,,,,,,,9.71,9.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 01:30:00,2020,2,29,2020-02-29,0.0,22.42,,,,,,,9.71,9.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 02:30:00,2020,2,29,2020-02-29,0.0,22.43,,,,,,,8.12,9.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 03:30:00,2020,2,29,2020-02-29,0.0,22.42,,,,,,,7.5,9.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 04:30:00,2020,2,29,2020-02-29,0.0,22.53,,,,,,,6.88,9.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 05:30:00,2020,2,29,2020-02-29,0.0,22.58,,,,,,,6.92,9.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 06:30:00,2020,2,29,2020-02-29,0.0,22.6,,,,,,,7.14,9.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 07:30:00,2020,2,29,2020-02-29,0.0,22.57,,,,,,,6.7,12.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 08:30:00,2020,2,29,2020-02-29,0.0,22.58,,,,,,,6.84,16.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 09:30:00,2020,2,29,2020-02-29,0.0,22.75,,,,,,,7.34,18.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 10:30:00,2020,2,29,2020-02-29,0.0,23.75,,,,,,,9.28,20.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 11:30:00,2020,2,29,2020-02-29,0.0,25.38,,,,,,,11.83,11.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 12:30:00,2020,2,29,2020-02-29,0.0,27.53,,,,,,,15.94,15.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 13:30:00,2020,2,29,2020-02-29,0.0,26.63,,,,,,,17.27,17.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 14:30:00,2020,2,29,2020-02-29,0.0,27.3,,,,,,,19.18,21.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 15:30:00,2020,2,29,2020-02-29,0.0,29.25,,,,,,,25.96,23.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 16:30:00,2020,2,29,2020-02-29,0.0,29.2,,,,,,,30.57,38.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 17:30:00,2020,2,29,2020-02-29,0.0,29.02,,,,,,,32.45,30.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 18:30:00,2020,2,29,2020-02-29,0.0,28.45,,,,,,,29.77,26.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 19:30:00,2020,2,29,2020-02-29,0.0,27.23,,,,,,,27.65,28.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 20:30:00,2020,2,29,2020-02-29,0.0,26.32,,,,,,,27.69,22.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 21:30:00,2020,2,29,2020-02-29,0.0,25.57,,,,,,,27.58,21.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 22:30:00,2020,2,29,2020-02-29,0.0,25.33,,,,,,,27.18,19.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-02-29 23:30:00,2020,2,29,2020-02-29,0.0,25.17,,,,,,,28.01,10.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 00:30:00,2020,3,1,2020-03-01,2.8,24.67,,,,,,,28.81,9.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 01:30:00,2020,3,1,2020-03-01,30.0,23.78,,,,,,,27.62,8.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 02:30:00,2020,3,1,2020-03-01,13.2,23.33,,,,,,,32.76,5.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 03:30:00,2020,3,1,2020-03-01,11.8,23.17,,,,,,,33.52,2.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 04:30:00,2020,3,1,2020-03-01,9.0,23.02,,,,,,,34.54,1.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 05:30:00,2020,3,1,2020-03-01,5.4,22.9,,,,,,,34.62,1.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 06:30:00,2020,3,1,2020-03-01,1.2,23.15,,,,,,,34.79,2.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 07:30:00,2020,3,1,2020-03-01,0.8,23.25,,,,,,,34.68,2.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 08:30:00,2020,3,1,2020-03-01,2.2,23.37,,,,,,,34.28,5.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 09:30:00,2020,3,1,2020-03-01,1.0,23.42,,,,,,,34.08,6.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 10:30:00,2020,3,1,2020-03-01,0.4,23.62,,,,,,,36.54,2.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 11:30:00,2020,3,1,2020-03-01,0.0,24.08,,,,,,,35.61,0.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 12:30:00,2020,3,1,2020-03-01,3.0,24.88,,,,,,,31.62,2.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 13:30:00,2020,3,1,2020-03-01,14.6,24.23,,,,,,,32.2,3.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 14:30:00,2020,3,1,2020-03-01,17.0,23.6,,,,,,,35.51,5.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 15:30:00,2020,3,1,2020-03-01,14.4,23.3,,,,,,,37.4,3.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 16:30:00,2020,3,1,2020-03-01,8.0,23.68,,,,,,,39.27,1.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 17:30:00,2020,3,1,2020-03-01,3.4,23.62,,,,,,,37.61,3.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 18:30:00,2020,3,1,2020-03-01,0.0,23.32,,,,,,,40.32,0.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 19:30:00,2020,3,1,2020-03-01,0.0,22.65,,,,,,,41.48,0.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 20:30:00,2020,3,1,2020-03-01,0.0,22.2,,,,,,,42.93,0.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 21:30:00,2020,3,1,2020-03-01,0.0,22.37,,,,,,,37.86,0.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 22:30:00,2020,3,1,2020-03-01,0.0,22.55,,,,,,,31.73,5.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-01 23:30:00,2020,3,1,2020-03-01,1.4,22.72,,,,,,,25.23,7.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 00:30:00,2020,3,2,2020-03-02,0.4,22.75,,,,,,,18.28,6.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 01:30:00,2020,3,2,2020-03-02,0.2,22.62,,,,,,,18.6,10.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 02:30:00,2020,3,2,2020-03-02,0.0,22.48,,,,,,,18.02,13.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 03:30:00,2020,3,2,2020-03-02,0.0,22.18,,,,,,,16.73,10.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 04:30:00,2020,3,2,2020-03-02,0.0,21.88,,,,,,,18.45,6.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 05:30:00,2020,3,2,2020-03-02,0.0,21.9,,,,,,,15.57,6.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 06:30:00,2020,3,2,2020-03-02,0.0,21.88,,,,,,,12.26,15.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 07:30:00,2020,3,2,2020-03-02,0.2,21.78,,,,,,,13.78,19.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 08:30:00,2020,3,2,2020-03-02,0.2,21.78,,,,,,,13.07,15.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 09:30:00,2020,3,2,2020-03-02,0.4,22.0,,,,,,,11.15,19.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 10:30:00,2020,3,2,2020-03-02,0.4,22.33,,,,,,,10.65,16.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 11:30:00,2020,3,2,2020-03-02,0.4,22.72,,,,,,,10.98,13.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 12:30:00,2020,3,2,2020-03-02,0.0,23.55,,,,,,,14.58,9.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 13:30:00,2020,3,2,2020-03-02,0.2,23.72,,,,,,,17.7,7.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 14:30:00,2020,3,2,2020-03-02,0.2,23.25,,,,,,,22.98,6.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 15:30:00,2020,3,2,2020-03-02,0.8,23.6,,,,,,,29.77,4.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 16:30:00,2020,3,2,2020-03-02,0.8,23.68,,,,,,,36.34,6.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 17:30:00,2020,3,2,2020-03-02,2.0,23.03,,,,,,,40.96,6.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 18:30:00,2020,3,2,2020-03-02,1.2,23.27,,,,,,,45.19,6.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 19:30:00,2020,3,2,2020-03-02,0.6,23.05,,,,,,,48.21,4.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 20:30:00,2020,3,2,2020-03-02,0.8,22.55,,,,,,,48.32,0.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 21:30:00,2020,3,2,2020-03-02,0.6,22.45,,,,,,,48.62,0.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 22:30:00,2020,3,2,2020-03-02,0.2,22.53,,,,,,,45.23,0.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-02 23:30:00,2020,3,2,2020-03-02,1.0,22.53,,,,,,,34.59,0.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 00:30:00,2020,3,3,2020-03-03,0.4,22.4,,,,,,,37.12,2.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 01:30:00,2020,3,3,2020-03-03,0.0,22.62,,,,,,,33.56,0.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 02:30:00,2020,3,3,2020-03-03,0.0,22.55,,,,,,,29.77,0.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 03:30:00,2020,3,3,2020-03-03,0.2,22.53,,,,,,,31.59,1.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 04:30:00,2020,3,3,2020-03-03,0.6,22.42,,,,,,,31.14,0.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 05:30:00,2020,3,3,2020-03-03,0.0,22.4,,,,,,,36.94,3.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 06:30:00,2020,3,3,2020-03-03,0.0,22.37,,,,,,,35.84,1.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 07:30:00,2020,3,3,2020-03-03,0.0,22.43,,,,,,,29.43,0.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 08:30:00,2020,3,3,2020-03-03,0.0,22.42,,,,,,,25.08,0.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 09:30:00,2020,3,3,2020-03-03,0.0,22.92,,,,,,,17.16,5.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 10:30:00,2020,3,3,2020-03-03,0.2,24.2,,,,,,,22.95,9.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 11:30:00,2020,3,3,2020-03-03,0.0,25.78,,,,,,,32.53,11.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 12:30:00,2020,3,3,2020-03-03,0.0,26.68,,,,,,,38.63,10.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 13:30:00,2020,3,3,2020-03-03,0.0,26.75,,,,,,,43.34,11.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 14:30:00,2020,3,3,2020-03-03,0.0,27.55,,,,,,,47.49,15.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 15:30:00,2020,3,3,2020-03-03,0.0,28.42,,,,,,,49.61,35.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 16:30:00,2020,3,3,2020-03-03,0.0,28.32,,,,,,,49.53,12.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 17:30:00,2020,3,3,2020-03-03,0.0,28.55,,,,,,,43.14,9.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 18:30:00,2020,3,3,2020-03-03,0.0,27.43,,,,,,,43.16,8.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 19:30:00,2020,3,3,2020-03-03,0.0,27.52,,,,,,,39.27,25.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 20:30:00,2020,3,3,2020-03-03,0.0,26.1,,,,,,,39.25,7.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 21:30:00,2020,3,3,2020-03-03,0.0,25.37,,,,,,,39.85,9.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 22:30:00,2020,3,3,2020-03-03,0.0,25.02,,,,,,,39.68,10.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2020-03-03 23:30:00,2020,3,3,2020-03-03,0.0,24.82,,,,,,,42.03,18.0,,-23.00437898,-43.62901037
