data_formatada,aqi_final,descricao_aqi
2015-06-17,78.69565217391305,Moderate
2015-06-18,110.13107202680068,Unhealthy for Sensitive Groups
2015-06-19,76.21369565217393,Moderate
2015-06-20,51.667617237008876,Moderate
2015-06-21,60.28453738910013,Moderate
2015-06-22,80.06978260869566,Moderate
2015-06-23,85.85391304347826,Moderate
2015-06-24,60.28453738910013,Moderate
2015-06-25,56.01717391304348,Moderate
2015-06-26,58.8871989860583,Moderate
2015-06-27,64.1660329531052,Moderate
2015-06-28,69.367237008872,Moderate
2015-06-29,79.73956521739132,Moderate
2015-06-30,88.45304347826087,Moderate
2015-07-01,77.82889733840304,Moderate
2015-07-02,72.805,Moderate
2015-07-03,92.93760869565219,Moderate
2015-07-04,88.87175221799747,Moderate
2015-07-05,59.68290557667934,Moderate
2015-07-06,71.61850443599494,Moderate
2015-07-07,68.27782608695652,Moderate
2015-07-08,86.10956521739129,Moderate
2015-07-09,85.90240811153359,Moderate
2015-07-10,86.5234474017744,Moderate
2015-07-11,72.55006337135615,Moderate
2015-07-12,99.45673913043478,Moderate
2015-07-13,106.43351351351352,Unhealthy for Sensitive Groups
2015-07-14,94.55673913043478,Moderate
2015-07-15,105.86594594594595,Unhealthy for Sensitive Groups
2015-07-16,93.50217391304349,Moderate
2015-07-17,120.28810720268007,Unhealthy for Sensitive Groups
2015-07-18,122.4426298157454,Unhealthy for Sensitive Groups
2015-07-19,120.90368509212732,Unhealthy for Sensitive Groups
2015-07-20,81.4013043478261,Moderate
2015-07-21,72.46413043478262,Moderate
2015-07-22,57.373415716096325,Moderate
2015-07-23,61.99239543726236,Moderate
2015-07-24,84.13891304347825,Moderate
2015-07-25,68.59093789607098,Moderate
2015-07-26,58.654309252218,Moderate
2015-07-27,82.56432192648924,Moderate
2015-07-28,72.39480354879595,Moderate
2015-07-29,81.78802281368822,Moderate
2015-07-30,76.0113043478261,Moderate
2015-07-31,108.38693467336684,Unhealthy for Sensitive Groups
2015-08-01,130.44514237855947,Unhealthy for Sensitive Groups
2015-08-02,123.67378559463987,Unhealthy for Sensitive Groups
2015-08-03,108.8999162479062,Unhealthy for Sensitive Groups
2015-08-04,117.51800670016752,Unhealthy for Sensitive Groups
2015-08-05,122.23743718592965,Unhealthy for Sensitive Groups
2015-08-06,119.15954773869348,Unhealthy for Sensitive Groups
2015-08-07,101.92891891891892,Unhealthy for Sensitive Groups
2015-08-08,63.303260869565214,Moderate
2015-08-09,52.288656527249685,Moderate
2015-08-10,71.71847826086957,Moderate
2015-08-11,90.6154347826087,Moderate
2015-08-12,90.77521739130435,Moderate
2015-08-13,81.73152173913043,Moderate
2015-08-14,61.371356147021544,Moderate
2015-08-15,82.43456521739131,Moderate
2015-08-16,63.29890684410647,Moderate
2015-08-17,87.9417391304348,Moderate
2015-08-18,83.52108695652174,Moderate
2015-08-19,91.59543478260869,Moderate
2015-08-20,54.30703422053232,Moderate
2015-08-21,54.78152173913043,Moderate
2015-08-22,55.160963244613434,Moderate
2015-08-23,92.4795652173913,Moderate
2015-08-24,80.75152173913044,Moderate
2015-08-25,63.07921419518378,Moderate
2015-08-26,68.28041825095058,Moderate
2015-08-27,63.44173913043479,Moderate
2015-08-28,61.02369565217391,Moderate
2015-08-29,62.44043478260869,Moderate
2015-08-30,134.71921874999992,Unhealthy for Sensitive Groups
2015-08-31,138.34505862646566,Unhealthy for Sensitive Groups
2015-09-01,151.20445875059607,Unhealthy
2015-09-02,57.80038022813688,Moderate
2015-09-03,67.68130434782609,Moderate
2015-09-04,94.4395652173913,Moderate
2015-09-05,49.074074074074076,Good
2015-09-06,59.81875792141952,Moderate
2015-09-07,76.12103929024082,Moderate
2015-09-08,96.21847826086957,Moderate
2015-09-09,68.18195652173912,Moderate
2015-09-10,73.92347826086956,Moderate
2015-09-11,75.255,Moderate
2015-09-12,59.50043478260869,Moderate
2015-09-13,42.14150943396227,Good
2015-09-14,59.457826086956516,Moderate
2015-09-15,67.83043478260869,Moderate
2015-09-16,99.51000000000002,Moderate
2015-09-17,104.63621621621621,Unhealthy for Sensitive Groups
2015-09-18,112.39297297297297,Unhealthy for Sensitive Groups
2015-09-19,180.61383100328945,Unhealthy
2015-09-20,73.50804347826087,Moderate
2015-09-21,69.59869565217392,Moderate
2015-09-22,104.59087102177556,Unhealthy for Sensitive Groups
2015-09-23,140.91449218749992,Unhealthy for Sensitive Groups
2015-09-24,136.39572864321607,Unhealthy for Sensitive Groups
2015-09-25,120.59589614740369,Unhealthy for Sensitive Groups
2015-09-26,81.86565272496833,Moderate
2015-09-27,83.51043478260868,Moderate
2015-09-28,101.58837837837838,Unhealthy for Sensitive Groups
2015-09-29,78.49326086956522,Moderate
2015-09-30,106.27081081081081,Unhealthy for Sensitive Groups
2015-10-01,77.90652724968315,Moderate
2015-10-02,102.93162162162162,Unhealthy for Sensitive Groups
2015-10-03,69.25079214195183,Moderate
2015-10-04,39.02830188679245,Good
2015-10-05,20.818344907407393,Good
2015-10-06,60.59760869565217,Moderate
2015-10-07,68.0754347826087,Moderate
2015-10-08,102.66675675675675,Unhealthy for Sensitive Groups
2015-10-09,103.97027027027028,Unhealthy for Sensitive Groups
2015-10-10,71.58,Moderate
2015-10-11,149.42296484374995,Unhealthy for Sensitive Groups
2015-10-12,75.5776299112801,Moderate
2015-10-13,69.36434782608696,Moderate
2015-10-14,77.63482256020279,Moderate
2015-10-15,102.98081081081081,Unhealthy for Sensitive Groups
2015-10-16,140.29438860971527,Unhealthy for Sensitive Groups
2015-10-17,66.02915082382764,Moderate
2015-10-18,28.547169811320757,Good
2015-10-19,39.75471698113208,Good
2015-10-20,67.72617552083328,Moderate
2015-10-21,83.21217391304347,Moderate
2015-10-22,95.74770744799821,Moderate
2015-10-23,71.27108695652174,Moderate
2015-10-24,39.9622641509434,Good
2015-10-25,58.66956521739131,Moderate
2015-10-26,68.70391304347827,Moderate
2015-10-27,67.42565217391305,Moderate
2015-10-28,61.21609632446135,Moderate
2015-10-29,41.76415094339623,Good
2015-10-30,54.62173913043478,Moderate
2015-10-31,69.62,Moderate
2015-11-01,49.30555555555556,Good
2015-11-02,55.78200253485424,Moderate
2015-11-03,74.28565217391304,Moderate
2015-11-04,54.64304347826087,Moderate
2015-11-05,27.742661313657393,Good
2015-11-06,52.59782608695652,Moderate
2015-11-07,39.38679245283019,Good
2015-11-08,56.081086956521744,Moderate
2015-11-09,81.57173913043479,Moderate
2015-11-10,122.82563085937497,Unhealthy for Sensitive Groups
2015-11-11,83.88403041825094,Moderate
2015-11-12,67.65937896070976,Moderate
2015-11-13,90.9092749999999,Moderate
2015-11-14,79.2708695652174,Moderate
2015-11-15,97.56065217391304,Moderate
2015-11-16,42.698113207547166,Good
2015-11-17,64.31521739130434,Moderate
2015-11-18,69.71586956521739,Moderate
2015-11-19,101.22891891891892,Unhealthy for Sensitive Groups
2015-11-20,80.49586956521739,Moderate
2015-11-21,57.24217391304348,Moderate
2015-11-22,47.59433962264151,Good
2015-11-23,63.814565217391305,Moderate
2015-11-24,60.7254347826087,Moderate
2015-11-25,68.43567807351077,Moderate
2015-11-26,49.90566037735849,Good
2015-11-27,57.4445652173913,Moderate
2015-11-28,60.661521739130436,Moderate
2015-11-29,51.27946768060836,Moderate
2015-11-30,61.10891304347827,Moderate
2015-12-01,41.12264150943397,Good
2015-12-02,35.10377358490566,Good
2015-12-03,30.207547169811324,Good
2015-12-04,40.5377358490566,Good
2015-12-05,59.585868187579216,Moderate
2015-12-06,65.64100126742713,Moderate
2015-12-07,68.42695652173913,Moderate
2015-12-08,66.62673913043479,Moderate
2015-12-09,77.16173913043478,Moderate
2015-12-10,75.19108695652173,Moderate
2015-12-11,30.751157407407387,Good
2015-12-12,116.4944179687499,Unhealthy for Sensitive Groups
2015-12-13,58.89326086956521,Moderate
2015-12-14,76.03260869565217,Moderate
2015-12-15,71.9954347826087,Moderate
2015-12-16,71.58,Moderate
2015-12-17,72.30622083333324,Moderate
2015-12-18,89.97537838541655,Moderate
2015-12-19,87.22776718749992,Moderate
2015-12-20,47.9811320754717,Good
2015-12-21,53.88673913043478,Moderate
2015-12-22,77.55808932291659,Moderate
2015-12-23,47.05660377358491,Good
2015-12-24,49.8515407986111,Good
2015-12-25,105.67274609374992,Unhealthy for Sensitive Groups
2015-12-26,82.51460520833328,Moderate
2015-12-27,53.453105196451205,Moderate
2015-12-28,40.85849056603774,Good
2015-12-29,57.35934782608695,Moderate
2015-12-30,64.2436628643853,Moderate
2015-12-31,52.874782608695654,Moderate
2016-01-01,108.79731993299832,Unhealthy for Sensitive Groups
2016-01-02,25.047169811320757,Good
2016-01-03,26.669811320754718,Good
2016-01-04,57.178260869565214,Moderate
2016-01-05,36.45283018867924,Good
2016-01-06,46.40677445023146,Good
2016-01-07,46.52777777777778,Good
2016-01-08,61.21609632446135,Moderate
2016-01-09,77.18369869791657,Moderate
2016-01-10,63.46736375158429,Moderate
2016-01-11,71.61850443599494,Moderate
2016-01-12,57.60434782608696,Moderate
2016-01-13,56.62434782608696,Moderate
2016-01-14,54.6004347826087,Moderate
2016-01-15,48.1875,Good
2016-01-16,29.830188679245285,Good
2016-01-17,38.87735849056604,Good
2016-01-18,35.5,Good
2016-01-19,45.60377358490567,Good
2016-01-20,40.783018867924525,Good
2016-01-21,31.830188679245285,Good
2016-01-22,37.12264150943396,Good
2016-01-23,33.613207547169814,Good
2016-01-24,42.592592592592595,Good
2016-01-25,84.87391304347827,Moderate
2016-01-26,69.58148906249994,Moderate
2016-01-27,71.89956521739131,Moderate
2016-01-28,61.68413043478261,Moderate
2016-01-29,55.533586818757925,Moderate
2016-01-30,57.373415716096325,Moderate
2016-01-31,88.3891304347826,Moderate
2016-02-01,102.04054054054055,Unhealthy for Sensitive Groups
2016-02-02,102.38675675675675,Unhealthy for Sensitive Groups
2016-02-03,68.97908745247149,Moderate
2016-02-04,63.38973384030419,Moderate
2016-02-05,71.61850443599494,Moderate
2016-02-06,64.25685994930292,Moderate
2016-02-07,53.60836501901141,Moderate
2016-02-08,133.39325195312492,Unhealthy for Sensitive Groups
2016-02-09,44.675925925925924,Good
2016-02-10,66.33967046894804,Moderate
2016-02-11,47.20754716981132,Good
2016-02-12,43.009433962264154,Good
2016-02-13,55.04451837769329,Moderate
2016-02-14,45.37037037037037,Good
2016-02-15,56.63593155893536,Moderate
2016-02-16,62.488916349809884,Moderate
2016-02-17,69.01491664229307,Moderate
2016-02-18,60.83195652173913,Moderate
2016-02-19,62.53580481622307,Moderate
2016-02-20,58.7319391634981,Moderate
2016-02-21,43.28703703703704,Good
2016-02-22,59.73478260869565,Moderate
2016-02-23,56.40304182509506,Moderate
2016-02-24,98.63652173913044,Moderate
2016-02-25,65.34847826086957,Moderate
2016-02-26,63.26065217391305,Moderate
2016-02-27,58.654309252218,Moderate
2016-02-28,58.47343155893536,Moderate
2016-02-29,42.70833333333333,Good
2016-03-01,74.49869565217392,Moderate
2016-03-02,85.14021739130435,Moderate
2016-03-03,68.75717391304349,Moderate
2016-03-04,89.35847826086957,Moderate
2016-03-05,101.30837837837838,Unhealthy for Sensitive Groups
2016-03-06,92.74586901041656,Moderate
2016-03-07,65.44692648922687,Moderate
2016-03-08,75.53881495564005,Moderate
2016-03-09,68.32728046874993,Moderate
2016-03-10,84.72478260869565,Moderate
2016-03-11,93.5554347826087,Moderate
2016-03-12,96.16521739130437,Moderate
2016-03-13,51.35709759188847,Moderate
2016-03-14,62.380544993662866,Moderate
2016-03-15,68.94891304347826,Moderate
2016-03-16,77.04456521739131,Moderate
2016-03-17,72.32565217391304,Moderate
2016-03-18,82.46652173913044,Moderate
2016-03-19,83.30804347826087,Moderate
2016-03-20,81.87,Moderate
2016-03-21,62.788379166666616,Moderate
2016-03-22,106.35783783783783,Unhealthy for Sensitive Groups
2016-03-23,102.27135135135136,Unhealthy for Sensitive Groups
2016-03-24,64.89043478260871,Moderate
2016-03-25,60.26739130434783,Moderate
2016-03-26,76.62913043478261,Moderate
2016-03-27,62.30291508238277,Moderate
2016-03-28,112.26915234374995,Unhealthy for Sensitive Groups
2016-03-29,90.12543478260869,Moderate
2016-03-30,93.35487959442332,Moderate
2016-03-31,108.79731993299832,Unhealthy for Sensitive Groups
2016-04-01,104.95027027027027,Unhealthy for Sensitive Groups
2016-04-02,103.69405405405405,Unhealthy for Sensitive Groups
2016-04-03,76.09652173913044,Moderate
2016-04-04,78.62108695652175,Moderate
2016-04-05,71.81257921419518,Moderate
2016-04-06,92.90565217391304,Moderate
2016-04-07,102.64972972972973,Unhealthy for Sensitive Groups
2016-04-08,96.88704055766793,Moderate
2016-04-09,119.80376367187496,Unhealthy for Sensitive Groups
2016-04-10,104.35810810810811,Unhealthy for Sensitive Groups
2016-04-11,101.01135135135135,Unhealthy for Sensitive Groups
2016-04-12,107.35297297297298,Unhealthy for Sensitive Groups
2016-04-13,107.80702702702703,Unhealthy for Sensitive Groups
2016-04-14,111.89540540540541,Unhealthy for Sensitive Groups
2016-04-15,115.46608040201005,Unhealthy for Sensitive Groups
2016-04-16,149.60570312499996,Unhealthy for Sensitive Groups
2016-04-17,110.66189189189188,Unhealthy for Sensitive Groups
2016-04-18,106.60756756756757,Unhealthy for Sensitive Groups
2016-04-19,105.6427027027027,Unhealthy for Sensitive Groups
2016-04-20,108.39918918918919,Unhealthy for Sensitive Groups
2016-04-21,103.80378378378379,Unhealthy for Sensitive Groups
2016-04-22,111.4054054054054,Unhealthy for Sensitive Groups
2016-04-23,121.82705192629817,Unhealthy for Sensitive Groups
2016-04-24,90.97760869565218,Moderate
2016-04-25,105.47054054054054,Unhealthy for Sensitive Groups
2016-04-26,104.57000000000001,Unhealthy for Sensitive Groups
2016-04-27,102.94108108108108,Unhealthy for Sensitive Groups
2016-04-28,55.19977820025348,Moderate
2016-04-29,101.38783783783784,Unhealthy for Sensitive Groups
2016-04-30,78.6104347826087,Moderate
2016-05-01,73.79565217391306,Moderate
2016-05-02,101.31783783783784,Unhealthy for Sensitive Groups
2016-05-03,103.33837837837838,Unhealthy for Sensitive Groups
2016-05-04,106.09486486486486,Unhealthy for Sensitive Groups
2016-05-05,102.01783783783783,Unhealthy for Sensitive Groups
2016-05-06,81.32673913043479,Moderate
2016-05-07,93.2358695652174,Moderate
2016-05-08,89.55101394169836,Moderate
2016-05-09,92.37304347826088,Moderate
2016-05-10,140.03789782244556,Unhealthy for Sensitive Groups
2016-05-11,95.29562737642586,Moderate
2016-05-12,62.22739130434783,Moderate
2016-05-13,67.74521739130435,Moderate
2016-05-14,60.821304347826086,Moderate
2016-05-15,72.27239130434782,Moderate
2016-05-16,103.13027027027027,Unhealthy for Sensitive Groups
2016-05-17,70.29108695652174,Moderate
2016-05-18,69.62,Moderate
2016-05-19,72.36826086956522,Moderate
2016-05-20,64.69869565217391,Moderate
2016-06-02,64.58152173913044,Moderate
2016-06-03,72.57065217391305,Moderate
2016-06-04,60.70413043478261,Moderate
2016-06-05,69.24717391304347,Moderate
2016-06-06,81.34804347826086,Moderate
2016-06-07,57.78543478260869,Moderate
2016-06-08,61.72673913043478,Moderate
2016-06-09,71.69613434727503,Moderate
2016-06-10,78.17823193916351,Moderate
2016-06-11,67.27122940430925,Moderate
2016-06-12,80.6235741444867,Moderate
2016-06-13,69.9106463878327,Moderate
2016-06-14,102.74413735343384,Unhealthy for Sensitive Groups
2016-06-15,101.820770519263,Unhealthy for Sensitive Groups
2016-06-16,147.16834170854273,Unhealthy for Sensitive Groups
2016-06-17,140.49958123953098,Unhealthy for Sensitive Groups
2016-06-18,172.30752265140677,Unhealthy
2016-06-19,103.46231155778895,Unhealthy for Sensitive Groups
2016-06-20,79.20695652173913,Moderate
2016-06-21,61.526615969581755,Moderate
2016-06-22,67.63869565217392,Moderate
2016-06-23,71.15272496831433,Moderate
2016-06-24,74.7117391304348,Moderate
2016-06-25,104.59087102177556,Unhealthy for Sensitive Groups
2016-06-26,73.86977186311788,Moderate
2016-06-27,72.71978260869565,Moderate
2016-06-28,83.2867391304348,Moderate
2016-06-29,139.57621440536013,Unhealthy for Sensitive Groups
2016-06-30,148.80988274706868,Unhealthy for Sensitive Groups
2016-07-01,139.78140703517587,Unhealthy for Sensitive Groups
2016-07-02,136.19053601340033,Unhealthy for Sensitive Groups
2016-07-03,172.6142107773009,Unhealthy
2016-07-04,102.1408108108108,Unhealthy for Sensitive Groups
2016-07-05,111.1570351758794,Unhealthy for Sensitive Groups
2016-07-06,94.36406844106463,Moderate
2016-07-07,77.07652173913044,Moderate
2016-07-08,75.73288973384031,Moderate
2016-07-09,89.78390367553867,Moderate
2016-07-10,127.6750418760469,Unhealthy for Sensitive Groups
2016-07-11,157.25059608965188,Unhealthy
2016-07-12,143.37227805695144,Unhealthy for Sensitive Groups
2016-07-13,105.20378378378379,Unhealthy for Sensitive Groups
2016-07-14,116.29405405405406,Unhealthy for Sensitive Groups
2016-07-15,152.956962327134,Unhealthy
2016-07-16,132.18927973199328,Unhealthy for Sensitive Groups
2016-07-17,61.417826086956524,Moderate
2016-07-18,64.62413043478261,Moderate
2016-07-19,98.6045652173913,Moderate
2016-07-20,104.79606365159128,Unhealthy for Sensitive Groups
2016-07-21,76.0302122940431,Moderate
2016-07-22,86.37586956521739,Moderate
2016-07-23,91.03086956521739,Moderate
2016-07-24,103.66567567567567,Unhealthy for Sensitive Groups
2016-07-25,102.22972972972973,Unhealthy for Sensitive Groups
2016-07-26,151.4381258941345,Unhealthy
2016-07-27,128.0854271356784,Unhealthy for Sensitive Groups
2016-07-28,69.6413043478261,Moderate
2016-07-29,87.71804347826088,Moderate
2016-07-30,76.66108695652174,Moderate
2016-07-31,54.34584917617237,Moderate
2016-08-01,101.2081081081081,Unhealthy for Sensitive Groups
2016-08-02,109.38108108108108,Unhealthy for Sensitive Groups
2016-08-03,67.81463878326997,Moderate
2016-08-04,62.22739130434783,Moderate
2016-08-05,102.97513513513513,Unhealthy for Sensitive Groups
2016-08-06,107.30756756756757,Unhealthy for Sensitive Groups
2016-08-07,104.69346733668341,Unhealthy for Sensitive Groups
2016-08-08,64.6318124207858,Moderate
2016-08-09,99.37152173913043,Moderate
2016-08-10,101.00945945945946,Unhealthy for Sensitive Groups
2016-08-11,68.69326086956522,Moderate
2016-08-12,61.82260869565217,Moderate
2016-08-13,92.07398605830166,Moderate
2016-08-14,106.9481081081081,Unhealthy for Sensitive Groups
2016-08-15,147.5787269681742,Unhealthy for Sensitive Groups
2016-08-16,106.35405405405406,Unhealthy for Sensitive Groups
2016-08-17,115.87646566164153,Unhealthy for Sensitive Groups
2016-08-18,104.7572972972973,Unhealthy for Sensitive Groups
2016-08-19,86.61021739130436,Moderate
2016-08-20,90.69,Moderate
2016-08-21,87.77130434782609,Moderate
2016-08-22,59.36195652173913,Moderate
2016-08-23,76.74630434782608,Moderate
2016-08-24,65.25285171102662,Moderate
2016-08-25,79.35608695652175,Moderate
2016-08-26,98.23173913043479,Moderate
2016-08-27,89.18804347826087,Moderate
2016-08-28,103.36486486486487,Unhealthy for Sensitive Groups
2016-08-29,125.4179229480737,Unhealthy for Sensitive Groups
2016-08-30,137.62688442211055,Unhealthy for Sensitive Groups
2016-08-31,107.15577889447236,Unhealthy for Sensitive Groups
2016-09-01,83.76608695652175,Moderate
2016-09-02,92.0854347826087,Moderate
2016-09-03,101.62054054054055,Unhealthy for Sensitive Groups
2016-09-04,77.58782608695651,Moderate
2016-09-05,89.1454347826087,Moderate
2016-09-06,103.63351351351352,Unhealthy for Sensitive Groups
2016-09-07,102.71972972972974,Unhealthy for Sensitive Groups
2016-09-08,58.7319391634981,Moderate
2016-09-09,59.61760869565218,Moderate
2016-09-10,63.67608695652174,Moderate
2016-09-11,76.235,Moderate
2016-09-12,97.41152173913042,Moderate
2016-09-13,103.48027027027027,Unhealthy for Sensitive Groups
2016-09-14,94.5141304347826,Moderate
2016-09-15,78.41869565217391,Moderate
2016-09-16,68.57608695652175,Moderate
2016-09-17,70.74913043478261,Moderate
2016-09-18,102.29405405405406,Unhealthy for Sensitive Groups
2016-09-19,105.05243243243243,Unhealthy for Sensitive Groups
2016-09-20,59.873260869565215,Moderate
2016-09-21,66.70130434782608,Moderate
2016-09-22,69.23652173913044,Moderate
2016-09-23,88.96434782608696,Moderate
2016-09-24,80.5704347826087,Moderate
2016-09-25,78.57847826086956,Moderate
2016-09-26,70.38695652173914,Moderate
2016-09-27,73.01804347826086,Moderate
2016-09-28,79.30282608695651,Moderate
2016-09-29,95.13195652173914,Moderate
2016-09-30,66.66934782608695,Moderate
2016-10-01,61.69478260869566,Moderate
2016-10-02,43.87735849056604,Good
2016-10-03,58.27543478260869,Moderate
2016-10-04,87.05760869565216,Moderate
2016-10-05,75.34021739130435,Moderate
2016-10-06,61.002391304347825,Moderate
2016-10-07,64.1554347826087,Moderate
2016-10-08,80.12304347826088,Moderate
2016-10-09,73.52934782608696,Moderate
2016-10-10,57.334600760456276,Moderate
2016-10-11,65.7,Moderate
2016-10-12,69.95021739130436,Moderate
2016-10-13,85.01239130434783,Moderate
2016-10-14,101.39351351351351,Unhealthy for Sensitive Groups
2016-10-15,77.8541304347826,Moderate
2016-10-16,85.90240811153359,Moderate
2016-10-17,88.71934782608696,Moderate
2016-10-18,89.86153358681877,Moderate
2016-10-19,122.852373046875,Unhealthy for Sensitive Groups
2016-10-20,104.73270270270271,Unhealthy for Sensitive Groups
2016-10-21,90.58347826086955,Moderate
2016-10-22,56.752376425855516,Moderate
2016-10-23,55.23859315589354,Moderate
2016-10-24,59.692173913043476,Moderate
2016-10-25,66.33967046894804,Moderate
2016-10-26,60.97043478260869,Moderate
2016-10-27,92.03217391304348,Moderate
2016-10-28,85.33195652173913,Moderate
2016-10-29,58.03326996197719,Moderate
2016-10-30,63.31210392902408,Moderate
2016-10-31,59.947826086956525,Moderate
2016-11-01,96.95152369791668,Moderate
2016-11-02,92.52217391304349,Moderate
2016-11-03,84.52239130434782,Moderate
2016-11-04,88.76195652173914,Moderate
2016-11-05,83.0204347826087,Moderate
2016-11-06,64.48974968314322,Moderate
2016-11-07,65.91304347826087,Moderate
2016-11-08,90.13608695652174,Moderate
2016-11-09,78.59978260869565,Moderate
2016-11-10,78.47195652173914,Moderate
2016-11-11,118.96138476562503,Unhealthy for Sensitive Groups
2016-11-12,86.2054347826087,Moderate
2016-11-13,44.44444444444444,Good
2016-11-14,49.53703703703703,Good
2016-11-15,57.88130434782609,Moderate
2016-11-16,61.21609632446135,Moderate
2016-11-17,103.45189189189189,Unhealthy for Sensitive Groups
2016-11-18,60.92782608695652,Moderate
2016-11-19,61.293726235741445,Moderate
2016-11-20,71.81610784652611,Moderate
2016-11-21,89.88043478260869,Moderate
2016-11-22,105.05243243243243,Unhealthy for Sensitive Groups
2016-11-23,71.4095652173913,Moderate
2016-11-24,74.765,Moderate
2016-11-25,60.50190114068441,Moderate
2016-11-26,59.27534854245881,Moderate
2016-11-27,74.03049765625,Moderate
2016-11-28,81.53978260869566,Moderate
2016-11-29,75.86217391304348,Moderate
2016-11-30,62.65224968314322,Moderate
2016-12-01,60.90557667934094,Moderate
2016-12-02,64.4765525982256,Moderate
2016-12-03,62.174130434782604,Moderate
2016-12-04,69.1513043478261,Moderate
2016-12-05,60.51742712294043,Moderate
2016-12-06,65.71863117870723,Moderate
2016-12-07,105.287212890625,Unhealthy for Sensitive Groups
2016-12-08,81.76347826086956,Moderate
2016-12-09,81.91260869565217,Moderate
2016-12-10,113.05136132812501,Unhealthy for Sensitive Groups
2016-12-11,72.18717391304348,Moderate
2016-12-12,94.4608695652174,Moderate
2016-12-13,103.71108108108108,Unhealthy for Sensitive Groups
2016-12-14,98.83891304347826,Moderate
2016-12-15,80.20826086956522,Moderate
2016-12-16,73.65717391304348,Moderate
2016-12-17,61.70543478260869,Moderate
2016-12-18,56.57108695652174,Moderate
2016-12-19,59.511086956521744,Moderate
2016-12-20,69.70521739130436,Moderate
2016-12-21,78.72760869565218,Moderate
2016-12-22,79.21760869565217,Moderate
2016-12-23,103.7281081081081,Unhealthy for Sensitive Groups
2016-12-24,106.12891891891893,Unhealthy for Sensitive Groups
2016-12-25,93.18260869565216,Moderate
2016-12-26,94.64195652173913,Moderate
2016-12-27,75.89413043478261,Moderate
2016-12-28,92.68195652173912,Moderate
2016-12-29,89.66739130434783,Moderate
2016-12-30,87.2813043478261,Moderate
2016-12-31,132.34362109374996,Unhealthy for Sensitive Groups
2017-01-01,84.37326086956521,Moderate
2017-01-02,92.78847826086957,Moderate
2017-01-03,93.17195652173913,Moderate
2017-01-04,88.485,Moderate
2017-01-05,92.0854347826087,Moderate
2017-01-06,102.57594594594595,Unhealthy for Sensitive Groups
2017-01-07,75.16978260869566,Moderate
2017-01-08,54.539923954372625,Moderate
2017-01-09,57.282588719898605,Moderate
2017-01-10,58.96482889733841,Moderate
2017-01-11,63.4029309252218,Moderate
2017-01-12,62.7166825095057,Moderate
2017-01-13,91.86173913043478,Moderate
2017-01-14,66.80782608695652,Moderate
2017-01-15,81.2229575520833,Moderate
2017-01-16,65.19934782608695,Moderate
2017-01-17,70.14195652173913,Moderate
2017-01-18,61.68413043478261,Moderate
2017-01-19,79.82478260869566,Moderate
2017-01-20,60.789131812420784,Moderate
2017-01-21,71.20717391304348,Moderate
2017-01-22,69.25079214195183,Moderate
2017-01-23,72.14606484374995,Moderate
2017-01-24,81.23086956521739,Moderate
2017-01-25,85.23608695652175,Moderate
2017-01-26,75.55326086956521,Moderate
2017-01-27,87.9417391304348,Moderate
2017-01-28,122.179361328125,Unhealthy for Sensitive Groups
2017-01-29,57.80038022813688,Moderate
2017-01-30,51.22771440642163,Moderate
2017-01-31,58.654309252218,Moderate
2017-02-01,82.38130434782607,Moderate
2017-02-02,75.06326086956523,Moderate
2017-02-03,99.1691304347826,Moderate
2017-02-04,80.5704347826087,Moderate
2017-02-05,81.12434782608696,Moderate
2017-02-06,61.30065217391304,Moderate
2017-02-07,69.6413043478261,Moderate
2017-02-08,61.371356147021544,Moderate
2017-02-09,46.12264150943396,Good
2017-02-10,60.27804347826087,Moderate
2017-02-11,60.65086956521739,Moderate
2017-02-12,51.362173913043485,Moderate
2017-02-13,66.97826086956522,Moderate
2017-02-14,58.88260869565217,Moderate
2017-02-15,64.46434782608696,Moderate
2017-02-16,81.42260869565217,Moderate
2017-02-17,85.55565217391305,Moderate
2017-02-18,165.9387037417763,Unhealthy
2017-02-19,90.36432864583324,Moderate
2017-02-20,73.63586956521739,Moderate
2017-02-21,54.58978260869565,Moderate
2017-02-22,69.11934782608697,Moderate
2017-02-23,88.88978260869564,Moderate
2017-02-24,102.28648648648648,Unhealthy for Sensitive Groups
2017-02-25,105.16783783783784,Unhealthy for Sensitive Groups
2017-02-26,112.29837837837837,Unhealthy for Sensitive Groups
2017-02-27,102.01027027027027,Unhealthy for Sensitive Groups
2017-02-28,101.66594594594595,Unhealthy for Sensitive Groups
2017-03-01,101.17027027027027,Unhealthy for Sensitive Groups
2017-03-02,103.23243243243243,Unhealthy for Sensitive Groups
2017-03-03,44.662282986111094,Good
2017-03-04,105.79027027027027,Unhealthy for Sensitive Groups
2017-03-05,105.16216216216216,Unhealthy for Sensitive Groups
2017-03-06,103.07162162162162,Unhealthy for Sensitive Groups
2017-03-07,102.47945945945946,Unhealthy for Sensitive Groups
2017-03-08,56.84804347826087,Moderate
2017-03-09,74.48804347826086,Moderate
2017-03-10,101.83243243243243,Unhealthy for Sensitive Groups
2017-03-11,104.1027027027027,Unhealthy for Sensitive Groups
2017-03-12,88.8258695652174,Moderate
2017-03-13,73.49739130434783,Moderate
2017-03-14,83.93652173913044,Moderate
2017-03-15,86.89782608695653,Moderate
2017-03-16,102.58351351351351,Unhealthy for Sensitive Groups
2017-03-17,75.7663043478261,Moderate
