data,no,no2,so2,pm2_5,nox,ur,temp,o3,co,pm10,chuva,aqi,qualidade_do_ar
2012-09-02,8.325416666666667,48.58708333333333,,29.333333333333332,56.36041666666667,68.76666666666667,23.2625,50.03375,0.19875,,0.0,68,N2 - Moderada
2012-09-03,9.6525,35.76833333333334,,25.166666666666668,45.07083333333333,72.11666666666666,23.162916666666664,51.005833333333335,0.10708333333333335,,0.0,51,N2 - Moderada
2012-09-04,4.685,31.3875,,13.583333333333334,35.68541666666667,66.46416666666667,20.925416666666667,41.35583333333333,0.06583333333333334,,4.0,37,N1 - Boa
2012-09-05,17.226666666666667,42.37166666666666,,16.583333333333332,59.330000000000005,58.58541666666667,22.78625,37.9575,0.12833333333333333,,0.0,42,N2 - Moderada
2012-09-06,22.030416666666667,66.48354166666667,,32.833333333333336,88.37916666666666,64.09666666666666,23.965416666666666,22.424166666666668,0.21125000000000002,,0.0,60,N2 - Moderada
2012-09-07,7.370833333333334,56.32749999999999,,46.416666666666664,63.14458333333334,68.59291666666667,24.46375,45.40291666666667,0.2333333333333333,,0.0,75,N2 - Moderada
2012-09-08,30.098333333333333,50.07041666666667,,32.5,79.88250000000001,58.759166666666665,27.767916666666668,21.972916666666666,0.32375,,0.0,59,N2 - Moderada
2012-09-09,30.715,38.253750000000004,,31.916666666666668,67.20125,52.117916666666666,29.31958333333333,52.6825,0.5308333333333334,,0.0,59,N2 - Moderada
2012-09-10,7.209583333333334,46.194583333333334,,33.291666666666664,52.68666666666667,66.89583333333333,25.924583333333334,52.30041666666667,0.18125,,0.0,60,N2 - Moderada
2012-09-11,8.351666666666667,56.524166666666666,,32.541666666666664,64.51375,68.56083333333333,25.831666666666667,34.919583333333335,0.2020833333333333,,0.0,60,N2 - Moderada
2012-09-12,5.0325,51.48374999999999,,31.666666666666668,56.231249999999996,72.64,24.74625,22.438333333333333,0.14041666666666666,,0.0,59,N2 - Moderada
2012-09-13,8.047083333333333,43.74541666666667,,23.375,51.55833333333334,79.6975,23.391666666666666,21.30375,0.12958333333333333,,2.0,49,N2 - Moderada
2012-09-14,4.642708333333333,33.73770833333334,,12.0625,37.84791666666667,69.94937499999999,23.452708333333334,30.055833333333336,0.099375,,0.0,32,N1 - Boa
2012-09-15,5.2299999999999995,30.250416666666666,,14.583333333333334,35.36333333333334,66.29333333333334,24.952291666666667,30.197708333333335,0.12541666666666668,,0.0,40,N1 - Boa
2012-09-16,7.734166666666667,27.537499999999998,,19.541666666666668,35.22125,58.35541666666666,27.640833333333333,37.31375,0.20083333333333334,,0.0,46,N2 - Moderada
2012-09-17,62.416875,76.26395833333333,,33.75,138.65416666666667,54.02708333333334,29.711875000000003,26.120208333333334,0.5554166666666667,,0.0,62,N2 - Moderada
2012-09-18,69.98333333333333,60.70249999999999,,39.666666666666664,130.67333333333332,48.653333333333336,30.3925,23.3925,0.47,,0.0,69,N2 - Moderada
2012-09-19,26.491250000000004,51.550000000000004,,39.333333333333336,77.98875,39.17958333333333,33.57458333333333,30.092916666666667,0.45625,,0.0,67,N2 - Moderada
2012-09-20,5.127083333333333,32.70791666666667,,42.55,37.47666666666667,69.08041666666666,26.248333333333335,26.660833333333333,0.38958333333333334,,0.0,72,N2 - Moderada
2012-09-21,5.030833333333333,35.72541666666667,,33.714285714285715,40.63875,76.11125,25.113333333333333,25.657083333333333,0.28750000000000003,,34.0,62,N2 - Moderada
2012-09-22,1.8420833333333333,21.579166666666666,,11.583333333333334,23.185833333333335,72.87583333333333,21.775208333333335,23.674791666666668,0.059375000000000004,,2.0,32,N1 - Boa
2012-09-23,2.1416666666666666,19.162499999999998,,12.916666666666666,21.07,62.83416666666667,22.153750000000002,24.751666666666665,0.05291666666666667,,0.0,35,N1 - Boa
2012-09-24,8.137083333333333,24.981666666666666,,14.666666666666666,32.79083333333333,58.69125,24.499583333333334,26.832916666666666,0.10333333333333333,,0.0,40,N1 - Boa
2012-09-25,16.939791666666668,28.494791666666668,,15.958333333333334,45.21416666666667,64.07000000000001,26.49291666666667,25.164583333333336,0.12666666666666668,,14.0,41,N2 - Moderada
2012-09-26,1.0079166666666666,13.662083333333333,,7.666666666666667,14.225,81.08916666666667,18.316666666666666,28.519166666666667,0.05125,,55.0,21,N1 - Boa
2012-09-27,3.1125,14.13625,,10.25,16.675,81.695,15.6775,19.48125,0.058750000000000004,,4.0,27,N1 - Boa
